Tenor,spread_20y_30y,fly_3m_6m_9m,fly_6m_9m_1y,fly_4y_5y_7y,fly_5y_7y_10y,fly_7y_10y_15y,fly_10y_15y_20y,fly_15y_20y_30y
2020-10-29,8.000000000000007,0.0,2.500000000000036,15.49999999999994,3.500000000000014,11.99999999999992,-27.50000000000004,-13.99999999999988
2020-10-30,10.50000000000004,0.0,2.500000000000036,16.49999999999991,4.000000000000092,8.500000000000085,-25.99999999999998,-10.99999999999994
2020-11-02,11.00000000000003,-0.9999999999999787,2.999999999999936,15.99999999999984,5.000000000000071,8.000000000000185,-26.50000000000006,-9.999999999999964
2020-11-03,10.50000000000004,-1.500000000000057,2.999999999999936,16.49999999999991,3.500000000000014,8.999999999999986,-26.49999999999988,-10.99999999999994
2020-11-04,10.49999999999995,1.500000000000057,2.999999999999936,14.49999999999996,3.999999999999915,10.74999999999999,-25.99999999999998,-11.25000000000007
2020-11-05,9.000000000000075,0.7500000000000284,2.500000000000036,16.00000000000001,3.500000000000014,9.689999999999976,-23.38000000000005,-13.80999999999979
2020-11-06,9.499999999999975,1.500000000000057,2.500000000000036,16.00000000000001,4.499999999999993,9.190000000000076,-24.3800000000002,-12.80999999999999
2020-11-09,10.50000000000004,2.859999999999907,3.069999999999951,16.49999999999991,5.749999999999922,7.500000000000107,-25.25000000000013,-10.99999999999994
2020-11-10,8.999999999999986,1.999999999999957,2.500000000000036,16.99999999999999,4.499999999999815,8.000000000000007,-23.49999999999994,-14.00000000000006
2020-11-11,8.499999999999996,2.500000000000036,1.750000000000007,17.50000000000007,3.499999999999837,8.500000000000085,-23.00000000000004,-15.00000000000004
2020-11-12,10.50000000000004,-1.499999999999879,1.999999999999957,15.99999999999984,3.500000000000192,10.50000000000004,-25.0,-10.99999999999994
2020-11-13,9.999999999999964,-1.149999999999984,1.159999999999961,16.00000000000001,2.749999999999986,12.5,-24.99999999999982,-12.0000000000001
2020-11-16,10.49999999999995,-0.9999999999999787,1.999999999999957,15.49999999999994,3.999999999999915,12.5,-25.99999999999998,-11.00000000000012
2020-11-17,10.49999999999995,-0.9999999999999787,0.9999999999999787,17.00000000000017,0.9999999999999787,13.49999999999998,-25.4999999999999,-11.00000000000012
2020-11-18,10.50000000000004,0.1599999999999824,1.259999999999906,13.99999999999988,4.499999999999993,11.49999999999984,-25.0,-10.99999999999994
2020-11-19,9.999999999999964,0.5000000000000782,1.999999999999957,15.00000000000004,2.999999999999936,11.50000000000002,-24.00000000000002,-12.0000000000001
2020-11-20,10.49999999999995,4.039999999999999,0.4999999999999005,13.49999999999998,4.499999999999993,11.15000000000013,-23.29999999999988,-11.85000000000009
2020-11-23,9.499999999999975,4.720000000000013,0.7699999999999818,14.50000000000014,2.999999999999936,12.71000000000004,-23.41999999999995,-13.29000000000011
2020-11-24,10.00000000000005,4.000000000000092,-1.77635683940025e-13,16.49999999999991,3.500000000000014,12.5,-23.00000000000004,-12.5
2020-11-25,10.49999999999995,3.000000000000114,1.99999999999978,13.01000000000005,4.499999999999993,12.9999999999999,-24.49999999999992,-11.5000000000002
2020-11-26,12.5,3.000000000000114,1.499999999999879,11.50000000000002,7.499999999999929,10.67999999999998,-22.86000000000001,-10.32000000000011
2020-11-27,14.49999999999996,2.749999999999986,0.9999999999999787,13.00000000000008,4.499999999999993,11.50000000000002,-23.00000000000004,-7.500000000000107
2020-11-30,10.49999999999995,1.999999999999957,2.500000000000036,13.24999999999985,2.500000000000036,15.24999999999999,-25.0,-11.5000000000002
2020-12-01,16.99999999999999,-0.5000000000000782,3.500000000000192,13.00000000000008,5.499999999999972,12.18000000000004,-26.85999999999993,-1.820000000000022
2020-12-02,10.50000000000004,-1.000000000000156,3.500000000000014,12.5,6.00000000000005,10.00000000000014,-23.00000000000004,-10.50000000000004
2020-12-03,10.49999999999995,-1.999999999999957,3.500000000000014,13.99999999999988,7.000000000000028,8.000000000000007,-23.00000000000004,-10.50000000000004
2020-12-04,10.50000000000004,-1.000000000000156,2.500000000000036,14.50000000000014,6.499999999999773,9.000000000000163,-24.49999999999992,-10.50000000000004
2020-12-07,10.49999999999995,-1.000000000000156,3.000000000000114,13.99999999999988,8.000000000000007,7.500000000000107,-24.00000000000002,-10.50000000000004
2020-12-08,10.49999999999995,-1.500000000000057,3.000000000000114,15.00000000000004,7.499999999999929,7.499999999999929,-24.00000000000002,-10.50000000000004
2020-12-09,12.00000000000001,-0.999999999999801,2.999999999999936,14.49999999999996,7.000000000000028,8.499999999999908,-25.99999999999998,-7.499999999999929
2020-12-10,10.49999999999995,-0.9999999999999787,3.000000000000114,14.99999999999986,7.500000000000107,7.000000000000028,-23.00000000000004,-11.00000000000012
2020-12-11,10.49999999999995,-1.500000000000057,2.999999999999936,14.99999999999986,7.500000000000107,7.000000000000028,-23.50000000000012,-10.50000000000004
2020-12-14,10.50000000000004,-1.500000000000057,4.499999999999993,16.20000000000008,6.999999999999851,6.999999999999851,-23.00000000000004,-10.99999999999994
2020-12-15,10.75000000000008,-1.500000000000057,4.000000000000092,16.49999999999991,7.000000000000028,7.500000000000107,-23.75000000000007,-10.49999999999986
2020-12-16,11.00000000000003,0.0,2.499999999999858,16.00000000000001,7.500000000000107,7.000000000000028,-22.49999999999996,-10.99999999999994
2020-12-17,10.49999999999995,-0.5700000000000927,5.000000000000071,16.49999999999991,7.000000000000028,7.499999999999929,-24.00000000000002,-10.50000000000004
2020-12-18,11.00000000000003,1.43000000000022,2.999999999999936,15.50000000000011,8.000000000000007,6.500000000000128,-22.49999999999996,-10.49999999999986
2020-12-21,10.99999999999994,0.2999999999998337,4.000000000000092,18.50000000000005,6.00000000000005,6.49999999999995,-20.99999999999991,-11.5000000000002
2020-12-22,11.50000000000002,0.5000000000000782,3.500000000000014,16.50000000000009,6.49999999999995,7.000000000000028,-22.49999999999996,-9.999999999999964
2020-12-23,11.00000000000003,1.750000000000007,4.250000000000043,17.00000000000017,6.999999999999851,6.400000000000006,-22.30000000000008,-10.59999999999999
2020-12-24,11.00000000000003,1.750000000000007,4.250000000000043,16.50000000000009,7.000000000000028,7.500000000000107,-23.00000000000004,-10.49999999999986
2020-12-25,10.50000000000004,2.500000000000213,3.749999999999787,15.00000000000004,7.999999999999829,7.000000000000028,-22.00000000000006,-11.49999999999984
2020-12-28,11.00000000000003,2.499999999999858,4.499999999999993,16.99999999999999,6.49999999999995,6.999999999999851,-22.49999999999996,-10.49999999999986
2020-12-29,10.49999999999995,2.500000000000036,3.999999999999915,16.00000000000001,7.000000000000028,7.499999999999929,-22.99999999999986,-11.00000000000012
2020-12-30,11.00000000000003,1.999999999999957,4.000000000000092,16.00000000000001,7.000000000000028,7.000000000000028,-23.00000000000004,-10.50000000000004
2020-12-31,10.50000000000004,1.999999999999957,4.000000000000092,16.00000000000001,8.000000000000007,7.000000000000028,-24.00000000000002,-10.50000000000004
2021-01-01,10.50000000000004,1.999999999999957,4.499999999999993,17.50000000000007,5.000000000000071,8.500000000000085,-24.00000000000002,-10.50000000000004
2021-01-04,11.00000000000003,1.999999999999957,4.000000000000092,16.00000000000001,7.999999999999829,6.999999999999851,-24.00000000000002,-9.999999999999964
