,Mexico
2022-11-28,122.00915128611449
2022-11-29,122.01800598097378
2022-11-30,121.83957240522084
2022-12-01,122.1222938256501
2022-12-02,122.6232990556393
2022-12-05,122.40287944494503
2022-12-06,122.05230529694093
2022-12-07,122.07717609760556
2022-12-08,121.75371726772633
2022-12-09,121.68027517905453
2022-12-13,121.80845954920716
2022-12-14,121.85863491404263
2022-12-15,122.05642068509164
2022-12-16,122.06090861522748
2022-12-19,122.10755715510496
2022-12-20,122.18419739080832
2022-12-21,122.10783665250196
2022-12-22,121.88122686263677
2022-12-23,121.98676594082625
2022-12-27,122.08605618863677
2022-12-28,121.92456445197814
2022-12-29,121.85537219310716
2022-12-30,121.95638805554405
2023-01-03,121.81497084071316
2023-01-04,121.55117937050936
2023-01-05,121.62108675626881
2023-01-06,121.68101677188383
2023-01-09,121.96363178043433
2023-01-10,121.81480023348908
2023-01-11,121.72825771650851
2023-01-12,122.05928747974804
2023-01-13,122.23410095201754
2023-01-17,122.0545017593979
2023-01-18,122.49279879487473
2023-01-19,122.95303714691197
2023-01-20,122.87639622759066
2023-01-23,123.01623416891476
2023-01-24,123.44189586548143
2023-01-25,123.18950868122825
2023-01-26,122.57922900181953
2023-01-27,122.39697677439804
2023-01-30,122.5879841406788
2023-01-31,122.45180689812784
2023-02-01,123.02127875510624
2023-02-02,122.99954318109106
2023-02-03,123.36136301016147
2023-02-07,123.34194349858024
2023-02-08,123.08056579895148
2023-02-09,122.53006459333884
2023-02-10,121.79720550205866
2023-02-13,120.67863974459713
2023-02-14,121.7539227620929
2023-02-15,122.29184362120098
2023-02-16,122.68351364283095
2023-02-17,122.67593812427381
2023-02-21,123.1491994543376
2023-02-22,123.41496513193397
2023-02-23,123.17425824030776
2023-02-24,123.04857436237795
2023-02-27,122.8132745375448
2023-02-28,122.85002619909022
2023-03-01,122.94838559056411
2023-03-02,123.3941526873732
2023-03-03,123.19426605472856
2023-03-06,123.21158383475179
2023-03-07,123.08902505902107
2023-03-08,122.92717294299314
2023-03-09,122.81697261703586
2023-03-10,122.9658640832439
2023-03-13,123.43723501009161
2023-03-14,122.90347993590703
2023-03-15,122.8004545048561
2023-03-16,121.91846494550107
2023-03-17,122.8345805693858
2023-03-21,123.05693276173375
2023-03-22,123.49324695597439
2023-03-23,123.53369785201834
2023-03-24,123.37178262209501
2023-03-27,123.39188853537952
2023-03-28,122.921206076899
2023-03-29,122.93894581726335
2023-03-30,123.13604987504124
2023-03-31,123.07778469074096
2023-04-03,123.0353499910281
2023-04-04,122.94767656600641
2023-04-05,123.19263937464278
2023-04-10,122.98659481113286
2023-04-11,122.55609008893245
2023-04-12,122.7477627268315
2023-04-13,122.690789727589
2023-04-14,122.86587608924391
2023-04-17,122.82901000308502
2023-04-18,122.91737421705271
2023-04-19,122.69233201279437
2023-04-20,123.0948230631618
2023-04-21,123.11812271416468
2023-04-24,123.43760665272185
2023-04-25,123.61891810530705
2023-04-26,123.81887729031132
2023-04-27,123.94612204692896
2023-04-28,123.96896730510261
2023-05-02,123.70077198672358
2023-05-03,123.72026285390676
2023-05-04,123.64313635292046
2023-05-05,123.62319863106615
2023-05-08,123.66669714785152
2023-05-09,123.80322107969923
2023-05-10,124.0301103664469
2023-05-11,124.10792776483753
2023-05-12,124.2473754337987
2023-05-15,123.94857600286464
2023-05-16,124.03009097489937
2023-05-17,124.11360729410474
2023-05-18,124.07497791208509
2023-05-19,124.4215490451069
2023-05-22,124.85469835635976
2023-05-23,124.84289645980094
2023-05-24,124.81049283684247
2023-05-25,123.90120521766023
2023-05-26,124.35393418299245
2023-05-29,124.31795258049867
2023-05-30,124.32083464938353
2023-05-31,124.39980564452246
2023-06-01,124.3636595504481
2023-06-02,124.2596528982032
2023-06-05,124.26779988149707
2023-06-06,124.13895844393214
2023-06-07,124.0753165878662
2023-06-08,124.1703959388122
2023-06-09,124.30376853422842
2023-06-12,124.50395695549348
2023-06-13,124.57185505540997
2023-06-14,124.34770959051814
2023-06-15,124.41716373069369
2023-06-16,124.22656143010089
2023-06-20,124.17993144051478
2023-06-21,124.25757290732591
2023-06-22,124.46552387506335
2023-06-23,125.01875380552427
2023-06-26,124.77633529069921
2023-06-27,124.71719827457109
2023-06-28,124.89360584412952
2023-06-29,125.57695429283409
2023-06-30,125.32620128157947
2023-07-03,125.05090246856896
2023-07-04,125.0805653789781
2023-07-05,125.10124050660332
2023-07-06,125.14224233626332
2023-07-07,125.38967487560913
2023-07-10,125.47796427405531
2023-07-11,125.53412047415881
2023-07-12,125.50191282999812
2023-07-13,126.29329660003836
2023-07-14,125.71042015284515
2023-07-17,125.68872068309915
2023-07-18,126.23992128198293
2023-07-19,126.60122271982506
2023-07-20,126.58453047654645
2023-07-21,126.54174066711296
2023-07-24,127.16751897818041
2023-07-25,126.28005094467602
2023-07-26,127.15793174613634
2023-07-27,125.91517918778902
2023-07-28,126.40038186694038
2023-07-31,126.33320573909641
2023-08-01,126.26389324394832
2023-08-02,126.02334414325533
2023-08-03,125.76781345159364
2023-08-04,124.91923830419573
2023-08-07,125.53864942951627
2023-08-08,125.47905052419883
2023-08-09,125.9484506127025
2023-08-10,125.71869623396114
2023-08-11,125.65627190290087
2023-08-14,126.27386566174027
2023-08-15,126.91380977543179
2023-08-16,127.1138530619421
2023-08-17,127.0647604699306
2023-08-18,127.2620735548634
2023-08-21,127.10066990361557
2023-08-22,127.43765474219626
2023-08-23,127.05446972667215
2023-08-24,127.14194108078765
2023-08-25,127.13299058022645
2023-08-28,127.11863529454186
2023-08-29,127.10960357909633
2023-08-30,127.18185205778214
2023-08-31,127.10567988107546
2023-09-01,127.07633047227924
2023-09-05,126.85469562345537
2023-09-06,126.92818184532297
2023-09-07,127.00649188533177
2023-09-08,127.0827242727552
2023-09-11,126.42355612642126
2023-09-12,126.95686678833242
2023-09-13,126.72250769490122
2023-09-14,126.81584940170242
2023-09-15,126.73527020342515
2023-09-18,126.84730125334917
2023-09-19,126.69966606324088
2023-09-20,126.63803988910982
2023-09-21,126.64179715754129
2023-09-22,126.42591112906514
2023-09-25,126.20833531514693
2023-09-26,126.05077652885946
2023-09-27,126.11636860693855
2023-09-28,126.37066262953387
2023-09-29,126.38376244823965
2023-10-02,126.34525231576588
2023-10-03,126.40582641603962
2023-10-04,126.36634134734084
2023-10-05,126.68792501667599
2023-10-06,126.87409274199184
2023-10-09,126.86466607191372
2023-10-10,126.5978952489968
2023-10-11,126.5450963237388
2023-10-12,126.66393965804541
2023-10-13,126.55647410617328
2023-10-16,126.62249723971138
2023-10-17,126.54578021243591
2023-10-18,126.56260963210417
2023-10-19,126.57726976782237
2023-10-20,126.69596952406556
2023-10-23,126.64831373605516
2023-10-24,126.72244350840573
2023-10-25,127.02556447809027
2023-10-26,126.95621784775643
2023-10-27,126.69726436711737
2023-10-30,127.14848240412621
2023-10-31,126.9994152771573
2023-11-01,126.99646575117993
2023-11-02,126.7593308530873
2023-11-03,126.5956101752633
2023-11-06,126.90404458910045
2023-11-07,127.02954643796653
2023-11-08,127.0227635251921
2023-11-09,126.76017154238603
2023-11-10,126.281326723868
2023-11-13,126.30625662974862
2023-11-14,126.90398316809693
2023-11-15,126.53997615404549
2023-11-16,126.85204766395132
2023-11-17,126.759204222156
2023-11-21,127.07109165088406
2023-11-22,126.88403773812476
2023-11-23,127.14943770607152
2023-11-24,126.33313439430285
2023-11-27,126.79260541039655
2023-11-28,126.97140088638167
2023-11-29,127.25495462236489
2023-11-30,126.90804435874541
2023-12-01,127.09796141448291
2023-12-04,127.0282849541515
2023-12-05,126.93935658644602
2023-12-06,126.67691065348792
2023-12-07,126.78082089787782
2023-12-08,126.60525887786275
2023-12-11,127.21385629874875
2023-12-12,127.21735240328418
2023-12-13,126.99098754994178
2023-12-14,126.51346998431232
2023-12-15,127.31978336905046
2023-12-18,127.28252704821523
2023-12-19,127.27855758951236
2023-12-20,127.50036846315614
2023-12-21,127.49389009053205
2023-12-22,127.46005119331292
2023-12-25,127.35219411197409
2023-12-26,127.51210933665189
2023-12-27,127.48990603001207
2023-12-28,127.56496489512426
2023-12-29,127.4001712041487
2024-01-02,127.6245844532391
2024-01-03,127.59080626158854
2024-01-04,128.1299060013672
2024-01-05,127.92402110320158
2024-01-08,128.05662515973373
2024-01-09,128.01922613109406
2024-01-10,127.94272511301929
2024-01-11,127.88627403956568
2024-01-12,127.95470816596537
2024-01-16,128.51769578848499
2024-01-17,128.4260613725503
2024-01-18,128.48584989924768
2024-01-19,128.71249371652942
2024-01-22,128.45027587009264
2024-01-23,128.8381660076118
2024-01-24,128.8021145652923
2024-01-25,128.80508080606646
2024-01-26,128.56557147940032
2024-01-29,129.10264621275232
2024-01-30,129.11777698453488
2024-01-31,129.6138849530148
2024-02-01,129.86121706507413
2024-02-02,129.52711387191835
2024-02-06,129.67262750932508
2024-02-07,129.67025728826874
2024-02-08,130.2936908563904
2024-02-09,130.11718094643481
2024-02-12,129.92252925464956
2024-02-13,129.8916193779027
2024-02-14,130.23442818882373
2024-02-15,130.47833364612774
2024-02-16,130.63547149255677
2024-02-20,130.4327758600404
2024-02-21,130.3115545269304
2024-02-22,130.7311235511151
2024-02-23,130.8812249417359
2024-02-26,130.90315088673648
2024-02-27,130.7664981310758
2024-02-28,131.12405971367843
2024-02-29,131.14097204789982
2024-03-01,131.1596526828691
2024-03-04,131.27822771177136
2024-03-05,131.21932388380839
2024-03-06,130.85573416320634
2024-03-07,130.7466304740996
2024-03-08,130.82164289164965
2024-03-11,130.56247690482644
2024-03-12,130.68986223354108
2024-03-13,130.7830695006788
2024-03-14,131.0500738830083
2024-03-15,131.52551434285667
2024-03-19,131.12516484094957
2024-03-20,131.2460900869348
2024-03-21,130.99125160093797
2024-03-22,131.1829684777405
2024-03-25,131.26884665666051
2024-03-26,131.14443635540954
2024-03-27,131.06565098362455
2024-04-01,131.10234522171208
2024-04-02,131.52648368250186
2024-04-03,131.69671998223947
2024-04-04,131.4463772183537
2024-04-05,132.2484891043499
2024-04-08,131.90564869513392
2024-04-09,131.73448478520885
2024-04-10,132.19956426068168
2024-04-11,132.34537543761894
2024-04-12,132.3282825383492
2024-04-15,132.69033921766612
2024-04-16,133.26767049453855
2024-04-17,131.89960653043687
2024-04-18,131.9450596118913
2024-04-19,131.87368030653127
2024-04-22,132.8347387970685
2024-04-23,133.8242590939768
2024-04-24,133.84571778901665
2024-04-25,133.95134232023472
2024-04-26,133.90807637183516
2024-04-29,133.78888407160693
2024-04-30,133.9236896701376
2024-05-01,133.8782296931007
2024-05-02,133.83483487136905
2024-05-03,133.9015971700944
2024-05-06,133.6351586559934
2024-05-07,133.57352866080362
2024-05-08,133.61483698345637
2024-05-09,133.6801013548997
2024-05-10,133.58175790683444
2024-05-13,133.77902833085463
2024-05-14,133.82936840900018
2024-05-15,133.48149574228515
2024-05-16,133.39061605262245
2024-05-17,133.92337841318957
2024-05-20,133.57636026732604
2024-05-21,133.35863615068303
2024-05-22,133.36466307793816
2024-05-23,133.54483812377035
2024-05-24,133.83056643133278
2024-05-27,133.8151829405179
2024-05-28,133.67984408332754
2024-05-29,133.49270107170545
2024-05-30,133.2138440127834
2024-05-31,132.539358573229
2024-06-03,132.75171830357942
2024-06-04,133.25207153877162
2024-06-05,133.15355780927848
2024-06-06,133.3440500955185
2024-06-07,134.56002926368114
2024-06-10,134.6405297713047
2024-06-11,135.46068836037455
2024-06-12,136.68307133782227
2024-06-13,138.43864883580568
2024-06-14,137.71353145447975
2024-06-17,137.7177581310947
2024-06-18,137.91961349726625
2024-06-19,138.30035171318434
2024-06-20,137.9370266246677
2024-06-21,138.25358849204162
2024-06-24,138.2856101084043
2024-06-25,138.42092895596588
2024-06-26,138.3036596385849
2024-06-27,138.18794185183967
2024-06-28,138.34801722689198
2024-07-01,137.96529454993262
2024-07-02,137.83657387233552
2024-07-03,137.84510650891139
2024-07-04,137.9066569985164
2024-07-05,137.65273265884818
2024-07-08,137.7419925650512
2024-07-09,137.79495254094329
2024-07-10,137.93107726125692
2024-07-11,138.0412810222754
2024-07-12,138.1278324793984
2024-07-15,138.0443343361473
2024-07-16,138.33663361242913
2024-07-17,138.15702927729217
2024-07-18,137.82406766816203
2024-07-19,137.61833843183823
2024-07-22,137.62079682559042
2024-07-23,137.5104793522847
2024-07-24,137.4353706363439
2024-07-25,137.54915442920063
2024-07-26,137.73031300431867
2024-07-29,137.80782680255527
2024-07-30,137.75056591620543
2024-07-31,137.9869660248782
2024-08-01,137.87656230060847
2024-08-02,137.79639700625881
2024-08-05,137.94737810659393
2024-08-06,137.8105987090283
2024-08-07,137.87893287461804
2024-08-08,137.81268188389836
2024-08-09,137.90424588333389
2024-08-12,137.8587410198128
2024-08-13,137.88037316615038
2024-08-14,137.90106518067364
2024-08-15,138.15648776880042
2024-08-16,138.03586538641395
2024-08-19,138.10386174396393
2024-08-20,137.76971587049835
2024-08-21,137.75634698991524
2024-08-22,137.3698477134089
2024-08-23,137.7425831075801
2024-08-26,137.51928733789953
2024-08-27,137.2213949795501
2024-08-28,137.31349010935523
2024-08-29,137.46202851127978
2024-08-30,137.52344894267392
2024-09-03,137.7167558324083
2024-09-04,137.6985316280186
2024-09-05,137.6415430899956
2024-09-06,137.85004013546683
2024-09-09,137.86680638622772
2024-09-10,137.71377709625511
2024-09-11,137.50369001314579
2024-09-12,137.21051796598388
2024-09-13,137.0723914487307
2024-09-17,136.14290350319249
2024-09-18,136.34495697488268
2024-09-19,136.50589569194895
2024-09-20,136.77923323580492
2024-09-23,136.9670140539562
2024-09-24,137.1075372006591
2024-09-25,138.09485992633935
2024-09-26,137.91407953877152
2024-09-27,137.8524125979955
2024-09-30,138.32782188918003
2024-10-02,138.9576194439457
2024-10-03,138.75231000374353
2024-10-04,139.1115772433235
2024-10-07,138.93638431275056
2024-10-08,139.34966731503644
2024-10-09,138.98568191375503
2024-10-10,138.59187973754774
2024-10-11,139.17271482104778
2024-10-14,139.1723767091562
2024-10-15,138.67302160214018
2024-10-16,138.58208830010457
2024-10-17,138.43600312870882
2024-10-18,138.60804973649437
2024-10-21,137.06238497948618
2024-10-22,137.45039279620806
2024-10-23,137.72113729067516
2024-10-24,138.16731393472588
2024-10-25,137.890838390875
2024-10-28,137.8654732701454
2024-10-29,137.92716019887362
2024-10-30,138.00716647986744
2024-10-31,137.83756966307453
2024-11-01,137.31335415849927
2024-11-04,137.70003243816603
2024-11-05,138.40257045721455
2024-11-06,138.31590253345348
2024-11-07,138.21529366289332
2024-11-08,137.80303235269986
2024-11-12,137.68426229033074
2024-11-13,138.29398005966937
2024-11-14,139.30370356449447
2024-11-15,139.97001002411596
2024-11-19,140.3318831871612
2024-11-20,140.02362445647685
2024-11-21,139.88822567010112
2024-11-22,139.2141279459256
2024-11-25,139.95776265473495
2024-11-26,139.42680367854177
2024-11-27,139.55008151116184
2024-11-28,139.567420004574
2024-11-29,139.4498559605654
2024-12-02,139.40683957962938
2024-12-03,139.3305533956674
2024-12-04,139.69759126317405
2024-12-05,139.34480942219304
2024-12-06,139.1840771704929
2024-12-09,139.89458649534984
2024-12-10,139.9462445059014
2024-12-11,139.69053755545616
2024-12-13,139.19984707197733
2024-12-16,139.087239428391
2024-12-17,138.9713636606794
2024-12-18,139.12981724520034
2024-12-19,138.10412811031992
2024-12-20,138.73982644624647
2024-12-23,138.51996370501877
2024-12-24,138.50001204541874
2024-12-26,138.35094254541355
2024-12-27,137.87466097816562
2024-12-30,138.21786248392084
2024-12-31,138.07802741641206
2025-01-02,138.21842668395195
2025-01-03,138.12171490583177
2025-01-06,138.24993076312177
2025-01-07,138.3344436574385
2025-01-08,138.19314291177105
2025-01-09,138.2760387928841
2025-01-10,138.26805441893737
2025-01-13,137.90896795930726
2025-01-14,137.9897101726607
2025-01-15,138.2143513665576
2025-01-16,137.85822675172838
2025-01-17,137.5843299854009
2025-01-20,138.15663014577063
2025-01-21,138.4077655977915
2025-01-22,138.31519240037846
2025-01-23,138.2537309774738
2025-01-24,138.28199057787174
2025-01-27,138.8972585128309
2025-01-28,138.82751930803087
2025-01-29,138.99074332047692
2025-01-30,139.55037533513547
2025-01-31,138.7800257991713
2025-02-04,139.52179682696385
2025-02-05,139.94765198752197
2025-02-06,140.02186381128217
2025-02-07,140.07617913645342
2025-02-10,140.08172934248486
2025-02-11,140.39524307322702
2025-02-12,140.46386269752338
2025-02-13,140.2092555290413
2025-02-14,140.28438896692975
2025-02-18,140.6351830949222
2025-02-19,140.7783765516503
2025-02-20,140.36179430166558
2025-02-21,140.48460148240324
2025-02-24,140.39707552413176
2025-02-25,140.26835226185838
2025-02-26,140.08501840687737
2025-02-27,140.17380492045504
2025-02-28,139.9958447583885
2025-03-03,139.73630092282156
2025-03-04,140.3224840662437
2025-03-05,140.1134574712311
2025-03-06,140.15220294443665
2025-03-07,140.1201152056743
2025-03-10,140.58876818354403
2025-03-11,140.67344537476728
2025-03-12,140.8248285471738
2025-03-13,140.8088057571645
2025-03-14,140.7369447269443
2025-03-18,140.84335802635553
2025-03-19,141.19241918320034
2025-03-20,141.04148552630872
2025-03-21,141.02612143785825
2025-03-24,140.98269487710394
2025-03-25,140.88908163785058
2025-03-26,140.65252131873729
2025-03-27,140.82483423279905
2025-03-28,141.1842252523532
2025-03-31,140.924460845182
2025-04-01,141.0126366111447
2025-04-02,141.06040984648664
2025-04-03,141.29286601753708
2025-04-04,139.89183296462087
2025-04-07,139.52847074421783
2025-04-08,139.4425845271468
2025-04-09,139.50545536951748
2025-04-10,138.93066222623037
2025-04-11,138.97445296382614
2025-04-14,139.22132087919823
2025-04-15,139.4243094869749
2025-04-16,139.11190730177367
2025-04-17,139.0337343623853
2025-04-21,139.0349246982287
2025-04-22,139.42221752670898
2025-04-23,139.78470290786123
2025-04-24,139.95171184730685
2025-04-25,140.1880830950504
2025-04-28,139.94506294877948
2025-04-29,139.84703842712776
2025-04-30,139.71170260913667
2025-05-02,139.59388103975678
2025-05-05,139.48520053834613
2025-05-06,139.68908149532467
2025-05-07,139.85496784953625
2025-05-08,140.0433251174652
2025-05-09,139.945825310815
2025-05-12,140.2119861036813
2025-05-13,140.41909891655234
2025-05-14,140.59509223815922
2025-05-15,140.56732589745903
2025-05-16,140.67723506259827
2025-05-19,140.7400738111288
2025-05-20,140.94771315041314
2025-05-21,141.08839542449445
2025-05-22,141.3995790221902
2025-05-23,141.15798174063565
2025-05-27,141.44945510833662
2025-05-28,141.52954110899555
2025-05-29,141.64787937195692
2025-05-30,141.60388070273007
2025-06-02,141.44930267830927
2025-06-03,141.7053998302438
2025-06-04,141.8329298625248
2025-06-05,141.89896503874817
2025-06-06,142.12006480661253
2025-06-09,142.06959790655677
2025-06-10,142.35104955969587
2025-06-11,142.22566817324557
2025-06-12,142.01709528805043
2025-06-13,142.43739010748473
2025-06-16,142.38647959322512
2025-06-17,142.46957067919317
2025-06-18,142.36636934845416
2025-06-19,142.33184661367113
2025-06-20,142.6712013777311
2025-06-23,142.1565947913538
2025-06-24,142.20485475892312
2025-06-25,142.05396953772154
2025-06-26,142.33083300840178
2025-06-27,142.29860787763306
2025-06-30,142.87549576081713
2025-07-01,142.85604061331753
2025-07-02,142.78882345708905
2025-07-03,142.7530515053794
2025-07-04,142.75266297958038
2025-07-07,143.13647560848247
2025-07-08,143.37606052130354
2025-07-09,142.86913817604156
2025-07-10,143.18379531408968
2025-07-11,143.25680913548163
2025-07-14,143.38237278891944
2025-07-15,143.0381925856134
2025-07-16,142.99886831875298
2025-07-17,142.91652901470658
2025-07-18,142.90835080549527
2025-07-21,143.06957990673038
2025-07-22,143.07018952755132
2025-07-23,143.04756474873665
2025-07-24,143.0434239330384
2025-07-25,142.8791893799727
2025-07-28,142.61807438929642
2025-07-29,143.4797042842272
2025-07-30,143.2158227524187
2025-07-31,143.73243968324334
2025-08-01,143.53495533974674
2025-08-04,143.68158851189398
2025-08-05,143.69774114576776
2025-08-06,143.59634182138115
2025-08-07,143.4395009336092
2025-08-08,144.06922947262854
2025-08-11,143.5548828097232
2025-08-12,144.14100358588223
2025-08-13,143.31589538017587
2025-08-14,143.46217661284388
2025-08-15,143.55677268003024
2025-08-18,143.28777980153038
2025-08-19,143.3930998690964
2025-08-20,143.38435818730824
2025-08-21,143.69653012316374
2025-08-22,144.30527501510122
2025-08-25,143.773007643174
2025-08-26,144.21122537354574
2025-08-27,143.82414910048772
2025-08-28,143.3666860895704
2025-08-29,143.36537916174063
2025-09-02,143.57822587088012
2025-09-03,143.5068825123221
2025-09-04,143.25245792225624
2025-09-05,142.8655875614603
2025-09-08,142.73211182857926
2025-09-09,142.57612771785543
2025-09-10,142.40464395068665
2025-09-11,142.06979954443898
2025-09-12,142.2856919025422
2025-09-15,142.00921335507402
2025-09-17,141.6265745209095
2025-09-18,141.68184992231286
2025-09-19,142.12836784445116
2025-09-22,142.4019742578848
2025-09-23,141.9481114988943
2025-09-24,141.9660316633877
2025-09-25,141.73204666488527
2025-09-26,141.72227376332077
2025-09-29,141.98560847047358
2025-09-30,142.39013722700227
2025-10-01,142.4523192294737
2025-10-02,142.18296039549446
2025-10-03,141.9427831854248
2025-10-06,142.22801794353782
2025-10-07,142.2559320304922
2025-10-08,142.0137709693488
2025-10-09,141.80523732829215
2025-10-10,141.78001302180857
2025-10-14,141.71963885560882
2025-10-15,141.83176015921458
2025-10-16,141.78594015913035
2025-10-17,141.76023713446895
2025-10-20,141.74439899299978
2025-10-21,141.89436890290963
2025-10-22,141.9403163849152
2025-10-23,141.83512549674762
2025-10-24,141.63935880088988
2025-10-27,141.9401341948678
2025-10-28,142.08973571463378
2025-10-29,141.82022134592432
2025-10-30,142.00757020248219
2025-10-31,141.7651702600907
2025-11-03,141.40976981708167
2025-11-04,141.8671041019094
2025-11-05,141.3957743230234
2025-11-06,141.85817043067485
2025-11-07,142.2642594495552
2025-11-10,142.32670656633982
2025-11-11,142.09700753031956
2025-11-12,141.86909593957685
2025-11-13,142.0555479190838
2025-11-14,142.35267670989413
2025-11-18,142.17700950871642
2025-11-19,142.74796711532937
2025-11-20,142.17761477334466
2025-11-21,141.99799794700672
2025-11-24,142.09421132555838
2025-11-25,141.7282496100065
2025-11-26,142.163588102048
2025-11-27,142.07843592099684
2025-11-28,142.43212577639332
2025-12-01,142.7298638370025
2025-12-02,142.701800281471
2025-12-03,142.6732700328533
2025-12-04,143.32311786013813
2025-12-05,143.73835347253225
2025-12-08,143.3554079175271
2025-12-09,142.65574036538467
2025-12-10,142.97597113570285
2025-12-11,143.21967610905608
2025-12-15,143.15787988968432
2025-12-16,143.37367196375317
2025-12-17,142.87284442525922
2025-12-18,141.8955866352431
2025-12-19,141.91339475298213
2025-12-22,142.5485648854344
2025-12-23,141.79346432624567
2025-12-24,141.75096576324884
2025-12-26,141.5534317518098
2025-12-29,141.5103581466196
2025-12-30,141.95717748722222
2025-12-31,141.85327975549828
