,EU
2020-11-25,106.50884829488562
2020-11-26,106.49390007177293
2020-11-27,106.43584442320126
2020-11-30,106.49976498075007
2020-12-01,106.57892814462384
2020-12-02,106.56911997771961
2020-12-03,106.66603815325475
2020-12-04,106.93856339381718
2020-12-07,106.91541994189136
2020-12-08,106.90132050848902
2020-12-09,106.90132050848902
2020-12-10,106.90132050848902
2020-12-11,106.87975182525665
2020-12-14,106.87053631438634
2020-12-15,106.81194607748554
2020-12-16,106.6424048157708
2020-12-17,106.57372340936429
2020-12-18,106.55205472037288
2020-12-21,106.51545014175112
2020-12-22,106.37821371873125
2020-12-23,106.31235983086309
2020-12-28,106.21004077738449
2020-12-29,106.44977664083528
2020-12-30,106.5338635019852
2021-01-04,106.51124575062974
2021-01-05,106.5081416345065
2021-01-06,106.5081416345065
2021-01-07,106.5081416345065
2021-01-08,106.4846758249326
2021-01-11,106.54559329915645
2021-01-12,106.52134615899487
2021-01-13,106.40116502810348
2021-01-14,106.40116502810348
2021-01-15,106.37405626583076
2021-01-18,106.31944583521702
2021-01-19,106.4730664104525
2021-01-20,106.4730664104525
2021-01-21,106.4730664104525
2021-01-22,106.4730664104525
2021-01-25,106.43976079263643
2021-01-26,106.28884498955222
2021-01-27,106.28884498955222
2021-01-28,106.25522606820867
2021-01-29,106.25117960496311
2021-02-01,106.33030489228474
2021-02-02,106.36835997940848
2021-02-03,106.33872614822033
2021-02-04,106.30549995574374
2021-02-05,106.41903480568679
2021-02-08,106.57105467907652
2021-02-09,106.39064569866584
2021-02-10,106.47261260618079
2021-02-11,106.52216363277438
2021-02-12,106.46458028096582
2021-02-15,106.42838361712205
2021-02-16,106.43404444312108
2021-02-17,106.52943287352923
2021-02-18,106.52943287352923
2021-02-19,106.4938578150078
2021-02-22,106.1808291985293
2021-02-23,106.33635358347335
2021-02-24,106.23919341440084
2021-02-25,106.22591356524642
2021-02-26,105.5060183731628
2021-03-01,105.47675099897582
2021-03-02,105.58743769474492
2021-03-03,105.86343226728931
2021-03-04,105.80969679460661
2021-03-05,105.71037087983429
2021-03-08,105.91073280603254
2021-03-09,105.8418051094859
2021-03-10,105.83523259604415
2021-03-11,105.80584936799222
2021-03-12,105.80584936799222
2021-03-15,105.80584936799222
2021-03-16,105.80584936799222
2021-03-17,105.80584936799222
2021-03-18,105.80584936799222
2021-03-19,105.80584936799222
2021-03-22,105.7722721784101
2021-03-23,105.9533319891875
2021-03-24,105.99861417919982
2021-03-25,105.99861417919982
2021-03-26,105.96569155671935
2021-03-29,105.86134096094666
2021-03-30,105.71348160226141
2021-03-31,105.66303823269764
2021-04-01,105.74057740512788
2021-04-06,105.62400146174444
2021-04-07,105.63969789212389
2021-04-08,105.74825412526853
2021-04-09,105.70212338298354
2021-04-12,105.79410544334176
2021-04-13,105.76580472850101
2021-04-14,105.76828520872306
2021-04-15,106.15758600279845
2021-04-16,106.11036470037634
2021-04-19,106.42665435854717
2021-04-20,106.38065614873824
2021-04-21,106.3432073373374
2021-04-22,106.5188503976617
2021-04-23,106.58881905190817
2021-04-26,106.69055888806705
2021-04-27,106.70583027214688
2021-04-28,106.6952985686329
2021-04-29,106.98851015617375
2021-04-30,106.89454517492152
2021-05-03,106.82830177689083
2021-05-04,106.78179255188307
2021-05-05,106.73541513655753
2021-05-06,106.72376911786449
2021-05-07,106.54612575009348
2021-05-10,106.58119397630344
2021-05-11,106.26172579422114
2021-05-12,106.21623956241686
