,US
2024-03-26,109.45637624756976
2024-03-27,109.29536444109506
2024-03-28,109.02205339927113
2024-04-01,109.02205339927113
2024-04-02,108.97440144304404
2024-04-03,109.15660084353367
2024-04-04,109.10874414643455
2024-04-05,109.14145995494778
2024-04-08,108.77754524729816
2024-04-09,108.57572489907017
2024-04-10,108.02448684311096
2024-04-11,108.27821837991485
2024-04-12,108.38114092511948
2024-04-15,108.68549128286193
2024-04-16,108.46194153944771
2024-04-17,108.55096706606749
2024-04-18,108.26740928957237
2024-04-19,108.1715388765656
2024-04-22,108.37506635764117
2024-04-23,108.62239499866517
2024-04-24,108.87498370189417
2024-04-25,108.7725915683057
2024-04-26,108.52270333981737
2024-04-29,108.52270333981737
2024-04-30,108.52270333981737
2024-05-01,108.52270333981737
2024-05-02,108.47164097542274
2024-05-03,108.55647050435178
2024-05-06,108.75410682563822
2024-05-07,109.03936855193628
2024-05-08,108.8947429613696
2024-05-09,108.96410465096193
2024-05-10,108.98302135662823
2024-05-13,108.94464137163166
2024-05-14,108.842003898331
2024-05-15,108.60960890482203
2024-05-16,108.85952099140634
2024-05-17,109.01616086210866
2024-05-20,108.7417165834595
2024-05-21,108.80318385919752
2024-05-22,109.06467661942017
2024-05-23,109.22941456033908
2024-05-24,109.4177974539165
2024-05-28,108.9473548500875
2024-05-29,108.9473548500875
2024-05-30,108.9473548500875
2024-05-31,108.89185435687891
2024-06-03,109.110226386803
2024-06-04,109.1772528618015
2024-06-05,109.40672600397268
2024-06-06,109.34493711396837
2024-06-07,109.4635285334262
2024-06-10,109.4635285334262
2024-06-11,109.4635285334262
2024-06-12,109.40454748529251
2024-06-13,109.67438897280697
2024-06-14,110.04630597525366
2024-06-17,109.98105875296322
2024-06-18,109.98105875296322
2024-06-19,109.98105875296322
2024-06-20,109.98105875296322
2024-06-21,109.91831104184544
2024-06-24,109.69616450240378
2024-06-25,109.63328518264959
2024-06-26,109.96851738763931
2024-06-27,109.90585239520112
2024-06-28,110.55789481128417
2024-07-01,110.4976172445029
2024-07-02,110.49467708954855
2024-07-03,110.41327707964707
2024-07-05,110.2013879758208
2024-07-08,110.36789405993713
2024-07-09,110.30669310674158
2024-07-10,110.41487044464213
2024-07-11,110.15523942380112
2024-07-12,110.09008040814354
2024-07-15,109.77297719722141
2024-07-16,109.43337540874474
2024-07-17,109.38855803049195
2024-07-18,109.38855803049195
2024-07-19,109.32298682893757
2024-07-22,109.67634415150158
2024-07-23,109.67634415150158
2024-07-24,109.67634415150158
2024-07-25,109.67634415150158
2024-07-26,109.61172681436702
2024-07-29,110.00583713224276
2024-07-30,110.00583713224276
2024-07-31,109.94275112517096
2024-08-01,109.6299384566084
2024-08-02,109.24427968564466
2024-08-05,108.63932283560854
2024-08-06,109.00679364916463
2024-08-07,109.39322896146047
2024-08-08,108.89019955788018
2024-08-09,108.85451167930336
2024-08-12,109.17198199876319
2024-08-13,109.34507060150554
2024-08-14,109.0725653576583
2024-08-15,108.45889470064438
2024-08-16,108.38400469961114
2024-08-19,108.09033643582725
2024-08-20,107.9717621906936
2024-08-21,108.66766320441776
2024-08-22,108.7008318097966
2024-08-23,108.7008318097966
2024-08-26,108.7008318097966
2024-08-27,108.7008318097966
2024-08-28,108.7008318097966
2024-08-29,108.64468380524579
2024-08-30,108.41581169837818
2024-09-03,108.74066885046953
2024-09-04,108.73088774974009
2024-09-05,108.6754479244017
2024-09-06,109.20352746270594
2024-09-09,108.99084201026446
2024-09-10,109.05635582774285
2024-09-11,108.94395798236907
2024-09-12,108.88899704455739
2024-09-13,108.97447056555696
2024-09-16,108.65487450972526
2024-09-17,108.52649330593998
2024-09-18,108.90182832403734
2024-09-19,109.00322418886887
2024-09-20,109.3235921760561
2024-09-23,109.30336812786341
2024-09-24,109.52535464073488
2024-09-25,109.53159822837864
2024-09-26,109.08714795208014
2024-09-27,109.47409016910916
2024-09-30,109.03927205507422
2024-10-01,109.03927205507422
2024-10-02,108.985903425007
2024-10-03,109.10436464167947
2024-10-04,109.93812702605055
2024-10-07,109.88780138544867
2024-10-08,109.77022469070215
2024-10-09,109.82555722730183
2024-10-10,109.44366476403657
2024-10-11,109.02317909573624
2024-10-15,109.48240785330398
2024-10-16,109.6046035491895
2024-10-17,109.03568078684948
2024-10-18,108.88112171384083
2024-10-21,108.66583372017008
2024-10-22,108.93825355688153
2024-10-23,109.1451087882255
2024-10-24,109.1451087882255
2024-10-25,109.1451087882255
2024-10-28,109.1451087882255
2024-10-29,109.1451087882255
2024-10-30,109.10079271322124
2024-10-31,108.60069128516923
2024-11-01,109.40309182554226
2024-11-04,109.3629038962104
2024-11-05,108.95116504404821
2024-11-06,109.74489600642228
2024-11-07,109.74489600642228
2024-11-08,109.74489600642228
2024-11-12,109.70836177208373
2024-11-13,110.14090348182582
2024-11-14,109.72241141970977
2024-11-15,109.94358845494432
2024-11-18,109.94358845494432
2024-11-19,109.90791140124475
2024-11-20,109.92981738338791
2024-11-21,110.0754238032876
2024-11-22,110.22059056311949
2024-11-25,110.37013265783764
2024-11-26,110.1572180171156
2024-11-27,110.17796708284271
2024-11-28,110.17886536865062
2024-11-29,110.28228295159934
2024-12-02,110.51710737978047
2024-12-03,110.51710737978047
2024-12-04,110.48055935494739
2024-12-05,110.37501754895342
2024-12-06,110.5826002319058
2024-12-09,110.5826002319058
2024-12-10,110.5826002319058
2024-12-11,110.5826002319058
2024-12-12,110.5826002319058
2024-12-13,110.54568852885977
2024-12-16,110.63105140859142
2024-12-17,110.59410337805014
2024-12-18,110.31802353468365
2024-12-19,110.65410005311587
2024-12-20,110.77876269286173
2024-12-23,110.77876269286173
2024-12-24,110.7421257552862
2024-12-26,110.98607944043974
2024-12-27,110.80644811477028
2024-12-30,110.79821425603397
2024-12-31,110.69462157841589
2025-01-02,110.79761805593009
2025-01-03,110.86689941977899
2025-01-06,110.65512771500117
2025-01-07,110.31185663733231
2025-01-08,110.15097336118377
2025-01-09,110.13814329255615
2025-01-10,110.80987669091212
2025-01-13,110.77348402051892
2025-01-14,110.99366662828596
2025-01-15,110.95674146998738
2025-01-16,110.73414905316102
2025-01-17,111.05979880689507
2025-01-21,111.26808511208574
2025-01-22,111.34249562722742
2025-01-23,111.34249562722742
2025-01-24,111.34249562722742
2025-01-27,111.34249562722742
2025-01-28,111.30516888671266
2025-01-29,111.43349943545324
2025-01-30,111.39614167091277
2025-01-31,111.21004967330957
2025-02-03,111.42048405399659
2025-02-04,111.5116516611302
2025-02-05,111.80284124910105
2025-02-06,111.78647704206877
2025-02-07,111.73841169653436
2025-02-10,111.45155344757343
2025-02-11,111.24475948960398
2025-02-12,111.00999502235254
2025-02-13,111.0875990754977
2025-02-14,111.02853304524976
2025-02-18,111.197804107059
2025-02-19,110.81573324173873
2025-02-20,110.96476452254826
2025-02-21,111.11612785448388
2025-02-24,111.09635836877206
2025-02-25,111.21233338836458
2025-02-26,111.22411829864541
2025-02-27,111.04148601221809
2025-02-28,111.15459851190596
2025-03-03,111.03417543505844
2025-03-04,111.11651780499261
2025-03-05,111.06080787365072
2025-03-06,111.41646343015788
2025-03-07,111.41646343015788
2025-03-10,111.36357841223142
2025-03-11,111.35201810501643
2025-03-12,111.21678372387555
2025-03-13,111.25704332598418
2025-03-14,111.31498404499371
2025-03-17,111.59937747767003
2025-03-18,111.53169957792237
2025-03-19,111.4760392224076
2025-03-20,111.52796160982896
2025-03-21,111.14061084285407
2025-03-24,111.08409476426348
2025-03-25,111.00419101725653
2025-03-26,110.87260494406024
2025-03-27,110.25420463061953
2025-03-28,110.60448491750367
2025-03-31,110.90115218407679
2025-04-01,111.14963577420185
2025-04-02,110.98737985460079
2025-04-03,110.22190995228391
2025-04-04,110.78003415635558
2025-04-07,110.73481602035464
2025-04-08,109.72380707254892
2025-04-09,111.02148149083946
2025-04-10,110.98859419422111
2025-04-11,111.24901086511355
2025-04-14,110.61916978431347
2025-04-15,110.86857406272735
2025-04-16,110.55866485182703
2025-04-17,110.45290772828777
2025-04-21,109.77982584441706
2025-04-22,110.09319850738993
2025-04-23,110.62675304007452
2025-04-24,110.22353665639935
2025-04-25,110.38668660977157
2025-04-28,110.17538459651331
2025-04-29,110.05584287004955
2025-04-30,109.7607435498664
2025-05-01,110.00702008386507
2025-05-02,110.24177988115235
2025-05-05,109.9706227136576
2025-05-06,110.12454054391874
2025-05-07,110.12755270905895
2025-05-08,110.17506805599488
2025-05-09,110.33774346430437
2025-05-12,110.30861654490904
2025-05-13,110.27936101053722
2025-05-14,110.23406340285146
2025-05-15,110.19601700345171
2025-05-16,110.00690465734392
2025-05-19,110.1315941330052
2025-05-20,109.77288177649854
2025-05-21,109.45793815047628
2025-05-22,109.40525850646506
2025-05-23,109.40638752051741
2025-05-27,109.69415395331129
2025-05-28,109.62588418204528
2025-05-29,109.74122610490444
2025-05-30,109.4552372479753
2025-06-02,109.456045757362
2025-06-03,109.48292305968397
2025-06-04,109.48922406207203
2025-06-05,109.83526737748232
2025-06-06,109.83526737748232
2025-06-09,109.83526737748232
2025-06-10,109.80749201163147
2025-06-11,109.95151115951445
2025-06-12,109.92382715588313
2025-06-13,109.96971785075615
2025-06-16,110.16402329632564
2025-06-17,110.13649864109082
2025-06-18,110.11847911137113
2025-06-19,110.11930313885418
2025-06-20,110.23610292238573
2025-06-23,110.36209741850294
2025-06-24,110.3346014375733
2025-06-25,110.4194985666737
2025-06-26,110.5835325734319
2025-06-27,110.5835325734319
2025-06-30,110.55589100098777
2025-07-01,110.42200682853095
2025-07-02,110.47615088922865
2025-07-03,110.59877833368017
2025-07-07,110.57043531764693
2025-07-08,110.50241256840103
2025-07-09,110.58161271666069
2025-07-10,110.65481908993296
2025-07-11,110.61795852415963
2025-07-14,110.57655546830031
2025-07-15,110.61845269692164
2025-07-16,110.32968841834756
2025-07-17,110.27147300478379
2025-07-18,110.16357852601382
2025-07-21,110.33342231180212
2025-07-22,110.19169125470879
2025-07-23,110.28441212903988
2025-07-24,110.60378682744685
2025-07-25,110.60378682744685
2025-07-28,110.55540209956717
2025-07-29,110.89199102921437
2025-07-30,110.84275354484436
2025-07-31,110.98520893374855
2025-08-01,110.93766514250507
2025-08-04,110.66658839882757
2025-08-05,110.21173349891139
2025-08-06,110.71111044619224
2025-08-07,110.64372498752464
2025-08-08,110.55013501636957
2025-08-11,110.5857311461843
2025-08-12,110.83060282459971
2025-08-13,110.90728795765912
2025-08-14,110.97708430591089
2025-08-15,110.97708430591089
2025-08-18,110.93006980514272
2025-08-19,111.00699476110954
2025-08-20,110.95744614677956
2025-08-21,111.18119498178329
2025-08-22,110.80556338805599
2025-08-25,110.74667312262567
2025-08-26,110.15523169815373
2025-08-27,109.80787846691223
2025-08-28,110.42716545881619
2025-08-29,110.07635034013201
2025-09-02,109.89515687039508
2025-09-03,110.3024029748129
2025-09-04,110.43169199446862
2025-09-05,111.03881791686135
2025-09-08,110.68169632050964
2025-09-09,110.78867047314385
2025-09-10,110.31036647821027
2025-09-11,109.6513435848902
2025-09-12,109.80002617979238
2025-09-15,109.8143366762667
2025-09-16,109.93049070914454
2025-09-17,109.77565725307512
2025-09-18,110.0110522623659
2025-09-19,110.18342185195229
2025-09-22,110.15007931664623
2025-09-23,109.93031733211622
2025-09-24,109.76117371030638
2025-09-25,109.54704893934333
2025-09-26,109.54303850185447
2025-09-29,109.46816435644502
2025-09-30,109.51038760758965
2025-10-01,109.78176656055784
2025-10-02,109.55239992858772
2025-10-03,109.41799844161915
2025-10-06,109.7385411403704
2025-10-07,109.7385411403704
2025-10-08,109.6959376644272
2025-10-09,109.61238044354636
2025-10-10,109.57157777402355
2025-10-14,110.0723395068065
2025-10-15,110.0723395068065
2025-10-16,110.0723395068065
2025-10-17,110.02985166072637
2025-10-20,109.9215654812121
2025-10-21,109.81050707803632
2025-10-22,109.80873734488416
2025-10-23,109.71993268512112
2025-10-24,109.83074929340775
2025-10-27,109.63214526231685
2025-10-28,109.4924624707222
2025-10-29,109.64488420491693
2025-10-30,109.60200331023348
2025-10-31,109.443830141778
2025-11-03,109.54059503090411
2025-11-04,109.59521310402802
2025-11-05,109.54736076019269
2025-11-06,109.41782942252436
2025-11-07,109.25542390437101
2025-11-10,109.49036153820603
2025-11-11,109.66511512840363
2025-11-12,110.05991054375347
2025-11-13,109.98479465333715
2025-11-14,109.81640911659525
2025-11-17,109.9686888161532
2025-11-18,109.62648097285519
2025-11-19,109.67777769201047
2025-11-20,109.46427469422548
2025-11-21,109.38601667829026
2025-11-24,109.46729035362695
2025-11-25,109.50123867117524
2025-11-26,109.60835090579258
2025-11-27,109.63090158063437
2025-11-28,109.66569896666549
2025-12-01,109.63076182103993
2025-12-02,109.51561026960464
2025-12-03,109.44540179414099
2025-12-04,109.6178492796579
2025-12-05,109.65081569895155
2025-12-08,109.88205415334795
2025-12-09,109.8258753891765
2025-12-10,109.99650290778887
2025-12-11,109.99815271830688
2025-12-12,110.22295942544295
2025-12-15,110.5350435436
2025-12-16,110.61829413112821
2025-12-17,110.61829413112821
2025-12-18,110.61829413112821
2025-12-19,110.55625385022736
2025-12-22,110.49178071203673
2025-12-23,110.43098222751615
2025-12-24,110.37111901857376
2025-12-26,110.71966598645437
2025-12-29,110.86358611126856
2025-12-30,110.86358611126856
2025-12-31,110.86358611126856
