,Chile
2021-06-30,100.66648368883516
2021-07-01,100.63516372184498
2021-07-02,100.13629216877177
2021-07-05,100.2444527245809
2021-07-06,100.39264536107308
2021-07-07,100.44960485889322
2021-07-08,100.53483080722827
2021-07-09,100.46059402351443
2021-07-12,100.37325902719572
2021-07-13,100.49139575727382
2021-07-14,100.55683193567859
2021-07-15,100.50842264203064
2021-07-19,100.29747669538114
2021-07-20,100.3952377625695
2021-07-21,100.50623849476712
2021-07-22,100.6730967003229
2021-07-23,100.80871083187108
2021-07-26,100.86647429248072
2021-07-27,101.15374761227152
2021-07-28,101.00243579962702
2021-07-29,100.94837874048845
2021-07-30,100.77901166212591
2021-08-02,100.81337597645772
2021-08-03,100.8747741326253
2021-08-04,100.89849243962274
2021-08-05,100.99367582083933
2021-08-06,100.87873694949903
2021-08-09,100.84030392445322
2021-08-10,100.87139022591136
2021-08-11,100.69806636223704
2021-08-12,100.7471286553645
2021-08-13,100.82881970458683
2021-08-16,100.91747709360222
2021-08-17,100.7591662665963
2021-08-18,100.8286776539165
2021-08-19,100.93094900250495
2021-08-20,101.06839856191594
2021-08-23,100.8661202897776
2021-08-24,100.8177804922785
2021-08-25,100.79993928310466
2021-08-26,100.69569251611443
2021-08-27,100.54921217768174
2021-08-30,100.72463275870605
2021-08-31,101.14237758352851
2021-09-01,101.30375823660387
2021-09-02,101.6622071165318
2021-09-03,101.48431383950943
2021-09-06,101.51844741136726
2021-09-07,101.4586545687784
2021-09-08,101.58778744866464
2021-09-09,100.8442133551274
2021-09-10,101.15270453070345
2021-09-13,101.54259551063183
2021-09-14,101.22364726364088
2021-09-15,100.91333260614022
2021-09-16,101.02071892552122
2021-09-20,101.42230622466725
2021-09-21,101.33449447734377
2021-09-22,101.54393059629818
2021-09-23,101.10181418695757
2021-09-24,101.1185640839226
2021-09-27,100.88029819387391
2021-09-28,100.67369619264144
2021-09-29,100.78446177836207
2021-09-30,100.81480058954158
2021-10-01,101.02215944589013
2021-10-04,100.53867977092312
2021-10-05,100.21270228988077
2021-10-06,100.35130980146371
2021-10-07,100.34932381993917
2021-10-08,100.0572107816227
2021-10-12,100.05808806706011
2021-10-13,100.13234134870663
2021-10-14,99.52320844592244
2021-10-15,99.52516397125069
2021-10-18,99.59179088946951
2021-10-19,100.11897253356203
2021-10-20,100.02525277401288
2021-10-21,100.05634263193006
2021-10-22,100.06429055111931
2021-10-25,100.12326007192507
2021-10-26,100.19038971408119
2021-10-27,100.21265001349057
2021-10-28,100.15752908720465
2021-10-29,100.31849468229257
2021-11-02,100.26435790289933
2021-11-03,100.27224840841653
2021-11-04,100.36817429365846
2021-11-05,100.21239735712528
2021-11-08,100.40398660038856
2021-11-09,100.33118338777773
2021-11-10,100.22124552951401
2021-11-11,100.51270634616249
2021-11-12,100.7128590411296
2021-11-15,100.68820717061588
2021-11-16,100.53716455635498
2021-11-17,100.57697790040375
2021-11-18,100.15408732329787
2021-11-19,100.1909341237721
2021-11-22,100.89850293709692
2021-11-23,100.95309958792052
2021-11-24,101.21540056241282
2021-11-25,101.09508913925676
2021-11-26,101.09256970365364
2021-11-29,101.07133117658216
2021-11-30,101.06329773148659
2021-12-01,101.28489000380605
2021-12-02,101.14206256297797
2021-12-03,101.1839678710872
2021-12-06,101.27542446677109
2021-12-07,101.28772544581525
2021-12-09,101.57626455935052
2021-12-10,101.71529374047061
2021-12-13,101.70769614699917
2021-12-14,101.8692465045135
2021-12-15,101.75796935128236
2021-12-16,101.87662175506932
2021-12-17,101.94887457353865
2021-12-20,101.83125059540181
2021-12-21,101.95906005482564
2021-12-22,102.0464704956866
2021-12-23,101.97170153739768
2021-12-24,101.94752277466333
2021-12-27,101.82725988254127
2021-12-28,101.83476037905814
2021-12-29,102.18655569387593
2021-12-30,102.18227180067892
2022-01-03,102.3849659563603
2022-01-04,102.62291612697358
2022-01-05,102.69899671281055
2022-01-06,102.70481807451159
2022-01-07,102.38557965853639
2022-01-10,102.15688555989534
2022-01-11,102.48501077100119
2022-01-12,102.53669768492458
2022-01-13,102.55370510987218
2022-01-14,102.79923255799825
2022-01-17,102.67940242937637
2022-01-18,102.65141952659826
2022-01-19,102.72690060821978
2022-01-20,102.55278194115733
2022-01-21,102.12982542774982
2022-01-24,102.05520829195893
2022-01-25,102.16815346794994
2022-01-26,101.97246434051273
2022-01-27,101.56448195914311
2022-01-28,101.69263951755283
2022-01-31,101.58903201505376
2022-02-01,101.24632193987848
2022-02-02,101.53732586113561
2022-02-03,101.34487157376722
2022-02-04,101.34680126195627
2022-02-07,101.26858525219376
2022-02-08,100.74987268607624
2022-02-09,100.60932195789367
2022-02-10,100.68842633980657
2022-02-11,100.97079079095244
2022-02-14,100.90665985147265
2022-02-15,101.00618013955376
2022-02-16,100.50666737682117
2022-02-17,100.6331150922914
2022-02-18,100.7602619264175
2022-02-21,100.62756984196663
2022-02-22,100.68607488832939
2022-02-23,100.47949233156803
2022-02-24,100.41109254941543
2022-02-25,99.9951843179654
2022-02-28,99.94111043736432
2022-03-01,100.22403189880916
2022-03-02,100.69809591690293
2022-03-03,100.7004604459905
2022-03-04,100.92229999092088
2022-03-07,100.97539872229015
2022-03-08,101.13713403588487
2022-03-09,101.41803188358018
2022-03-10,101.21840837337126
2022-03-11,100.77326495269918
2022-03-14,100.41171533646474
2022-03-15,100.13183286548862
2022-03-16,99.85529234064686
2022-03-17,99.49871891542037
2022-03-18,99.51022034740701
2022-03-21,99.93673217070096
2022-03-22,100.48977771045071
2022-03-23,100.41477214735966
2022-03-24,100.7703432262183
2022-03-25,101.17872097666363
2022-03-28,101.59567746725706
2022-03-29,101.756158864646
2022-03-30,102.27036383874149
2022-03-31,102.30759549828971
2022-04-01,102.60093815773392
2022-04-04,102.62102486096933
2022-04-05,102.58884462558875
2022-04-06,102.55381591782904
2022-04-07,102.88544231279066
2022-04-08,102.89316828942286
2022-04-11,102.96029800367921
2022-04-12,103.01564432718564
2022-04-13,102.75921160071657
2022-04-14,102.79285721877474
2022-04-18,102.86026856821893
2022-04-19,102.90344469738277
2022-04-20,102.8943083029785
2022-04-21,102.72357072676303
2022-04-22,102.58097875736387
2022-04-25,102.57601443829512
2022-04-26,102.87247417064307
2022-04-27,102.82049575733163
2022-04-28,103.0021807441428
2022-04-29,102.95980593054507
2022-05-02,102.88935232001026
2022-05-03,102.95423095479781
2022-05-04,102.86764310646646
2022-05-05,102.73371693067521
2022-05-06,102.97762882294744
2022-05-09,102.98423061486442
2022-05-10,102.85020007744117
2022-05-11,102.73937891958305
2022-05-12,102.84091377697952
2022-05-13,103.0985663578917
2022-05-16,103.15333214381806
2022-05-17,103.15136676070998
2022-05-18,103.1366116614549
2022-05-19,102.80058576406968
2022-05-20,102.41703040871823
2022-05-23,102.28047778253506
2022-05-24,102.30494930737277
2022-05-25,102.22344065350785
2022-05-26,102.2831113631164
2022-05-27,102.43884242263523
2022-05-31,102.58075535176725
2022-06-01,102.59114299217538
2022-06-02,102.70606805096199
2022-06-03,102.74968143580378
2022-06-06,102.8094356151251
2022-06-07,102.9212787378518
2022-06-08,102.71728256444423
2022-06-09,102.64868407416591
2022-06-10,102.73590636739706
2022-06-13,102.7929057175085
2022-06-14,102.68442567616948
2022-06-15,102.85926268886966
2022-06-16,103.0598987576221
2022-06-17,103.14691952432607
2022-06-22,103.0961176776104
2022-06-23,103.14193400487173
2022-06-24,103.11062674742031
2022-06-28,103.02817300137615
2022-06-29,103.03228449104735
2022-06-30,103.33002710879893
2022-07-01,103.39530923933484
2022-07-04,103.31280752892273
2022-07-05,103.03963831788955
2022-07-06,102.6838536983981
2022-07-07,102.65243352248952
2022-07-08,102.78895976784328
2022-07-11,103.01100924401318
2022-07-12,102.7650137982199
2022-07-13,102.52607309464746
2022-07-14,102.31120770419099
2022-07-15,102.23367797955602
2022-07-18,101.84940141619379
2022-07-19,101.7751036407677
2022-07-20,101.70470584980045
2022-07-21,102.15955884637947
2022-07-22,102.38400653378837
2022-07-25,102.47413050027419
2022-07-26,102.52461332112671
2022-07-27,102.6747879106812
2022-07-28,102.60596018894535
2022-07-29,102.43210898594937
2022-08-01,102.30850082294944
2022-08-02,102.45346529006613
2022-08-03,102.47046928734048
2022-08-04,102.48075032773754
2022-08-05,102.54529678732058
2022-08-08,102.68824728345297
2022-08-09,102.25842739551754
2022-08-10,102.54058343085357
2022-08-11,102.81504133758379
2022-08-12,102.91563546934042
2022-08-16,102.71912558900738
2022-08-17,102.80292121934966
2022-08-18,102.77669307526193
2022-08-19,102.80267738230499
2022-08-22,101.94066650042795
2022-08-23,101.96840018547732
2022-08-24,101.82765512518766
2022-08-25,101.81640507112635
2022-08-26,101.58620735313492
2022-08-29,101.5561588594619
2022-08-30,101.54861702036304
2022-08-31,101.75641694771376
2022-09-01,101.98741793976033
2022-09-02,101.7711318681496
2022-09-05,102.20559040778383
2022-09-06,102.4870075365289
2022-09-07,102.50909002894176
2022-09-08,102.64197942174415
2022-09-09,102.59022814531326
2022-09-12,102.69312323347913
2022-09-13,102.44138579140585
2022-09-14,102.5432338518412
2022-09-15,102.55565223093413
2022-09-20,102.72479279108066
2022-09-21,102.94193159406416
2022-09-22,103.15896336898764
2022-09-23,103.25713551296423
2022-09-26,103.31001404092777
2022-09-27,103.41816027439772
2022-09-28,103.33670649033498
2022-09-29,103.2867411012949
2022-09-30,103.13077676258808
2022-10-03,102.82728979301388
2022-10-04,102.86821910338342
2022-10-05,103.09283232891467
2022-10-06,103.6970225464818
2022-10-07,103.37642556638458
2022-10-12,103.49867598088818
2022-10-13,104.16245315079902
2022-10-14,103.77499657219886
2022-10-17,104.13201888804113
2022-10-18,104.20700083875451
2022-10-19,104.33378698571647
2022-10-20,104.45485980837424
2022-10-21,104.26836603949216
2022-10-24,104.19314872000469
2022-10-25,104.16411976183177
2022-10-26,104.11011866296913
2022-10-27,103.96976777616595
2022-10-28,104.0394195483619
2022-11-02,104.19524994866836
2022-11-03,104.28878416045282
2022-11-04,104.21139249255478
2022-11-08,103.81133375266387
2022-11-09,103.64964846694495
2022-11-10,103.89465260217258
2022-11-11,103.91525657907377
2022-11-15,103.68049940334949
2022-11-16,103.70473588369458
2022-11-17,103.66651221721477
2022-11-18,103.43542042435527
2022-11-22,103.2577466607466
2022-11-25,102.59640676418911
2022-11-28,102.62841592361833
2022-11-29,102.33033629209638
2022-11-30,102.26932656937207
2022-12-01,102.21504634404812
2022-12-02,102.6364213507292
2022-12-05,102.53995827212195
2022-12-06,102.43532352354107
2022-12-07,102.34067931733102
2022-12-09,102.31095454546357
2022-12-12,102.085322437521
2022-12-13,102.18249497903477
2022-12-14,102.18141304561736
2022-12-15,102.21780120356205
2022-12-16,102.13156827726033
2022-12-19,102.03245051595937
2022-12-20,102.04690673614418
2022-12-21,101.97393734855964
2022-12-22,102.11999155890217
2022-12-23,102.20095926496768
2022-12-27,101.64279134921613
2022-12-28,101.83667053840296
2022-12-29,102.0325799503041
2022-12-30,102.0909412392577
2023-01-03,102.11835940716523
2023-01-04,101.97363951733085
2023-01-05,101.57652417363275
2023-01-06,101.32103912822521
2023-01-09,101.41880529011722
2023-01-10,101.39376242088282
2023-01-11,101.39754062994261
2023-01-12,101.39062720122539
2023-01-13,101.48731249447319
2023-01-16,101.52057316318171
2023-01-17,101.26890651810089
2023-01-18,101.26954946442768
2023-01-19,101.26841226721925
2023-01-20,101.4974332737749
2023-01-23,101.36512907841934
2023-01-24,101.5177883698529
2023-01-25,101.49847802518994
2023-01-26,101.57704041379472
2023-01-27,101.52489241959819
2023-01-30,101.73386569546821
2023-01-31,101.73337300484948
2023-02-01,101.86110345694797
2023-02-02,102.13977883620653
2023-02-03,102.13370138120095
2023-02-06,102.30625577985859
2023-02-07,102.39418763107786
2023-02-08,102.21892363865082
2023-02-09,101.93667918409284
2023-02-10,102.20758917265785
2023-02-13,102.2016334253923
2023-02-14,102.13509004745916
2023-02-15,102.20165070108507
2023-02-16,102.32861404058431
2023-02-17,102.2339603442489
2023-02-21,102.19106567043377
2023-02-22,102.03616251483041
2023-02-23,102.02531007519362
2023-02-24,101.74930059082669
2023-02-27,101.56234115071064
2023-02-28,101.54828766242032
2023-03-01,101.53334274014689
2023-03-02,101.39917847627058
2023-03-03,101.90878408689
2023-03-06,101.80429943853373
2023-03-07,101.6528139054
2023-03-08,101.5489146679071
2023-03-09,101.40522873949705
2023-03-10,101.77879717345589
2023-03-13,101.91054263751182
2023-03-14,102.0006971177096
2023-03-15,101.72198390876761
2023-03-16,101.54177045164113
2023-03-17,101.13622632261001
2023-03-20,101.36073732407299
2023-03-21,101.43213685480691
2023-03-22,101.68540574954751
2023-03-23,101.3874229966405
2023-03-24,101.36411249649922
2023-03-27,101.35768257754107
2023-03-28,101.4582863186892
2023-03-29,101.62762227131859
2023-03-30,101.7434096420232
2023-03-31,101.73702529994888
2023-04-03,101.63987863583807
2023-04-04,101.84485257956875
2023-04-05,102.18183919714545
2023-04-06,102.10939306245288
2023-04-10,102.10077461053824
2023-04-11,102.27719914234301
2023-04-12,102.46109834320907
2023-04-13,102.32827444166983
2023-04-14,102.21054895796391
2023-04-17,102.27363854809343
2023-04-18,102.3023238011215
2023-04-19,102.23483840872257
2023-04-20,102.20415413226986
2023-04-21,102.3092474243449
2023-04-24,102.27622195364819
2023-04-25,102.38500398140388
2023-04-26,102.40965896556273
2023-04-27,102.39143890283941
2023-04-28,102.45938582407261
2023-05-02,102.62269018873084
2023-05-03,102.61475668398985
2023-05-04,102.76036615462765
2023-05-05,102.68917195964342
2023-05-08,102.37874984719002
2023-05-09,102.5309785469825
2023-05-10,102.6741945696202
2023-05-11,102.80503300478992
2023-05-12,102.9173731261099
2023-05-15,102.38673093648787
2023-05-16,102.49246483061837
2023-05-17,102.64391758244153
2023-05-18,102.73352945736742
2023-05-19,102.70422068868919
2023-05-22,102.56188558856145
2023-05-23,102.77793490350629
2023-05-25,102.75007992109855
2023-05-26,102.67707700232629
2023-05-29,102.51833779120008
2023-05-30,102.37199370470016
2023-05-31,102.59913364064343
2023-06-01,102.73977238186
2023-06-02,102.62606061730135
2023-06-05,102.6096964762871
2023-06-06,102.35190591720813
2023-06-07,102.32361257184976
2023-06-08,102.7128313757141
2023-06-09,102.58669897101494
2023-06-12,102.59804271023975
2023-06-13,102.84213418087758
2023-06-14,102.71440280962419
2023-06-15,102.79094704610489
2023-06-16,102.86222489079182
2023-06-20,102.8086492768708
2023-06-22,102.71413731740044
2023-06-23,102.71644617616535
2023-06-27,102.73158559528595
2023-06-28,102.98418673240381
2023-06-29,102.75590708629838
2023-06-30,102.66527273349372
2023-07-03,102.47727331882204
2023-07-04,102.20784505883995
2023-07-05,102.21734296036568
2023-07-06,102.14284231982779
2023-07-07,102.13952527771661
2023-07-10,102.14067022561039
2023-07-11,102.12322427201205
2023-07-12,102.13146959597744
2023-07-13,102.47704277165444
2023-07-14,102.44687006064332
2023-07-18,102.28497970536074
2023-07-19,102.63924605751735
2023-07-20,102.7887404340956
2023-07-21,102.6485291524839
2023-07-24,102.7403928891166
2023-07-25,102.74080180282976
2023-07-26,102.52290997354592
2023-07-27,102.63818959019456
2023-07-28,102.48446799031747
2023-07-31,102.58106171576011
2023-08-01,102.8212537787246
2023-08-02,102.39737130991504
2023-08-03,102.5681589683493
2023-08-04,102.81749440970157
2023-08-08,102.9349898995187
2023-08-09,103.0968303637344
2023-08-10,103.24079150442446
2023-08-16,102.59542368854144
2023-08-17,102.7932523791686
2023-08-18,102.9147095592315
2023-08-22,103.1551949781448
2023-08-23,103.24107360938915
2023-08-24,103.41548756069574
2023-08-25,103.41596820114836
2023-08-29,103.12866277821655
2023-08-30,103.1924394121541
2023-08-31,103.09969584324965
2023-09-01,103.28550079164542
2023-09-05,103.34619972017474
2023-09-06,103.48193205825496
2023-09-07,103.559579751482
2023-09-08,103.69856866502727
2023-09-12,103.63707155859865
2023-09-13,103.59826136447825
2023-09-14,103.40699748080782
2023-09-15,103.37465451567758
2023-09-21,103.34108761400734
2023-09-22,103.54369565067626
2023-09-26,103.56095393357285
2023-09-27,103.66350357536956
2023-09-28,103.57224922844163
2023-09-29,103.85292019952684
2023-10-02,103.7692948664215
2023-10-03,103.9859243680935
2023-10-04,103.87032050839882
2023-10-05,103.87232506913615
2023-10-06,103.7888852558378
2023-10-10,103.82866474927968
2023-10-11,103.98002506332482
2023-10-12,104.27353241510511
2023-10-13,104.15807277890066
2023-10-16,103.69227988777192
2023-10-18,103.33426172618503
2023-10-19,103.41887762747734
2023-10-20,103.74481749064273
2023-10-23,103.60443788045906
2023-10-24,103.65808070014799
2023-10-25,103.78946790145524
2023-10-26,104.02248316198319
2023-10-30,103.87252112180194
2023-10-31,103.82250917324762
2023-11-02,104.01229135463565
2023-11-03,104.10761005339333
2023-11-06,103.81937648676542
2023-11-07,103.85195092888146
2023-11-08,103.80473353035993
2023-11-09,103.7012949718732
2023-11-10,103.70212947299282
2023-11-13,103.72242046065512
2023-11-14,104.03451184981125
2023-11-15,104.01394020311747
2023-11-16,103.95645595901742
2023-11-17,103.9133449272891
2023-11-20,103.91679227422243
2023-11-21,104.15228504306329
2023-11-22,103.98204588279995
2023-11-23,103.99141850008297
2023-11-24,103.95676795408735
2023-11-27,103.88687071628999
2023-11-28,103.92794326371543
2023-11-29,103.83833037152958
2023-11-30,104.16896608363115
2023-12-01,103.85583052187243
2023-12-04,104.04060712029349
2023-12-05,104.25427111056058
2023-12-06,104.08292892078708
2023-12-07,104.34070512338486
2023-12-11,104.28600270135837
2023-12-12,104.12699407147753
2023-12-13,103.91311004209483
2023-12-14,104.25962793654362
2023-12-15,104.01866897036072
2023-12-18,103.638957412633
2023-12-19,103.91536190208993
2023-12-20,103.65593582069377
2023-12-21,103.86034381197418
2023-12-22,103.71898977733976
2023-12-26,103.88076669365194
2023-12-27,103.59140962411801
2023-12-28,103.55976711001293
2023-12-29,103.6968248164003
2024-01-02,103.68753021124274
2024-01-03,103.55556434440403
2024-01-04,103.38498761741192
2024-01-05,103.40130611891195
2024-01-08,103.69868301339218
2024-01-09,103.63730475246288
2024-01-10,103.60163811148215
2024-01-11,103.53007836289892
2024-01-12,103.52753109023529
2024-01-15,103.51818559815035
2024-01-16,103.44838527016154
2024-01-17,103.21887419936087
2024-01-18,103.49915571026042
2024-01-19,103.66437367225174
2024-01-22,103.5755687620997
2024-01-23,103.75275563862505
2024-01-24,103.87256328798793
2024-01-25,103.72734597397132
2024-01-26,103.89493615568762
2024-01-29,103.98456425272107
2024-01-30,104.09746621189937
2024-01-31,104.04875478332849
2024-02-01,104.09114493096716
2024-02-02,104.1134710445141
2024-02-05,104.6287348958566
2024-02-06,104.86695829195168
2024-02-07,104.82358594100474
2024-02-08,104.80047071944038
2024-02-09,104.49080846823347
2024-02-12,104.1166177731344
2024-02-13,104.07473109246293
2024-02-14,103.75879282215665
2024-02-15,103.86246955679073
2024-02-16,104.11822706516571
2024-02-19,103.92034241060968
2024-02-20,104.29881985958475
2024-02-21,104.38070397750737
2024-02-22,104.01122473931781
2024-02-23,103.92313448737343
2024-02-26,103.91753468453615
2024-02-27,103.8226743720784
2024-02-28,103.81006315442995
2024-02-29,103.62024073764017
2024-03-01,103.4121909794609
2024-03-05,103.29556495513228
2024-03-06,103.16191216698888
2024-03-07,103.49538622494761
2024-03-08,103.40755024926465
2024-03-11,103.48977331551377
2024-03-12,103.60452042028056
2024-03-13,103.45819231366049
2024-03-14,103.57722130846949
2024-03-15,103.57695355410861
2024-03-18,103.49325350017304
2024-03-19,103.39760230601638
2024-03-20,103.42322617388137
2024-03-21,103.19613284101739
2024-03-22,103.09237814351377
2024-03-25,103.13191281672165
2024-03-26,103.21418590733937
2024-03-27,103.18496409499065
2024-03-28,103.13336659777053
2024-03-29,103.12881751994074
2024-04-01,103.17210735359201
2024-04-02,103.04828149242411
2024-04-03,102.84571296407947
2024-04-04,102.94502583809289
2024-04-05,103.00453845972977
2024-04-08,103.0949525324263
2024-04-09,103.29384330677634
2024-04-10,103.77092846274118
2024-04-11,103.61399228324974
2024-04-12,103.75183132286172
2024-04-15,103.83943960110673
2024-04-16,103.27268596729617
2024-04-17,103.40370158638919
2024-04-18,103.58876215140612
2024-04-19,103.58155136011406
2024-04-22,103.67334520798389
2024-04-23,103.60921971247402
2024-04-24,103.55848879072703
2024-04-25,103.56397609878067
2024-04-26,103.74933706552967
2024-04-29,103.67787199736338
2024-04-30,103.82225191943515
2024-05-02,104.08240048455568
2024-05-03,103.84567026208549
2024-05-06,103.98372980690608
2024-05-07,104.00151744195603
2024-05-08,104.08452133878043
2024-05-09,104.06198758889028
2024-05-10,103.84920626477935
2024-05-13,103.67013301078111
2024-05-14,103.76995329592154
2024-05-15,103.96139312709629
2024-05-16,103.9985986190568
2024-05-17,104.38071463940055
2024-05-20,104.02246561245406
2024-05-22,104.00778934722833
2024-05-23,104.11282643675214
2024-05-24,103.93326439795536
2024-05-27,103.77874857117779
2024-05-28,103.52879734007755
2024-05-29,103.33388152264149
2024-05-30,103.15122484286657
2024-05-31,103.12453663956147
2024-06-03,103.27973790119125
2024-06-04,103.42472019763133
2024-06-05,103.4462384465422
2024-06-06,103.4792169553842
2024-06-07,103.67150886656695
2024-06-10,103.37561913718815
2024-06-11,103.42572620684862
2024-06-12,103.73195855367719
2024-06-13,103.7575105016233
2024-06-14,103.71378470075108
2024-06-17,103.76350587457152
2024-06-18,103.63865425561775
2024-06-19,103.39187349127738
2024-06-20,103.54902322425905
2024-06-21,103.29742519498933
2024-06-24,102.92552684577186
2024-06-25,102.82297743386451
2024-06-26,103.13397295467522
2024-06-27,102.91349527098848
2024-06-28,102.85245005955225
2024-07-01,102.88707755644097
2024-07-02,103.09343208621972
2024-07-03,103.03475295142981
2024-07-04,102.82886378492924
2024-07-05,102.9718370750979
2024-07-08,102.9577044151927
2024-07-09,103.05706753529272
2024-07-10,102.87284188285308
2024-07-11,102.81873914833936
2024-07-12,103.15060237109802
2024-07-15,103.14983155994992
2024-07-17,103.02260769339242
2024-07-18,103.21818845687427
2024-07-19,103.05166737708743
2024-07-22,103.10662978633833
2024-07-23,103.35648150755891
2024-07-24,103.00257805354897
2024-07-25,102.95976192178668
2024-07-26,103.13573596707191
2024-07-29,102.19248246104627
2024-07-30,102.80380613517382
2024-07-31,102.93080650266364
2024-08-01,102.79565708120171
2024-08-02,102.78072347887036
2024-08-05,102.8216262613391
2024-08-06,102.68903884237372
2024-08-07,102.67760803272579
2024-08-08,102.79664833782043
2024-08-09,102.85252718131595
2024-08-12,102.91131554699436
2024-08-13,103.0186097940511
2024-08-14,102.91907160087904
2024-08-15,102.91900971690436
2024-08-16,102.88407935411905
2024-08-19,102.88049429080262
2024-08-20,102.99400867854212
2024-08-21,103.03939229523102
2024-08-22,103.23530025567045
2024-08-23,102.9376611323946
2024-08-26,102.95942263500177
2024-08-27,102.92730008571613
2024-08-28,102.96003920370266
2024-08-29,103.03584459224051
2024-08-30,103.18855447757068
2024-09-02,103.59531576065883
2024-09-03,103.58076692692786
2024-09-04,103.4911447443879
2024-09-05,103.24400736328691
2024-09-06,103.2338013113234
2024-09-09,103.43286260602196
2024-09-10,103.29061762926048
2024-09-11,103.42527596856108
2024-09-12,103.26449844752412
2024-09-13,103.36904865767697
2024-09-16,103.56718057110609
2024-09-17,103.40234124049302
2024-09-18,103.33100540669366
2024-09-23,103.53294472600551
2024-09-24,103.5460946395659
2024-09-25,103.4923452639545
2024-09-26,103.41506407882788
2024-09-27,103.2515986507563
2024-09-30,103.18563631005829
2024-10-01,103.43580839481446
2024-10-02,103.54744347798932
2024-10-03,103.53639571892785
2024-10-04,103.57196465534282
2024-10-07,103.45766179437865
2024-10-08,103.67831834765167
2024-10-09,103.64776908855984
2024-10-10,103.73633954447519
2024-10-11,103.74021503414774
2024-10-14,103.86838394668096
2024-10-15,103.80045051854705
2024-10-16,103.82339048094708
2024-10-17,103.71655248560532
2024-10-18,103.91945856822831
2024-10-21,103.87028032933041
2024-10-22,103.96242940790017
2024-10-23,103.96873307730982
2024-10-24,104.20899708156442
2024-10-25,104.04789135088373
2024-10-28,104.09314828234812
2024-10-29,104.2101955162819
2024-10-30,104.01599927189726
2024-11-01,104.01494243178749
2024-11-04,103.89436227623199
2024-11-05,104.07299176396553
2024-11-06,104.3574733101976
2024-11-07,104.43115857153336
2024-11-08,104.55962220511023
2024-11-11,104.30151860885144
2024-11-12,104.37257641266146
2024-11-13,104.495334176596
2024-11-14,104.5860390334041
2024-11-15,104.42699429764008
2024-11-18,104.45665579189385
2024-11-19,104.81087079113456
2024-11-20,104.94260214331659
2024-11-21,104.61265294707071
2024-11-22,104.5921511158717
2024-11-25,104.61729509598241
2024-11-26,104.80071018320747
2024-11-27,104.87346972930993
2024-11-28,104.95354181526797
2024-11-29,105.01853187190693
2024-12-02,105.26491248589534
2024-12-03,105.45048716468577
2024-12-04,105.30077836383609
2024-12-05,105.38868205002301
2024-12-06,105.33417655645225
2024-12-09,105.25993691088067
2024-12-10,105.34836584982263
2024-12-11,105.58740513926787
2024-12-12,105.46172542293115
2024-12-13,105.18809035169797
2024-12-16,105.1119445283188
2024-12-17,105.18743370981285
2024-12-18,105.04112906564234
2024-12-19,105.15630172635441
2024-12-20,105.46030551423043
2024-12-23,105.52370510478161
2024-12-24,105.406178761037
2024-12-26,105.58406907194416
2024-12-27,105.72077719334132
2024-12-30,105.87274362224144
2025-01-02,105.60245125570755
2025-01-03,105.28589469756848
2025-01-06,104.90487125420228
2025-01-07,105.33880832818765
2025-01-08,105.31295453782867
2025-01-09,105.08799594126063
2025-01-10,105.00949924106371
2025-01-13,104.75815406263018
2025-01-14,104.56249935868938
2025-01-15,104.64383021176538
2025-01-16,104.64583898475645
2025-01-17,105.02594067656234
2025-01-20,104.99807830557756
2025-01-21,105.16791291969913
2025-01-22,105.03907897015961
2025-01-23,104.81698258469179
2025-01-24,104.77830260302629
2025-01-27,104.73564223511941
2025-01-28,104.52530630952516
2025-01-29,104.89011456327066
2025-01-30,105.04028106148002
2025-01-31,105.12951421719447
2025-02-03,104.82984580946066
2025-02-04,105.0136354806122
2025-02-05,105.01411406869722
2025-02-06,104.95310537414808
2025-02-07,104.95548059811553
2025-02-10,104.63512219862379
2025-02-11,104.73242097876965
2025-02-12,105.20176993044883
2025-02-13,104.16485197979937
2025-02-14,104.48529766935036
2025-02-17,104.19069139425996
2025-02-18,104.38626588997913
2025-02-19,104.13117332776505
2025-02-20,103.90819183110067
2025-02-21,104.14475175709777
2025-02-24,103.93677401204296
2025-02-25,103.75658012005857
2025-02-26,103.8936320232642
2025-02-27,104.33067598954877
2025-02-28,103.79745646205872
2025-03-03,104.16419413857095
2025-03-04,104.22915622122129
2025-03-05,104.29998693243138
2025-03-06,104.19459144020615
2025-03-07,104.23084907549907
2025-03-10,104.197434029562
2025-03-11,103.67879367950476
2025-03-12,103.97128201904427
2025-03-13,104.20035859911638
2025-03-14,104.20025394624615
2025-03-17,104.49950283222313
2025-03-18,104.40468249821669
2025-03-19,104.28021186946698
2025-03-20,104.16755893253142
2025-03-21,104.07065485760687
2025-03-24,104.11986723177415
2025-03-25,103.91818655132525
2025-03-26,103.9842201986967
2025-03-27,103.81782068255174
2025-03-28,103.87720868901455
2025-03-31,103.92025733674059
2025-04-01,103.82607724387847
2025-04-02,103.70671007320584
2025-04-03,103.85273897047391
2025-04-04,103.92577978303788
2025-04-07,103.32133040934079
2025-04-08,103.53995777117267
2025-04-09,103.54475180569631
2025-04-10,103.07064227158578
2025-04-11,102.74215687045086
2025-04-14,103.06291890711425
2025-04-15,103.2551819870545
2025-04-16,103.12625391373061
2025-04-17,102.86756588207308
2025-04-21,102.53919343986344
2025-04-22,102.5153786546801
2025-04-23,102.86236768995967
2025-04-24,102.77769728606442
