,Brazil
2021-11-23,150.48316263775058
2021-11-24,150.66621446953727
2021-11-25,150.59821345380914
2021-11-26,150.69715094221718
2021-11-29,150.6154239853209
2021-11-30,150.72720111138327
2021-12-01,150.86946029217557
2021-12-02,151.043286826724
2021-12-03,151.31602856432457
2021-12-06,151.24472628708722
2021-12-07,151.08716245996698
2021-12-08,151.13046488895952
2021-12-09,150.7900736076539
2021-12-10,151.16678937124374
2021-12-13,151.24651283119624
2021-12-14,151.47208973762775
2021-12-15,151.53475363633055
2021-12-16,151.6366695633488
2021-12-17,151.52271213240337
2021-12-20,151.17706221497852
2021-12-21,150.84268313352675
2021-12-22,150.66160558873287
2021-12-23,150.70066168960307
2021-12-24,150.55681102990258
2021-12-27,150.26031111589018
2021-12-28,150.1999491513997
2021-12-29,150.06148643154972
2021-12-30,149.86872666854347
2021-12-31,149.79344388356856
2022-01-03,149.5200495874353
2022-01-04,149.65364960443182
2022-01-05,149.76239586203718
2022-01-06,149.57174113325047
2022-01-07,149.55329043522673
2022-01-10,149.8751032148762
2022-01-11,149.71295830000292
2022-01-12,149.60311295181953
2022-01-13,149.66531934538537
2022-01-14,149.84904799563694
2022-01-17,149.7616403769985
2022-01-18,149.9401154923667
2022-01-19,149.85763334641098
2022-01-20,149.8233835489559
2022-01-21,149.71588997197608
2022-01-24,149.3829446336063
2022-01-25,149.52163184411356
2022-01-26,149.6810489634654
2022-01-27,150.5250805940545
2022-01-28,150.5541508687135
2022-01-31,150.5180312389977
2022-02-01,150.80328662936395
2022-02-02,150.82068655435862
2022-02-03,151.56446261838974
2022-02-04,151.47046038460334
2022-02-07,151.37745129771716
2022-02-08,151.94975537555143
2022-02-09,151.78014837614643
2022-02-10,152.15822317405832
2022-02-11,152.02968326011282
2022-02-14,152.09739972003234
2022-02-15,152.03752502939807
2022-02-16,152.36926876542373
2022-02-17,152.19078017244482
2022-02-18,152.6122193225077
2022-02-21,152.48849672540987
2022-02-22,152.86999901627806
2022-02-23,153.20894561612087
2022-02-24,152.68880128698854
2022-02-25,152.21393908837632
2022-03-02,152.4330925080767
2022-03-03,152.21525169270888
2022-03-04,152.4675407257466
2022-03-07,152.09527446285648
2022-03-08,152.12562193420374
2022-03-09,152.20407937572736
2022-03-10,152.50916903162042
2022-03-11,152.24026219278704
2022-03-14,151.82456202947853
2022-03-15,151.79830505233173
2022-03-16,151.71292638093564
2022-03-17,152.36349864232756
2022-03-18,152.7948012982181
2022-03-21,152.83626746047548
2022-03-22,153.11475929549155
2022-03-23,153.37989960871334
2022-03-24,153.85635312088772
2022-03-25,154.52386197105145
2022-03-28,154.37368453758756
2022-03-29,154.1610717981315
2022-03-30,154.11881258930788
2022-03-31,154.21223082277763
2022-04-01,154.03041797142606
2022-04-04,154.1764961822513
2022-04-05,154.59741794760703
2022-04-06,154.74539996423954
2022-04-07,154.74179311659134
2022-04-08,155.3737184007826
2022-04-11,155.3463838302576
2022-04-12,155.5108074786262
2022-04-13,155.48642088663024
2022-04-14,159.92668369037813
2022-04-18,162.27557335942123
2022-04-19,162.489306976311
2022-04-20,162.43855508438716
2022-04-22,162.26243725716182
2022-04-25,162.0226071811936
2022-04-26,162.0352081728784
2022-04-27,162.11344273783118
2022-04-28,162.17721237352526
2022-04-29,162.13883429470707
2022-05-02,162.32240424636376
2022-05-03,162.53990388358116
2022-05-04,162.96507533706497
2022-05-05,162.81470183491308
2022-05-06,162.9433098054505
2022-05-09,162.81617935873976
2022-05-10,162.9712405739563
2022-05-11,162.8602769855686
2022-05-12,162.7621346470053
2022-05-13,162.64508410551815
2022-05-16,162.91935618443222
2022-05-17,162.942429906082
2022-05-18,162.9538439466959
2022-05-19,163.03690990809093
2022-05-20,162.98386980914825
2022-05-23,163.04416297387482
2022-05-24,162.8543105660435
2022-05-25,162.92858325038958
2022-05-26,162.9909715241705
2022-05-27,163.0624556988288
2022-05-30,162.93024962549688
2022-05-31,162.9761204142327
2022-06-01,162.92776738844918
2022-06-02,162.88791803080687
2022-06-03,162.76142084025247
2022-06-06,162.95467921120897
2022-06-07,162.84595654836568
2022-06-08,162.76647105867386
2022-06-09,162.89765070987949
2022-06-10,162.71676750559558
2022-06-13,162.50050126567976
2022-06-14,162.8952940456451
2022-06-15,162.70106770501147
2022-06-17,162.63992223604873
2022-06-20,162.65545340792505
2022-06-21,162.72794827265926
2022-06-22,162.82309195574
2022-06-23,162.97271118782072
2022-06-24,162.88372796897437
2022-06-27,162.88310365128632
2022-06-28,162.73881326307583
2022-06-29,162.822953975117
2022-06-30,163.02479166022087
2022-07-01,163.09424174098075
2022-07-04,163.0889561579519
2022-07-05,162.9455850927112
2022-07-06,162.8531833783799
2022-07-07,162.86579097570984
2022-07-08,162.79698314786225
2022-07-11,162.5690420940632
2022-07-12,162.76243382960186
2022-07-13,162.58468118742627
2022-07-14,162.49051108231671
2022-07-15,162.5153451385995
2022-07-18,162.60194476886824
2022-07-19,162.74591665086925
2022-07-20,162.62675731904295
2022-07-21,162.64398145483116
2022-07-22,163.08165650261435
2022-07-25,163.3071664468703
2022-07-26,163.55060187532186
2022-07-27,163.75438138307817
2022-07-28,164.08934662133484
2022-07-29,164.1333325327705
2022-08-01,164.85518037211818
2022-08-02,165.10406355433918
2022-08-03,165.16749692281846
2022-08-04,164.62203335228966
2022-08-05,164.6834815458862
2022-08-08,164.42601928191084
2022-08-09,164.8025624659591
2022-08-10,164.7578350535023
2022-08-11,164.69885010627604
2022-08-12,164.98126146088495
2022-08-15,165.0758997755432
2022-08-16,164.9613624673024
2022-08-17,164.56192979292166
2022-08-18,164.79695905314935
2022-08-19,164.6740068326242
2022-08-22,164.57618592571015
2022-08-23,164.82357429103033
2022-08-24,164.4843055076137
2022-08-25,164.75843999646804
2022-08-26,164.35536386905156
2022-08-29,164.89074040018338
2022-08-30,165.26141062537022
2022-08-31,165.02232015724613
2022-09-01,164.79518736053186
2022-09-02,164.46801186088734
2022-09-05,164.98376148756847
2022-09-06,164.51057717425445
2022-09-08,164.48803171016215
2022-09-09,164.9530413280213
2022-09-12,164.5210354537745
2022-09-13,164.47517502002017
2022-09-14,164.29951728695423
2022-09-15,164.51607437173482
2022-09-16,164.52259818708868
2022-09-19,164.21468090133192
2022-09-20,164.60213536950613
2022-09-21,164.15762278694393
2022-09-22,164.39182580765666
2022-09-23,164.45978457411147
2022-09-26,164.6124757097654
2022-09-27,164.6763152980113
2022-09-28,164.460058230476
2022-09-29,164.89830199177868
2022-09-30,165.01933001355584
2022-10-03,165.27295795070543
2022-10-04,165.22368002741214
2022-10-05,165.22823901863904
2022-10-06,165.368194811509
2022-10-07,164.99508702891222
2022-10-10,165.15680537970565
2022-10-11,165.1480100904247
2022-10-13,165.17729168181538
2022-10-14,165.11200304185147
2022-10-17,165.37722268478666
2022-10-18,165.11579357387788
2022-10-19,165.25251328598156
2022-10-20,165.35277708532556
2022-10-21,165.34564320811168
2022-10-24,165.39102204005678
2022-10-25,165.35910491554418
2022-10-26,165.57809043357003
2022-10-27,165.45228096440604
2022-10-28,165.2213281653629
2022-10-31,165.0669256487818
2022-11-01,165.21050238326862
2022-11-03,165.13353209122423
2022-11-04,165.38761013755544
2022-11-07,165.61130491615233
2022-11-08,165.35999091338286
2022-11-09,165.45099411553898
2022-11-10,167.51613692014132
2022-11-11,168.14724596617455
2022-11-14,168.1718231817069
2022-11-16,168.659335218094
2022-11-17,168.81135036841144
2022-11-18,167.4756185070338
2022-11-21,167.9506563769636
2022-11-22,167.79264759182166
2022-11-23,166.82670771218397
2022-11-24,167.96336549762339
2022-11-25,167.63234617780753
2022-11-28,167.74584517616685
2022-11-29,168.81345859160902
2022-11-30,168.1681522680397
2022-12-01,167.5850706854969
2022-12-02,168.61415761029147
2022-12-05,167.8485369107629
2022-12-06,167.716479070324
2022-12-07,167.98220592913646
2022-12-08,168.0962555643894
2022-12-09,168.53647528505113
2022-12-12,169.1064527075115
2022-12-13,169.32915380355846
2022-12-14,168.71521958555238
2022-12-15,169.23295627554694
2022-12-16,169.0485032601735
2022-12-19,168.90276779797006
2022-12-20,169.01042185030775
2022-12-21,168.84374415735837
2022-12-22,168.53987881123217
2022-12-23,168.52730295989488
2022-12-26,168.795525124866
2022-12-27,168.4476874515703
2022-12-28,168.36209785909307
2022-12-29,168.13125202504756
2023-01-02,168.30592912597143
2023-01-03,168.87851082793534
2023-01-04,169.21152495628436
2023-01-05,168.90384474825
2023-01-06,168.57113633853808
2023-01-09,168.3423505621664
2023-01-10,168.4743616462226
2023-01-11,168.15279800508418
2023-01-12,168.12300743222497
2023-01-13,167.92315633204083
2023-01-16,168.29839909995715
2023-01-17,168.01000236222063
2023-01-18,167.95516138176546
2023-01-19,168.11602616230573
2023-01-20,168.06062761191492
2023-01-23,168.07868071305174
2023-01-24,167.99075834683475
2023-01-25,168.1006649196354
2023-01-26,168.13370542125702
2023-01-27,168.1031146695037
2023-01-30,168.02311770694274
2023-01-31,168.06710248329537
2023-02-01,168.09671295558383
2023-02-02,168.40811829911772
2023-02-03,168.73727067321184
2023-02-06,168.59647326929496
2023-02-07,168.29134609898043
2023-02-08,167.96476442071406
2023-02-09,167.64344010051363
2023-02-10,167.51011449461106
2023-02-13,167.27728443319253
2023-02-14,167.00117344865234
2023-02-15,166.82143672118775
2023-02-16,166.9488695893827
2023-02-17,166.5667378499717
2023-02-22,166.99063340402432
2023-02-23,167.32449617884734
2023-02-24,167.43980186528373
2023-02-27,167.1033726883279
2023-02-28,167.43258251544165
2023-03-01,167.05566333281928
2023-03-02,166.903699399858
2023-03-03,166.94558827643223
2023-03-06,167.07032977911035
2023-03-07,166.66457218887277
2023-03-08,166.01238381341696
2023-03-09,165.8650693450282
2023-03-10,166.07188720423457
2023-03-13,165.71725404153491
2023-03-14,165.3734069905213
2023-03-15,165.112610410946
2023-03-16,165.24482430949138
2023-03-17,164.6377874106043
2023-03-20,165.07591911103952
2023-03-21,165.0767844110127
2023-03-22,165.74035228329106
2023-03-23,166.47007385899462
2023-03-24,166.24760145260134
2023-03-27,165.8394576634863
2023-03-28,166.0735275235349
2023-03-29,166.10268601548054
2023-03-30,165.61245119995095
2023-03-31,165.78300516160706
2023-04-03,166.26939527194122
2023-04-04,166.622243751715
2023-04-05,166.62670981403994
2023-04-06,166.7246886521331
2023-04-10,166.51724915500506
2023-04-11,165.92285981926668
2023-04-12,166.35682780941147
2023-04-13,165.9392262401034
2023-04-14,166.63292894248616
2023-04-17,166.38417221527558
2023-04-18,166.80720309845802
2023-04-19,166.96362153305614
2023-04-20,167.48579499315818
2023-04-24,167.70252483358968
2023-04-25,167.5574182116204
2023-04-26,167.65055944749855
2023-04-27,167.5809075135305
2023-04-28,166.46353391910776
2023-05-02,167.62418961160657
2023-05-03,167.78196199578667
2023-05-04,167.6048765681639
2023-05-05,167.7880880664391
2023-05-08,167.5573103502032
2023-05-09,167.44805780002258
2023-05-10,167.14121808925947
2023-05-11,167.5443746556637
2023-05-12,167.20543264793207
2023-05-15,167.5060617731785
2023-05-16,167.30383706488908
2023-05-17,167.22468172138124
2023-05-18,167.57008575146344
2023-05-19,167.51245736100054
2023-05-22,167.91632466045334
2023-05-23,168.30799044598453
2023-05-24,168.4089252215592
2023-05-25,168.61411661068416
2023-05-26,168.44378383460298
2023-05-29,168.058883973755
2023-05-30,168.75079070512177
2023-05-31,168.51448243052835
2023-06-01,168.41434271400797
2023-06-02,168.63172430904038
2023-06-05,168.27293666118243
2023-06-06,167.78103367577543
2023-06-07,167.7109721484055
2023-06-09,167.54669667509881
2023-06-12,167.490809535914
2023-06-13,167.54633943665385
2023-06-14,167.55439431824578
2023-06-15,167.43741595291522
2023-06-16,167.4907924392556
2023-06-19,167.63357674196732
2023-06-20,167.59221860090332
2023-06-21,167.61016041813997
2023-06-22,167.78547910840226
2023-06-23,168.0116026952515
2023-06-26,167.89199899371295
2023-06-27,168.41751008756017
2023-06-28,168.5986398591898
2023-06-29,168.7835209531838
2023-06-30,168.74454973134422
2023-07-03,168.96800339740648
2023-07-04,168.83052576639076
2023-07-05,168.6953568804958
2023-07-06,168.6694538107614
2023-07-07,168.14969859985462
2023-07-10,168.19153065710907
2023-07-11,168.17038664979515
2023-07-12,168.32762803518827
2023-07-13,168.4832190659847
2023-07-14,167.869059562992
2023-07-17,166.73578274916227
2023-07-18,166.26487022843244
2023-07-19,167.44781920630572
2023-07-20,167.23709777797828
2023-07-21,166.57886882561192
2023-07-24,167.0403944249212
2023-07-25,166.26531806004107
2023-07-26,166.3005747222466
2023-07-27,166.11345526456677
2023-07-28,165.75564231514613
2023-07-31,166.02558704578453
2023-08-03,165.3580031370991
2023-08-04,166.2974710190249
2023-08-07,166.96840457111466
2023-08-08,167.14055084008947
2023-08-09,167.28992840244103
2023-08-10,167.4018586485524
2023-08-11,168.16297398761762
2023-08-14,168.3497022302544
2023-08-15,168.4820228446166
2023-08-16,168.22508721785115
2023-08-17,167.86082943224358
2023-08-18,167.66643008367157
2023-08-21,167.38025937334115
2023-08-22,167.4083626003544
2023-08-23,167.09499944031862
2023-08-24,166.86175187446202
2023-08-25,166.22032021499825
2023-08-28,165.8719214797666
2023-08-29,166.2570278827676
2023-08-30,165.69777734850996
2023-08-31,165.32268890548238
2023-09-01,165.0092976283673
2023-09-04,164.73000731023487
2023-09-05,164.90688585180254
2023-09-06,165.1684895987504
2023-09-08,165.0586841480427
2023-09-11,165.4807947504878
2023-09-12,165.47673251185225
2023-09-13,165.75943407771842
2023-09-14,165.94729063680725
2023-09-15,165.73493997409315
2023-09-18,165.68699261936572
2023-09-19,165.42818006508904
2023-09-20,165.54372746841452
2023-09-21,165.6641870091904
2023-09-22,165.5872843931571
2023-09-25,165.15533839467167
2023-09-26,164.26966861078608
2023-09-27,163.99497262895193
2023-09-28,161.96167408315145
2023-09-29,161.9337466625069
2023-10-02,160.92824292599602
2023-10-03,160.90920215838372
2023-10-04,162.05255517308456
2023-10-05,162.23955511335058
2023-10-06,162.5513865488099
2023-10-09,162.67342774266572
2023-10-10,163.0082691409701
2023-10-11,163.05372921681652
2023-10-13,162.94969313230575
2023-10-16,162.96867795607045
2023-10-17,163.03218201081228
2023-10-18,162.74106139941452
2023-10-19,162.61669007691418
2023-10-20,163.40971740251487
2023-10-23,163.34008415071915
2023-10-24,163.93978790104126
2023-10-25,163.88718069324807
2023-10-26,165.04704320225946
2023-10-27,164.60260524939392
2023-10-30,163.40387865029422
2023-10-31,163.33767528459026
2023-11-01,164.28952310146533
2023-11-03,163.58823739279632
2023-11-06,163.5566722270545
2023-11-07,163.4501573494375
2023-11-08,163.57982507472113
2023-11-09,163.73965224047652
2023-11-10,163.57743719214545
2023-11-13,163.66622596129508
2023-11-14,163.21416576892267
2023-11-16,163.10292554363144
2023-11-17,163.29442691912539
2023-11-20,163.21771690437376
2023-11-21,163.8835537919828
2023-11-22,163.85719870855482
2023-11-23,163.6698221979336
2023-11-24,163.61916160130176
2023-11-27,163.99761325524267
2023-11-28,164.19077854449523
2023-11-29,163.9785899679583
2023-11-30,164.41527069274937
2023-12-01,163.893614748599
2023-12-04,163.91985318717946
2023-12-05,164.06693293776001
2023-12-06,163.7820233524216
2023-12-07,163.68425999038877
2023-12-08,163.75800296446678
2023-12-11,163.52137215510967
2023-12-12,163.3807659967691
2023-12-13,162.87608461701234
2023-12-14,162.45122166934863
2023-12-15,162.6798567959634
2023-12-18,162.90236405129673
2023-12-19,163.1322749916377
2023-12-20,163.34217597808603
2023-12-21,163.66464915576776
2023-12-22,163.98501299966324
2023-12-26,163.84557261510665
2023-12-27,163.87630193223671
2023-12-28,164.28677527065818
2024-01-02,165.04272487535906
2024-01-03,164.97432512809755
2024-01-04,165.10367051009237
2024-01-05,165.1840357365161
2024-01-08,165.22404148001314
2024-01-09,165.29488244409427
2024-01-10,165.74233420846036
2024-01-11,165.51138244724785
2024-01-12,165.70401958119936
2024-01-15,166.17319755674256
2024-01-16,165.82219570277027
2024-01-17,166.2423313119366
2024-01-18,166.3664598765664
2024-01-19,166.45765298745027
2024-01-22,166.07623131409613
2024-01-23,165.85031405645853
2024-01-24,165.493571904163
2024-01-25,165.31309332952526
2024-01-26,164.87770292253373
2024-01-29,164.8014677497693
2024-01-30,164.81444147479152
2024-01-31,164.5897897425173
2024-02-01,164.5928178400696
2024-02-02,165.19699147415045
2024-02-05,165.20129706310172
2024-02-06,165.3410555405378
2024-02-07,165.53189108715094
2024-02-08,166.06027093483132
2024-02-09,166.14407854333143
2024-02-14,166.82739126682762
2024-02-15,166.65600547658028
2024-02-16,166.93493135115142
2024-02-19,166.98381275150987
2024-02-20,167.15456112572699
2024-02-21,167.07061384808517
2024-02-22,166.95526176013615
2024-02-23,166.68665916272968
2024-02-26,166.13211078850406
2024-02-27,166.28837910147513
2024-02-28,165.56139963023813
2024-02-29,165.15213721675917
2024-03-01,165.976997513817
2024-03-04,165.95067390705117
2024-03-05,166.20837956643916
2024-03-06,166.23915308296478
2024-03-07,166.1932181012766
2024-03-08,166.34815253364124
2024-03-11,166.17110555622307
2024-03-12,166.61570516108938
2024-03-13,166.6855578441264
2024-03-14,166.4241867081673
2024-03-15,165.86421603878836
2024-03-18,166.0809095881233
2024-03-19,166.1813311085624
2024-03-20,166.2615707232429
2024-03-21,166.08060147436498
2024-03-22,165.63154714597616
2024-03-25,165.71976032631784
2024-03-26,164.88021052535123
2024-03-27,164.9078994362162
2024-03-28,164.46619343157357
2024-04-01,164.11761046251178
2024-04-02,163.78770381299518
2024-04-03,163.65363536448766
2024-04-04,163.72209442668168
2024-04-05,163.00775514624897
2024-04-08,163.39857096480227
2024-04-09,163.9080228572309
2024-04-10,162.53871303250875
2024-04-11,162.6721084405348
2024-04-12,162.99738087521774
2024-04-15,162.8912080665832
2024-04-16,162.99480794138344
2024-04-17,162.93100906215113
2024-04-18,163.92504282057826
2024-04-19,164.57850181681926
2024-04-22,165.5366703363672
2024-04-23,165.20827240287156
2024-04-24,165.1112195366666
2024-04-25,164.63288912919288
2024-04-26,165.0528719518488
2024-04-29,165.06955610594858
2024-04-30,163.78434427538596
2024-05-02,165.03682366330534
2024-05-03,164.8565481155324
2024-05-06,165.4803038285382
2024-05-07,165.306236380032
2024-05-08,165.38730246595082
2024-05-09,165.29661866395097
2024-05-10,165.60300754638476
2024-05-13,165.4830325135498
2024-05-14,165.2524798795472
2024-05-15,165.2648485337071
2024-05-16,165.32410107639853
2024-05-17,164.95241045930297
2024-05-20,165.07998472155992
2024-05-21,164.93931969688782
2024-05-22,165.073940167501
2024-05-23,164.79769917808912
2024-05-24,164.93287044939368
2024-05-27,164.95133031959583
2024-05-28,164.8399985060379
2024-05-29,164.85410447968798
2024-05-31,165.32278065011198
2024-06-03,165.17806062661245
2024-06-04,165.08306560705262
2024-06-05,165.1273879931012
2024-06-06,165.1234139617591
2024-06-07,165.8910747403101
2024-06-10,165.8992495196107
2024-06-11,165.7174145338155
2024-06-12,165.98027870203836
2024-06-13,166.16269884691292
2024-06-14,166.14591520692463
2024-06-17,166.4122576406526
2024-06-18,166.28115502026074
2024-06-19,166.064332614705
2024-06-20,166.69979516883114
2024-06-21,167.00683587485545
2024-06-24,167.22253702741824
2024-06-25,167.30719979607244
2024-06-26,167.78271378841205
2024-06-27,167.9276439977315
2024-06-28,168.10745982451672
2024-07-01,168.40502806060985
2024-07-02,168.3282093473391
2024-07-03,168.55485088265277
2024-07-04,168.89379040351483
2024-07-05,168.96766235311273
2024-07-08,168.8870257200802
2024-07-09,169.5000123969154
2024-07-10,169.8356528686341
2024-07-11,170.36406110660792
2024-07-12,170.39956494718004
2024-07-15,170.41752412845958
2024-07-16,170.65149210907194
2024-07-17,170.20235872893107
2024-07-18,169.9187886547343
2024-07-19,169.49039981282405
2024-07-22,169.99721862686516
2024-07-23,169.01333157475838
2024-07-24,168.2710877004142
2024-07-25,167.5300847896171
2024-07-26,167.94385803281682
2024-07-29,167.76632636888414
2024-07-30,167.54741884359728
2024-07-31,167.64834225617153
2024-08-01,167.8430824530112
2024-08-02,169.55578050736563
2024-08-05,169.94956979471942
2024-08-06,167.67801022420878
2024-08-07,167.66315023948144
2024-08-08,167.34014547813015
2024-08-09,167.83399077759188
2024-08-12,167.36545590444936
2024-08-13,167.51810850769547
2024-08-14,167.82979282733643
2024-08-15,167.7684035516802
2024-08-16,167.9262153398907
2024-08-19,168.42824160274924
2024-08-20,167.79263271777515
2024-08-21,167.94670895989222
2024-08-22,168.29767711899814
2024-08-23,168.9211647381367
2024-08-26,169.08142967074463
2024-08-27,168.80204076511916
2024-08-28,168.50793016413436
2024-08-29,168.20785611939638
2024-08-30,169.09379486314486
2024-09-02,168.96078827674748
2024-09-03,169.17245074804313
2024-09-04,169.36674264226627
2024-09-05,169.48676699747074
2024-09-06,169.24696685405334
2024-09-09,169.0855705256676
2024-09-10,169.43040239111482
2024-09-11,169.26354432064164
2024-09-12,169.2387357340186
2024-09-13,169.31423809663423
2024-09-16,169.06785937423768
2024-09-17,169.0593340143258
2024-09-18,168.81551137816663
2024-09-19,169.26313231533507
2024-09-20,168.4292351979799
2024-09-23,168.91803589349922
2024-09-24,168.32855991748946
2024-09-25,168.53077263140906
2024-09-26,168.6060320495242
2024-09-27,168.60207124030723
2024-09-30,168.34189760644648
2024-10-01,167.22143271754894
2024-10-02,167.30048923683438
2024-10-03,166.8278325981703
2024-10-04,166.88826943647888
2024-10-07,166.35524338822543
2024-10-08,166.20452155932873
2024-10-09,166.72154531608274
2024-10-10,166.6768535239386
2024-10-11,166.6471456811973
2024-10-14,166.72094662407446
2024-10-15,166.87877577590848
2024-10-16,166.64195772021054
2024-10-17,166.4829700839355
2024-10-18,166.83590185225142
2024-10-21,166.34140167665927
2024-10-22,166.36912888763143
2024-10-23,166.4625553089715
2024-10-24,165.82149418894508
2024-10-25,166.24793528192964
2024-10-28,166.4887187772097
2024-10-29,166.86333123657172
2024-10-30,166.9496071035374
2024-10-31,167.5765227735407
2024-11-01,168.52677261230212
2024-11-04,168.63947481892959
2024-11-05,168.4250360873429
2024-11-06,169.09715318224332
2024-11-07,168.74136884306915
2024-11-08,168.80704533668722
2024-11-11,168.79079102781787
2024-11-12,168.74071698925096
2024-11-13,168.92429697993103
2024-11-14,168.79959769903772
2024-11-18,168.80924415143198
2024-11-19,169.4629589920136
2024-11-21,169.67558424432843
2024-11-22,169.36194558256483
2024-11-25,169.46658013973496
2024-11-26,169.48068166014878
2024-11-27,169.2515217548991
2024-11-28,170.27460674061518
2024-11-29,169.9757043662495
2024-12-02,170.77921566817363
2024-12-03,170.40832510696814
2024-12-04,170.31646850655443
2024-12-05,170.50757203855738
2024-12-06,169.97364152930436
2024-12-09,170.40217124925195
2024-12-10,170.24283555902664
2024-12-11,169.76451751083965
2024-12-12,171.23790007630302
2024-12-13,171.566639047867
2024-12-16,172.09310457873946
2024-12-17,172.69051517663564
2024-12-18,172.6380161175694
2024-12-19,171.85821405881092
2024-12-20,171.76560897074154
2024-12-23,172.62181596233629
2024-12-26,171.6356969471315
2024-12-27,170.89563071530557
2024-12-30,170.96818693284894
2025-01-02,169.10970106956674
2025-01-03,168.26504750036065
2025-01-06,168.5580097773887
2025-01-07,168.68450915638184
2025-01-08,169.04323778676854
2025-01-09,169.31467119295658
2025-01-10,169.79433730938877
2025-01-13,169.89792745547805
2025-01-14,170.12524865322808
2025-01-15,170.23706423445557
2025-01-16,170.55959096246292
2025-01-17,170.97550555163895
2025-01-20,171.00136664111767
2025-01-21,171.08744116848632
2025-01-22,170.98194714022205
2025-01-23,171.80665469271048
2025-01-24,172.15352028998214
2025-01-27,171.9692878627145
2025-01-28,171.92528835166016
2025-01-29,171.70901474624716
2025-01-30,172.8905969815223
2025-01-31,173.35405221838857
2025-02-03,173.55686402733258
2025-02-04,173.585253408723
2025-02-05,173.64285061027155
2025-02-06,173.4500681350884
2025-02-07,173.40363866887424
2025-02-10,173.1066502986526
2025-02-11,172.7483966570823
2025-02-12,172.4491211298332
2025-02-13,172.30985671107697
2025-02-14,172.10539500435692
2025-02-17,171.707072892761
2025-02-18,171.5743822635227
2025-02-19,171.3411510706103
2025-02-20,170.97079292953956
2025-02-21,170.72586850201736
2025-02-24,170.7496644351453
2025-02-25,170.46986279797355
2025-02-26,170.4180191950948
2025-02-27,170.2082739292664
2025-02-28,170.9862140021368
2025-03-05,170.78261207901613
2025-03-06,171.1126994487163
2025-03-07,171.21083272120174
2025-03-10,171.83356561772612
2025-03-11,171.87424767605316
2025-03-12,172.32554463740033
2025-03-13,172.64145425030298
2025-03-14,172.92274481317412
2025-03-17,172.92402894856733
2025-03-18,172.8394280433377
2025-03-19,172.4331155875334
2025-03-20,172.5977996557866
2025-03-21,172.59863491678496
2025-03-24,172.50399326479032
2025-03-25,172.70797744661002
2025-03-26,172.52453615275465
2025-03-27,172.95464986354204
2025-03-28,172.87066838118272
2025-03-31,173.55490423029462
2025-04-01,173.60386853726294
2025-04-02,173.4524415291567
2025-04-03,173.36795827451994
2025-04-04,173.00838275403564
2025-04-07,172.94618940026027
2025-04-08,173.32658248689424
2025-04-09,172.81130979376513
2025-04-10,172.86772438891026
2025-04-11,172.88584667796775
2025-04-14,172.91059745146123
2025-04-15,172.49321523988442
2025-04-16,172.56179113338607
2025-04-17,172.527215101339
2025-04-22,172.65831503852348
2025-04-23,172.81414462812853
2025-04-24,172.33849508654745
2025-04-25,172.12848118585893
2025-04-28,172.26315267830452
2025-04-29,172.25687495660918
2025-04-30,172.00162854347263
2025-05-02,171.88073152432938
2025-05-05,171.7259383118195
2025-05-06,171.366022254256
2025-05-07,171.50507280392188
2025-05-08,170.93086779527204
2025-05-09,170.9832500062378
2025-05-12,171.05659589989008
2025-05-13,170.8700952162961
2025-05-14,171.06702431505403
2025-05-15,171.03000958105295
2025-05-16,171.1367588017226
2025-05-19,171.23872005181593
2025-05-20,171.0818414432429
2025-05-21,171.1550975872772
2025-05-22,171.0875590232252
2025-05-23,170.9802916450095
2025-05-26,171.07164200498158
2025-05-27,170.90984432259157
2025-05-28,170.93000493688996
2025-05-29,170.9065992289811
2025-05-30,171.14077218428827
2025-06-02,170.9387757867889
2025-06-03,171.27125744610657
2025-06-04,171.16857020066112
2025-06-05,171.23434027833997
2025-06-06,171.29826089619934
2025-06-09,171.39235394941045
2025-06-10,171.2525261730877
2025-06-11,170.86049180214198
2025-06-12,170.6836997522168
2025-06-13,170.94100943429936
2025-06-16,170.67386054147002
2025-06-17,170.16568839955303
2025-06-18,170.05824365301544
2025-06-20,170.45820251126636
2025-06-23,170.32094202245608
2025-06-24,170.2365155489026
2025-06-25,170.59295239986108
2025-06-26,170.49359105773067
2025-06-27,170.62018805289043
2025-06-30,170.4665968304499
2025-07-01,170.43258467155783
2025-07-02,170.35085985030938
2025-07-03,170.48251605390638
2025-07-04,170.41717203107498
2025-07-07,170.116221567716
2025-07-08,170.11958759018225
2025-07-09,170.47010914462243
2025-07-10,169.7210384261417
2025-07-11,169.44014196217375
2025-07-14,169.30634733858395
2025-07-15,169.3957743687976
2025-07-16,169.25635284924212
2025-07-17,169.55054425465508
2025-07-18,169.36835245815593
2025-07-21,169.8996886515796
2025-07-22,170.0716307416059
2025-07-23,170.40766438078157
2025-07-24,170.19483311219147
2025-07-25,170.40482511381128
2025-07-28,170.26457928767962
2025-07-29,170.56471452968847
2025-07-30,170.35498701274045
2025-07-31,169.99154988386113
2025-08-01,170.04172966264895
2025-08-04,170.31300968668234
2025-08-05,170.2276682581546
2025-08-06,170.55073510722622
2025-08-07,170.33793075503948
2025-08-08,170.35823072223533
2025-08-11,171.24271860337373
2025-08-12,170.96114581686584
2025-08-13,170.70356891093397
2025-08-14,170.82178439864592
2025-08-15,170.74195360545778
2025-08-18,170.85779803349357
2025-08-19,171.66752256376625
