,India
2023-12-28,135.0791410136354
2023-12-29,135.0713924897057
2024-01-01,135.0713924897057
2024-01-02,135.0713924897057
2024-01-03,135.0713924897057
2024-01-04,135.0713924897057
2024-01-05,134.8949920903846
2024-01-08,134.8531126168949
2024-01-09,135.35730669553425
2024-01-10,135.35730669553425
2024-01-11,135.35730669553425
2024-01-12,135.35730669553425
2024-01-15,135.35730669553425
2024-01-16,135.35730669553425
2024-01-17,135.35730669553425
2024-01-18,135.35730669553425
2024-01-19,135.1627410553352
2024-01-23,135.083197600761
2024-01-24,134.73097719785096
2024-01-25,135.34638119464003
2024-01-26,135.3403504784103
2024-01-29,135.95310463761493
2024-01-30,135.6919863329776
2024-01-31,135.41348332546877
2024-02-01,135.87945983529184
2024-02-02,135.87945983529184
2024-02-05,135.87945983529184
2024-02-06,135.69138068702875
2024-02-07,135.9418442934861
2024-02-08,135.7545078743079
2024-02-09,135.5286077538104
2024-02-12,135.72593856339859
2024-02-13,135.88017282295667
2024-02-14,135.88017282295667
2024-02-15,135.88017282295667
2024-02-16,135.68799051976333
2024-02-20,135.63055191790033
2024-02-21,135.58545860058706
2024-02-22,135.72798284250763
2024-02-23,135.90535327094383
2024-02-26,135.75971323265813
2024-02-27,135.75971323265813
2024-02-28,135.56143695900073
2024-02-29,135.7022253061423
2024-03-01,135.81524646587215
2024-03-04,135.86046353511415
2024-03-05,135.86046353511415
2024-03-06,135.86046353511415
2024-03-07,135.86046353511415
2024-03-08,135.86046353511415
2024-03-11,135.86046353511415
2024-03-12,135.86046353511415
2024-03-13,135.86046353511415
2024-03-14,135.66365623244943
2024-03-15,136.06049094874427
2024-03-18,135.5763240298839
2024-03-19,135.72679532622232
2024-03-20,135.91501015854107
2024-03-21,135.77008677083757
2024-03-22,135.84234756568466
2024-03-26,136.09036913346753
2024-03-27,136.19591220214966
2024-03-28,136.25069985650967
2024-03-29,136.54258554717393
2024-04-02,136.33189287941434
2024-04-03,136.3053736954429
2024-04-04,136.11316028406853
2024-04-05,136.2849719521268
2024-04-08,136.106244857308
2024-04-09,136.10495763729273
2024-04-10,136.09740999443295
2024-04-11,136.08989592523588
2024-04-12,136.45640973530263
2024-04-15,136.45640973530263
2024-04-16,136.26007397016596
2024-04-17,136.12158066253807
2024-04-18,135.94651075168107
2024-04-19,136.15070481732715
2024-04-22,136.0283732873564
2024-04-23,135.9448140119141
2024-04-24,136.30710816598213
2024-04-25,136.00176284165516
2024-04-26,135.9355482027453
2024-04-29,135.9863213764094
2024-04-30,135.772593983716
2024-05-01,135.7722354782838
2024-05-02,135.5613472476807
2024-05-03,135.87422726208428
2024-05-06,135.87422726208428
2024-05-07,135.87422726208428
2024-05-08,135.87422726208428
2024-05-09,135.87422726208428
2024-05-10,135.87422726208428
2024-05-13,135.87422726208428
2024-05-14,135.87422726208428
2024-05-15,135.63862025856884
2024-05-16,135.7209456125005
2024-05-17,135.62846158138936
2024-05-21,135.44165598875605
2024-05-22,135.6260519758878
2024-05-23,135.37724209141044
2024-05-24,134.8678724571579
2024-05-27,134.72827978714685
2024-05-28,134.94157944213808
2024-05-29,134.92638954957164
2024-05-30,134.9926464180461
2024-05-31,135.09002190343415
2024-06-03,134.97301445948594
2024-06-04,135.065979141287
2024-06-05,134.91930082927195
2024-06-06,134.91930082927195
2024-06-07,134.67204287217754
2024-06-10,134.7893010425484
2024-06-11,134.59102851639184
2024-06-12,134.59102851639184
2024-06-13,134.59102851639184
2024-06-14,134.59102851639184
2024-06-18,134.59102851639184
2024-06-19,134.59102851639184
2024-06-20,134.3326898379968
2024-06-21,134.39580945802228
2024-06-24,134.5498564572962
2024-06-25,134.45499278087522
2024-06-26,134.45499278087522
2024-06-27,134.1840400003842
2024-06-28,134.33481345037572
2024-07-01,134.4944974833008
2024-07-02,133.87854349342544
2024-07-03,133.87248175817555
2024-07-04,133.75660595428204
2024-07-05,133.29296674957106
2024-07-08,133.3607620727567
2024-07-09,133.41103073911057
2024-07-10,133.42045222187232
2024-07-11,133.33032033125255
2024-07-12,133.29123245058705
2024-07-15,133.19211647285925
2024-07-16,133.16264323404732
2024-07-17,133.11143539531946
2024-07-18,132.90837545740965
2024-07-19,133.1047213643635
2024-07-22,132.97861336282978
2024-07-23,132.97861336282978
2024-07-24,132.97861336282978
2024-07-25,132.60882087573654
2024-07-26,132.66489036235123
2024-07-29,132.63477133811702
2024-07-30,133.28748542200785
2024-07-31,132.7129187552326
2024-08-01,132.7129187552326
2024-08-02,132.32887171900555
2024-08-05,132.16731961626346
2024-08-06,132.1435017459335
2024-08-07,131.54515873487637
2024-08-08,132.05717164906486
2024-08-09,132.05717164906486
2024-08-12,132.05717164906486
2024-08-13,131.70861452819383
2024-08-14,132.17738515163182
2024-08-15,132.17701502505633
2024-08-16,132.19858283302548
2024-08-19,132.1682320809921
2024-08-20,132.16438461783306
2024-08-21,131.7540221877215
2024-08-22,131.82607059489627
2024-08-23,131.88703943322344
2024-08-26,131.30291066168297
2024-08-27,131.82447465804003
2024-08-28,131.35200577307359
2024-08-29,131.2384076589841
2024-08-30,130.9861164613628
2024-09-02,131.25455650882753
2024-09-03,131.22968445693698
2024-09-04,131.15217899139435
2024-09-05,131.14859346353964
2024-09-06,131.1483021824335
2024-09-09,130.63456942932444
2024-09-10,130.32228257330212
2024-09-11,130.05972976726272
2024-09-12,129.89244359164383
2024-09-13,129.79901883243235
2024-09-16,130.03020746450403
2024-09-17,130.29429431294184
2024-09-18,130.36035446777308
2024-09-19,130.91450297039717
2024-09-20,130.91450297039717
2024-09-23,130.91450297039717
2024-09-24,130.91450297039717
2024-09-25,130.5842619798847
2024-09-26,130.85609939995783
2024-09-27,130.78674760400006
2024-09-30,130.6583606408392
2024-10-01,130.6583606408392
2024-10-02,130.6583606408392
2024-10-03,130.6583606408392
2024-10-04,130.31340556369798
2024-10-07,130.24608653579926
2024-10-08,131.35001374764897
2024-10-09,132.46396571495868
2024-10-10,132.78794351702655
2024-10-11,132.64729572361514
2024-10-14,132.4218864374416
2024-10-15,132.90132535644477
2024-10-16,133.1349956939203
2024-10-17,133.16624239739403
2024-10-18,133.16624239739403
2024-10-21,133.16624239739403
2024-10-22,133.16624239739403
2024-10-23,133.16624239739403
2024-10-24,133.16624239739403
2024-10-25,133.16624239739403
2024-10-28,133.16624239739403
2024-10-29,133.16624239739403
2024-10-30,132.91750539371353
2024-10-31,133.25032648560236
2024-11-01,133.2552204817621
2024-11-04,133.1696417901314
2024-11-05,133.061487824845
2024-11-06,133.061487824845
2024-11-07,132.8221229848392
2024-11-08,132.1742192293406
2024-11-11,132.62775164101652
2024-11-12,133.07714943758944
2024-11-13,132.9286413346481
2024-11-14,133.01737365256278
2024-11-15,133.1212120110791
2024-11-18,132.9747566779972
2024-11-19,132.875160559336
2024-11-20,132.87509995586348
2024-11-21,132.95538915530477
2024-11-22,132.99697095247137
2024-11-25,132.99697095247137
2024-11-26,132.99697095247137
2024-11-27,132.99697095247137
2024-11-28,132.99697095247137
2024-11-29,132.83100379869333
2024-12-02,134.21268053135353
2024-12-03,134.21268053135353
2024-12-04,134.07372326153478
2024-12-05,133.95482579700152
2024-12-06,134.574401937062
2024-12-09,135.2012196041819
2024-12-10,135.26953588780978
2024-12-11,135.21395550799048
2024-12-12,134.93875806925803
2024-12-13,134.93875806925803
2024-12-16,134.93875806925803
2024-12-17,134.93875806925803
2024-12-18,134.80897235410697
2024-12-19,134.6453622202044
2024-12-20,134.73975494385502
2024-12-23,134.78979384793556
2024-12-24,134.86968039372604
2024-12-25,134.86965601474114
2024-12-26,134.87388467480542
2024-12-27,134.78907242733067
2024-12-30,134.79797364565246
2024-12-31,134.93085758037168
2025-01-01,134.93085758037168
2025-01-02,134.93085758037168
2025-01-03,134.93085758037168
2025-01-06,134.93085758037168
2025-01-07,134.7966346771333
2025-01-08,134.90182567457822
2025-01-09,134.90182567457822
2025-01-10,134.90182567457822
2025-01-13,134.77147817911924
2025-01-14,135.13150072959226
2025-01-15,135.05978773779344
2025-01-16,135.45840846413677
2025-01-17,135.45375152139854
2025-01-20,135.45830429813483
2025-01-21,135.3190604218196
2025-01-22,135.39482445942247
2025-01-23,135.28512312894867
2025-01-24,135.28512312894867
2025-01-27,135.28512312894867
2025-01-28,135.28512312894867
2025-01-29,135.28512312894867
2025-01-30,135.28512312894867
2025-01-31,135.28512312894867
2025-02-03,135.28512312894867
2025-02-04,135.28512312894867
2025-02-05,135.28512312894867
2025-02-06,135.28512312894867
2025-02-07,135.28512312894867
2025-02-10,135.28512312894867
2025-02-11,135.28512312894867
2025-02-12,135.14898003896622
2025-02-13,135.22489025693758
2025-02-14,135.27257993624525
2025-02-17,135.15931704897736
2025-02-18,135.14968561283982
2025-02-19,135.13742102576958
2025-02-20,135.02503461928958
2025-02-21,135.02319559199236
2025-02-24,134.97754902445888
2025-02-25,134.9868177396599
2025-02-26,134.9406059909524
2025-02-27,134.91635021425702
2025-02-28,134.95156928706368
2025-03-03,134.98588168360484
2025-03-04,135.1012602280052
2025-03-05,135.10277134470024
2025-03-06,134.82724046729956
2025-03-07,134.94154035568337
2025-03-10,134.65379473698414
2025-03-11,134.68740438700735
2025-03-12,134.69023084915173
2025-03-13,134.85566971596657
2025-03-14,134.83556706632146
2025-03-17,134.9359439698784
2025-03-18,134.83265464367932
2025-03-19,135.61523060976094
2025-03-20,136.33624937934076
2025-03-21,135.89433062689417
2025-03-24,136.08092457988025
2025-03-25,136.1462379507188
2025-03-26,136.3552237780022
2025-03-27,136.41598552727663
2025-03-28,136.73421723617778
2025-04-01,136.65623156246113
2025-04-02,136.64441270499918
2025-04-03,136.55297489946466
2025-04-04,136.0890807549305
2025-04-07,136.5804158755557
2025-04-08,136.3463333314608
2025-04-09,136.77702480255502
2025-04-10,136.77702480255502
2025-04-11,136.53479804872214
2025-04-15,136.65288875294777
2025-04-16,136.41506909932116
2025-04-17,136.48886968872029
2025-04-18,136.52512027473742
2025-04-21,135.8593818706464
2025-04-22,136.19306688103964
2025-04-23,136.23527138037872
2025-04-24,135.15496633241875
2025-04-25,136.20350359376621
2025-04-28,136.11855862380733
2025-04-29,135.93987269906145
2025-04-30,135.769633244833
2025-05-01,135.7356262377375
2025-05-02,135.43638669772068
2025-05-05,135.52467212729277
2025-05-06,135.5546132668937
2025-05-07,135.20138660999768
2025-05-08,136.17588716514618
2025-05-09,135.98350580415504
2025-05-13,135.98712550006525
2025-05-14,135.81181380212834
2025-05-15,136.23202604236383
2025-05-16,136.23202604236383
2025-05-19,136.05143718764393
2025-05-20,136.178666222028
2025-05-21,136.4635472390456
2025-05-22,136.2876748548443
2025-05-23,136.32463915095533
2025-05-26,136.2956997403829
2025-05-27,136.2956997403829
2025-05-28,136.2956997403829
2025-05-29,136.12398309448463
2025-05-30,135.85760743700607
2025-06-02,135.82106636209028
2025-06-03,135.5528921315855
2025-06-04,135.7258815114499
2025-06-05,135.69220348515597
2025-06-06,137.2366492875931
2025-06-09,137.1279946170939
2025-06-10,136.87572892405626
2025-06-11,137.23608813173234
2025-06-12,137.20691460071606
2025-06-13,137.4570341029337
2025-06-16,137.37588793464414
2025-06-17,137.37588793464414
2025-06-18,137.37588793464414
2025-06-19,137.37588793464414
2025-06-20,137.37588793464414
2025-06-23,137.37588793464414
2025-06-24,137.37588793464414
2025-06-25,137.37588793464414
2025-06-26,137.37588793464414
2025-06-27,137.37588793464414
2025-06-30,137.37588793464414
2025-07-01,137.37588793464414
2025-07-02,137.235237276477
2025-07-03,137.19499283778865
2025-07-04,137.23145743736117
2025-07-07,137.34920939980552
2025-07-08,137.21424896535467
2025-07-09,137.4547381326769
2025-07-10,137.2724691556455
2025-07-11,137.22019726178831
2025-07-14,137.33886831151426
2025-07-15,137.33886831151426
2025-07-16,137.33886831151426
2025-07-17,137.1937764574976
2025-07-18,137.14515014870287
2025-07-21,136.82588770260693
2025-07-22,136.90487386165603
2025-07-23,137.0831986071682
2025-07-24,136.9642034418229
2025-07-25,136.6951657345575
2025-07-28,136.74117390481973
2025-07-29,137.03135733828685
2025-07-30,137.04162363008493
2025-07-31,136.96318282643202
2025-08-01,137.04843838038713
2025-08-04,136.95924018180307
2025-08-05,136.95924018180307
2025-08-06,136.79750218242015
2025-08-07,136.8954281908052
2025-08-08,136.94297123492004
2025-08-11,136.95550094422856
2025-08-12,136.66639953344878
2025-08-13,136.68731674890518
2025-08-14,136.67241813891488
2025-08-15,136.61237207433106
2025-08-18,136.28017235673292
2025-08-19,135.99261416936997
2025-08-20,136.24040796313523
2025-08-21,136.11042218401346
2025-08-22,136.18448640254388
2025-08-25,136.29001678610305
2025-08-26,135.2369165391558
2025-08-28,135.30609054017793
2025-08-29,135.52588250733234
2025-09-01,135.0288855770189
2025-09-02,134.41674755181197
2025-09-03,133.6943579077494
2025-09-04,133.7125534654539
2025-09-05,134.34265142150764
2025-09-09,134.66486620226104
2025-09-10,134.7520048384243
2025-09-11,134.93118856110235
2025-09-12,134.99156288684432
2025-09-15,134.99156288684432
2025-09-16,134.99156288684432
2025-09-17,134.99156288684432
2025-09-18,134.99156288684432
2025-09-19,134.99156288684432
2025-09-22,134.99156288684432
2025-09-23,134.99156288684432
2025-09-24,134.99156288684432
2025-09-25,134.99156288684432
2025-09-26,134.99156288684432
2025-09-29,134.99156288684432
2025-09-30,134.79792209780902
2025-10-01,135.00537560868636
2025-10-02,135.00537560868636
2025-10-03,134.81749906948255
2025-10-06,135.04886116163436
2025-10-07,135.22986971966537
2025-10-08,135.12514529853632
2025-10-09,135.12514529853632
2025-10-10,134.93560318195995
2025-10-13,134.6224923710318
2025-10-14,134.83038797872936
2025-10-15,134.97315376444462
2025-10-16,134.7908750818668
2025-10-17,135.02225983021336
2025-10-20,135.1044532344801
2025-10-21,134.92040859907172
2025-10-22,135.03898977325454
2025-10-23,134.55770150332413
2025-10-24,135.0788465536844
2025-10-27,135.0788465536844
2025-10-28,135.0788465536844
2025-10-29,135.0788465536844
2025-10-30,135.0788465536844
2025-10-31,135.0788465536844
2025-11-03,134.8961255239405
2025-11-04,134.83955072662772
2025-11-05,135.00300237877997
2025-11-06,134.98388532336406
2025-11-07,134.74257522077508
2025-11-10,134.66528729195983
2025-11-11,134.48581019117165
2025-11-12,134.39080539655086
2025-11-13,134.5982937244906
2025-11-14,134.64916952718636
2025-11-17,134.5423360245483
2025-11-18,134.67016727254466
2025-11-19,135.06242542911767
2025-11-20,134.76014782886853
2025-11-21,134.98457324742043
2025-11-24,134.80508266703163
2025-11-25,134.87968939633842
2025-11-26,134.8764150289103
2025-11-27,134.70194446067336
2025-11-28,134.5838971507907
2025-12-01,134.38562277042607
2025-12-02,134.53677763017038
2025-12-03,134.6411411170089
2025-12-04,135.00610505892251
2025-12-05,135.00610505892251
2025-12-08,135.00610505892251
2025-12-09,134.77713324587518
2025-12-10,134.82404669989825
2025-12-11,134.60173341619304
2025-12-12,134.52953017114712
2025-12-15,134.6730503716932
2025-12-16,134.52420493259552
2025-12-17,134.87919113621308
2025-12-18,134.41010028279027
2025-12-19,134.4899431335673
2025-12-22,134.24642658277472
2025-12-23,134.22551196062423
2025-12-24,133.81501928195476
2025-12-25,134.13472679367447
2025-12-26,133.99279257168843
2025-12-29,134.2757942361911
2025-12-30,134.67450689927367
2025-12-31,134.67450689927367
2026-01-01,134.43272661538398
