Tenor,spread_3m_10y,spread_9m_1y,spread_9m_18m,spread_9m_2y,fly_1m_3m_6m,fly_1y_18m_2y,fly_18m_2y_3y,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2024-08-21,-69.00000000000004,-12.99999999999999,-29.99999999999998,-53.51999999999997,-3.750000000000142,-6.520000000000081,13.53999999999989,8.730000000000082,6.750000000000078,6.499999999999773,-12.5
2024-08-22,-63.50999999999996,-13.99999999999997,-30.69999999999995,-52.49999999999994,-3.999999999999915,-5.100000000000016,13.79999999999999,6.700000000000017,5.189999999999984,6.489999999999974,-13.49999999999998
2024-08-23,-64.9,-13.99999999999997,-30.29999999999999,-52.49999999999994,-3.65000000000002,-5.899999999999928,14.69999999999985,8.000000000000007,7.500000000000107,5.990000000000073,-12.73
2024-08-26,-61.50000000000002,-13.49999999999998,-29.49999999999999,-51.25000000000001,0.6500000000000838,-5.750000000000099,14.00000000000006,7.999999999999829,5.999999999999872,5.849999999999866,-12.29999999999993
2024-08-27,-60.99999999999994,-14.50000000000005,-30.29999999999999,-52.00000000000004,0.3999999999999559,-5.900000000000105,14.18999999999997,8.01999999999996,7.500000000000107,8.000000000000007,-14.25000000000001
2024-08-28,-60.49999999999996,-14.00000000000006,-31.00000000000005,-52.02,-1.299999999999812,-4.019999999999868,14.03999999999996,7.979999999999876,7.000000000000028,5.999999999999872,-13.4999999999998
2024-08-29,-58.14999999999992,-17.79999999999999,-34.10000000000002,-54.8,-5.499999999999972,-4.399999999999871,14.45000000000007,8.500000000000085,6.650000000000134,6.649999999999956,-11.30999999999993
2024-08-30,-56.74999999999999,-13.25000000000003,-30.25000000000002,-52.25,-8.000000000000007,-5.000000000000071,15.49999999999994,8.000000000000007,6.00000000000005,2.500000000000036,-7.100000000000151
2024-09-02,-58.00000000000001,-13.10000000000002,-32.24999999999998,-54.49999999999999,-8.999999999999986,-3.100000000000058,17.25000000000012,7.249999999999979,5.250000000000021,3.000000000000114,-8.010000000000161
2024-09-03,-59.50000000000006,-12.00000000000001,-32.54999999999999,-54.49999999999999,-5.749999999999922,-1.400000000000112,15.45000000000005,8.999999999999808,5.999999999999872,3.999999999999915,-10.00000000000014
2024-09-04,-56.99999999999994,-16.25000000000005,-32.25000000000007,-52.78,-10.24999999999991,-4.529999999999923,19.54999999999991,5.489999999999995,6.519999999999904,5.000000000000071,-7.499999999999929
2024-09-05,-55.99999999999996,-15.50000000000002,-29.99999999999998,-53.00000000000003,-8.999999999999986,-8.500000000000085,21.50000000000016,8.500000000000085,7.500000000000107,5.499999999999972,-7.500000000000107
2024-09-06,-62.99999999999999,-18.50000000000005,-37.00000000000001,-58.00000000000001,-11.00000000000012,-2.500000000000036,17.99999999999997,12.0000000000001,7.000000000000028,2.999999999999936,-2.500000000000036
2024-09-09,-71.74999999999994,-17.99999999999997,-35.29999999999998,-59.49999999999997,-10.34999999999986,-6.899999999999906,19.20000000000002,10.74999999999999,7.500000000000107,1.750000000000007,-1.999999999999957
2024-09-10,-73.49999999999994,-17.50000000000007,-35.80000000000005,-59.53000000000009,-7.000000000000028,-5.430000000000135,15.76000000000004,12.96999999999997,7.500000000000107,1.000000000000156,-1.500000000000057
2024-09-11,-73.4,-18.00000000000006,-36.50000000000002,-61.00000000000003,-6.550000000000011,-6.00000000000005,17.50000000000007,12.70000000000007,7.200000000000095,-0.5000000000000782,-1.499999999999879
2024-09-12,-72.62000000000003,-16.5,-35.00000000000006,-57.50000000000001,-3.950000000000209,-3.999999999999915,14.49999999999996,10.20000000000003,7.180000000000142,-0.5200000000002092,-1.499999999999879
2024-09-13,-75.99999999999997,-16.00000000000001,-35.00000000000006,-58.00000000000001,-4.949999999999832,-3.999999999999915,15.49999999999994,9.250000000000114,7.249999999999979,-0.5000000000000782,-1.999999999999957
2024-09-16,-72.49999999999997,-16.25000000000005,-35.00000000000006,-57.00000000000003,-0.9999999999999787,-3.250000000000064,14.99999999999986,9.750000000000014,6.750000000000078,-0.5000000000000782,-2.000000000000135
2024-09-17,-71.99999999999997,-15.50000000000002,-32.24999999999998,-53.50000000000001,-4.250000000000043,-4.500000000000171,14.25000000000001,9.500000000000064,5.999999999999872,-1.350000000000051,-1.849999999999952
2024-09-18,-71.99999999999997,-15.50000000000002,-32.24999999999998,-53.50000000000001,-4.250000000000043,-4.500000000000171,14.25000000000001,10.00000000000014,6.49999999999995,-1.500000000000057,-1.999999999999957
2024-09-19,-71.99999999999997,-16.5,-33.24999999999996,-54.49999999999999,-4.499999999999993,-4.500000000000171,14.25000000000001,10.00000000000014,6.49999999999995,-1.500000000000057,-1.999999999999957
2024-09-20,-71.99999999999997,-16.5,-33.24999999999996,-54.49999999999999,-4.499999999999993,-4.500000000000171,14.25000000000001,10.00000000000014,6.49999999999995,-1.500000000000057,-1.999999999999957
2024-09-23,-58.00000000000001,-11.50000000000002,-25.49999999999999,-44.50000000000003,-2.500000000000036,-5.000000000000071,15.00000000000004,10.00000000000014,7.000000000000028,-0.9999999999999787,-2.000000000000135
2024-09-24,-55.40000000000003,-10.99999999999994,-25.99999999999998,-45.53000000000003,-6.49999999999995,-4.529999999999923,17.55000000000013,8.989999999999831,4.599999999999937,-0.1999999999998892,-4.000000000000092
2024-09-25,-49.24999999999997,-11.00000000000003,-23.25000000000008,-41.00000000000001,-11.05,-5.499999999999972,15.74999999999989,10.50000000000004,7.500000000000107,0.4999999999999005,-5.499999999999972
2024-09-26,-49.50000000000001,-12.30000000000002,-22.79999999999998,-40.29999999999995,-8.200000000000074,-7.000000000000028,14.99999999999986,10.50000000000004,7.500000000000107,0.5000000000000782,-3.500000000000014
2024-09-27,-51.49999999999997,-13.50000000000007,-24.30000000000003,-42.40000000000003,-10.50000000000004,-7.30000000000004,15.00000000000004,11.10000000000007,4.500000000000171,0.0,-5.000000000000071
2024-09-30,-50.95,-13.75000000000002,-25.45000000000002,-42.85000000000005,-12.44999999999994,-5.700000000000038,15.49999999999994,9.399999999999942,6.800000000000139,0.2000000000000668,-4.949999999999832
2024-10-01,-55.99999999999996,-14.49999999999996,-26.49999999999997,-44.99999999999993,-12.5,-6.49999999999995,16.24999999999996,9.500000000000064,8.500000000000085,-0.4999999999999005,-3.000000000000114
2024-10-02,-52.29999999999997,-12.25000000000005,-25.95000000000001,-43.50000000000005,-11.84999999999992,-3.850000000000087,17.3,6.249999999999822,7.000000000000028,1.500000000000057,-7.499999999999929
2024-10-03,-45.49999999999991,-12.00000000000001,-23.74999999999998,-40.50000000000003,-10.99999999999994,-5.000000000000071,15.75000000000006,8.000000000000007,8.750000000000036,-0.999999999999801,-5.000000000000071
2024-10-04,-38.99999999999997,-10.25,-20.50000000000001,-34.75000000000001,-14.49999999999996,-3.999999999999915,12.9999999999999,6.49999999999995,7.249999999999979,-1.000000000000156,-5.250000000000021
2024-10-07,-34.99999999999996,-9.749999999999925,-18.94999999999998,-34.74999999999993,-11.24999999999989,-6.599999999999895,16.26999999999992,4.059999999999953,7.249999999999979,-1.249999999999929,-4.499999999999815
2024-10-08,-37.99999999999999,-9.999999999999964,-18.99999999999995,-35.49999999999996,-7.150000000000034,-7.500000000000107,16.00000000000001,8.000000000000007,6.999999999999851,-0.999999999999801,-4.499999999999993
2024-10-09,-34.50000000000006,-8.499999999999996,-18.25000000000001,-32.53000000000004,-10.00000000000014,-4.530000000000101,13.80999999999997,10.46999999999993,6.540000000000035,-0.9999999999999787,-5.250000000000021
2024-10-10,-29.75000000000003,-8.499999999999996,-16.74999999999995,-32.24999999999998,-8.750000000000036,-7.250000000000156,15.75000000000006,9.750000000000192,7.499999999999929,-1.750000000000007,-5.250000000000021
2024-10-11,-28.24999999999998,-8.249999999999957,-16.95000000000002,-31.74999999999999,-10.99999999999994,-6.099999999999994,15.55,8.999999999999986,5.749999999999922,-1.750000000000007,-5.499999999999972
2024-10-14,-24.49999999999992,-8.199999999999985,-16.5,-28.69999999999999,-10.99999999999994,-3.89999999999997,12.69999999999989,9.249999999999936,5.750000000000099,-2.500000000000036,-5.000000000000071
2024-10-15,-25.99999999999998,-9.249999999999936,-16.54999999999998,-29.99999999999998,-10.75000000000017,-6.150000000000055,14.19999999999995,8.249999999999957,7.249999999999979,-2.500000000000036,-4.999999999999893
2024-10-16,-29.0,-10.74999999999999,-19.44999999999997,-33.00000000000001,-9.249999999999936,-4.850000000000065,13.80000000000017,7.249999999999979,5.499999999999972,-1.29999999999999,-6.949999999999967
2024-10-17,-23.25000000000008,-8.999999999999986,-17.75000000000002,-31.74999999999999,-9.750000000000014,-5.250000000000021,14.00000000000006,10.74000000000002,6.239999999999846,-4.250000000000043,-4.250000000000043
2024-10-18,-22.75,-8.499999999999996,-17.49999999999998,-29.99999999999998,-8.300000000000018,-3.500000000000014,11.99999999999992,9.999999999999964,3.850000000000087,-3.999999999999915,-3.250000000000064
2024-10-21,-13.99999999999997,-7.500000000000018,-14.00000000000006,-28.00000000000002,-5.999999999999872,-7.499999999999929,14.99999999999986,8.999999999999986,5.000000000000071,-3.500000000000014,-2.500000000000213
2024-10-22,-7.250000000000068,-6.49999999999995,-9.999999999999964,-22.02999999999999,-7.000000000000028,-8.530000000000015,14.06000000000009,9.469999999999956,3.999999999999915,-3.000000000000114,-3.250000000000064
2024-10-23,-7.000000000000028,-6.500000000000039,-9.000000000000075,-21.50000000000007,-9.999999999999964,-9.999999999999964,16.00000000000001,8.000000000000007,3.500000000000014,-5.000000000000071,-1.249999999999929
2024-10-24,-10.25,-6.799999999999962,-10.29999999999998,-21.04999999999997,-10.00000000000014,-7.249999999999979,14.00000000000006,7.750000000000057,3.749999999999964,-4.249999999999865,-3.249999999999886
2024-10-25,-7.599999999999962,-7.249999999999979,-9.750000000000014,-20.24999999999997,-10.99999999999994,-8.000000000000007,13.74999999999993,8.999999999999986,5.400000000000027,-4.400000000000048,-1.899999999999835
2024-10-28,-2.000000000000046,-6.49999999999995,-7.249999999999979,-17.75000000000002,-10.00000000000014,-9.750000000000014,14.75000000000009,8.249999999999957,3.749999999999964,-4.499999999999993,-1.500000000000057
2024-10-29,3.989999999999938,-5.499999999999972,-9.999999999999964,-15.00000000000004,-6.49999999999995,-0.5000000000000782,11.5000000000002,6.489999999999974,6.979999999999897,-1.009999999999955,-2.500000000000036
2024-10-30,2.499999999999947,-6.25,-6.25,-16.99999999999999,-6.099999999999994,-10.74999999999999,18.24999999999992,5.000000000000071,2.999999999999936,-3.999999999999915,-0.7500000000000284
2024-10-31,2.500000000000036,-6.25,-6.25,-16.74999999999995,-6.49999999999995,-10.49999999999986,17.74999999999984,5.499999999999972,3.749999999999964,-3.499999999999837,-0.7500000000000284
2024-11-01,1.999999999999957,-6.500000000000039,-6.299999999999972,-16.99999999999999,-7.000000000000028,-10.90000000000018,18.20000000000004,5.000000000000071,3.500000000000014,-4.50999999999997,-0.4799999999999471
2024-11-04,-1.750000000000007,-7.499999999999929,-8.249999999999957,-19.49999999999994,-3.200000000000003,-10.50000000000004,18.24999999999992,5.250000000000199,1.750000000000185,-2.650000000000041,-1.949999999999896
2024-11-05,1.799999999999979,-6.099999999999994,-7.200000000000006,-16.89999999999996,-3.900000000000148,-8.599999999999852,16.79999999999993,4.800000000000004,3.40000000000007,-2.499999999999858,-1.800000000000068
2024-11-06,11.74999999999997,-4.499999999999993,-3.800000000000026,-13.49999999999998,-3.500000000000014,-10.39999999999992,17.69999999999978,6.500000000000128,2.500000000000036,-1.999999999999957,-1.500000000000057
2024-11-07,4.500000000000082,-4.750000000000032,-5.299999999999994,-16.99999999999999,-2.999999999999936,-11.15000000000013,18.19999999999986,6.500000000000128,2.999999999999936,-2.249999999999908,-0.7500000000000284
2024-11-08,3.000000000000025,-5.999999999999961,-7.500000000000018,-20.00000000000002,-3.999999999999915,-10.99999999999994,18.00000000000015,5.999999999999872,4.499999999999993,-1.000000000000156,-0.4999999999999005
2024-11-11,8.599999999999941,-5.50000000000006,-7.500000000000018,-16.99999999999999,-1.77635683940025e-13,-7.500000000000107,14.99999999999986,5.000000000000071,6.099999999999817,-1.600000000000001,-0.3999999999999559
2024-11-12,17.99999999999997,0.0,0.4999999999999893,-8.539999999999992,-2.000000000000135,-9.53999999999997,14.06999999999989,5.979999999999919,4.499999999999993,-1.999999999999957,0.5000000000000782
2024-11-13,15.50000000000002,-0.8500000000000618,-0.7500000000000284,-11.85,1.200000000000045,-11.20000000000001,15.44999999999987,5.900000000000105,3.500000000000014,-3.999999999999915,-0.4999999999999005
2024-11-14,14.1,-1.750000000000007,-1.449999999999996,-14.25000000000001,2.199999999999847,-13.10000000000002,18.29999999999998,5.499999999999972,3.499999999999837,-0.5000000000000782,-1.249999999999929
2024-11-15,13.99999999999997,-1.999999999999957,-1.999999999999957,-14.49999999999996,0.5000000000000782,-12.5,17.50000000000007,6.49999999999995,3.749999999999964,0.0,-1.500000000000234
2024-11-18,13.00000000000008,-2.749999999999986,-2.249999999999996,-14.25000000000001,0.9999999999999787,-12.5,16.49999999999991,6.25,4.750000000000121,-0.2499999999999503,-1.249999999999929
2024-11-19,2.750000000000075,-4.250000000000043,-5.550000000000033,-18.75,-4.499999999999815,-11.89999999999998,17.69999999999996,4.499999999999993,3.500000000000014,-1.499999999999879,-2.250000000000085
2024-11-20,-1.999999999999957,-5.749999999999922,-7.499999999999929,-21.74999999999994,-4.800000000000004,-12.5,18.2500000000001,4.749999999999943,2.499999999999858,-0.2000000000000668,-1.600000000000001
2024-11-21,-0.7600000000000051,-4.999999999999982,-7.500000000000018,-21.49999999999999,-4.250000000000043,-11.50000000000002,15.49999999999994,7.99000000000003,3.979999999999961,2.489999999999881,-3.500000000000014
2024-11-22,3.000000000000025,-5.750000000000011,-6.00000000000005,-19.74999999999998,0.2500000000001279,-13.4999999999998,15.74999999999989,5.499999999999972,3.000000000000114,-1.499999999999879,0.0
2024-11-25,5.750000000000011,-5.50000000000006,-6.500000000000039,-19.50000000000003,2.750000000000163,-11.99999999999992,14.99999999999986,6.00000000000005,3.999999999999915,-0.5000000000000782,-0.7500000000000284
2024-11-26,4.000000000000004,-4.249999999999954,-5.249999999999932,-17.99999999999997,0.6000000000000227,-11.74999999999997,14.75000000000009,5.499999999999972,3.749999999999787,-1.999999999999957,0.2500000000001279
2024-11-27,0.2500000000000391,-5.499999999999972,-5.750000000000011,-18.49999999999996,0.5000000000000782,-12.5,14.00000000000006,4.989999999999917,1.74000000000003,-1.249999999999929,-0.5000000000000782
2024-11-28,-0.009999999999976694,-4.499999999999993,-4.999999999999982,-18.25000000000001,1.77635683940025e-13,-12.75000000000013,15.50000000000011,3.749999999999964,1.49000000000008,-2.260000000000062,0.4999999999999005
2024-11-29,-5.499999999999972,-4.000000000000004,-5.449999999999999,-19.24999999999999,-1.999999999999957,-12.34999999999999,15.30000000000005,4.999999999999893,0.4999999999999005,-1.750000000000007,-1.77635683940025e-13
2024-12-02,-5.750000000000011,-4.750000000000032,-5.750000000000011,-20.00000000000002,-3.000000000000114,-13.25000000000003,15.24999999999999,5.250000000000021,2.250000000000085,-1.249999999999929,0.0
2024-12-03,0.7500000000000284,-3.500000000000014,-2.200000000000024,-16.53000000000002,-1.500000000000057,-15.62999999999999,15.34999999999993,6.489999999999974,1.500000000000057,-0.9999999999999787,0.2500000000001279
2024-12-04,-2.000000000000046,-3.500000000000014,-2.500000000000036,-16.5,-3.000000000000114,-14.99999999999986,15.00000000000004,6.00000000000005,2.539999999999942,-3.000000000000114,3.000000000000114
2024-12-05,-0.2499999999999503,-3.000000000000025,-3.500000000000014,-16.99999999999999,-2.899999999999814,-12.9999999999999,14.49999999999996,5.499999999999972,2.500000000000036,0.0,-1.05000000000004
2024-12-06,2.000000000000046,-3.500000000000014,-1.000000000000068,-14.50000000000005,-5.499999999999972,-16.00000000000001,14.99999999999986,5.750000000000099,2.749999999999986,1.249999999999929,-0.9999999999999787
2024-12-09,5.999999999999961,-4.000000000000004,-1.250000000000018,-14.50000000000005,-2.250000000000085,-16.00000000000001,16.23000000000019,5.0399999999998,3.500000000000014,0.0,-1.600000000000001
2024-12-10,8.000000000000007,-2.000000000000046,1.249999999999929,-11.75000000000006,-4.000000000000092,-16.24999999999996,16.50000000000009,5.250000000000021,3.250000000000064,2.000000000000135,-3.249999999999886
2024-12-11,10.00000000000005,-0.9999999999999787,0.2499999999999503,-11.50000000000002,-3.749999999999964,-12.9999999999999,14.49999999999996,5.750000000000099,3.750000000000142,0.7500000000002061,-0.5000000000000782
2024-12-12,12.00000000000001,-1.750000000000007,-0.04999999999997229,-11.50000000000002,-4.499999999999993,-13.15000000000008,14.45000000000007,5.250000000000021,3.749999999999964,0.0,0.7500000000000284
2024-12-13,15.74999999999998,-1.749999999999918,1.250000000000018,-9.499999999999975,-3.750000000000142,-13.74999999999993,13.99999999999988,4.749999999999943,3.249999999999886,0.5000000000000782,0.2500000000001279
2024-12-16,16.99999999999999,-3.000000000000025,0.0,-10.70000000000002,-2.499999999999858,-13.70000000000005,14.38000000000006,4.839999999999911,3.499999999999837,3.099999999999881,-1.200000000000045
2024-12-17,20.50000000000001,-2.749999999999986,0.7500000000000284,-8.539999999999992,-1.999999999999957,-12.79000000000003,11.33000000000006,6.460000000000043,4.500000000000171,-0.999999999999801,0.999999999999801
2024-12-18,38.75000000000001,-0.7499999999999396,7.450000000000045,-0.4999999999999893,-0.4999999999999005,-16.15000000000002,12.19999999999999,7.249999999999979,4.750000000000121,-0.2499999999999503,0.0
2024-12-19,46.99999999999997,2.249999999999996,11.00000000000003,5.999999999999961,-3.100000000000058,-13.75000000000011,11.50000000000002,5.499999999999972,3.749999999999964,-0.7500000000000284,0.0
2024-12-20,48.00000000000004,1.499999999999968,10.50000000000004,5.499999999999972,-2.749999999999986,-14.00000000000023,13.75000000000011,4.000000000000092,3.250000000000064,-1.249999999999929,0.0
2024-12-23,55.99999999999996,2.499999999999947,14.49999999999996,8.499999999999996,-1.999999999999957,-17.99999999999997,17.49999999999989,1.999999999999957,3.500000000000014,-0.9999999999999787,-0.5000000000000782
2024-12-24,60.74999999999999,1.849999999999952,13.45000000000001,8.999999999999986,-1.500000000000057,-16.05000000000008,16.69999999999998,2.500000000000213,2.500000000000213,-0.7500000000000284,0.0
2024-12-25,60.74999999999999,2.700000000000014,14.40000000000001,10.20000000000003,-1.800000000000068,-15.89999999999989,16.69999999999998,1.750000000000007,2.500000000000213,-0.7500000000000284,0.0
2024-12-26,59.49999999999997,3.000000000000025,14.9,9.850000000000048,-2.000000000000135,-16.94999999999993,17.54999999999995,2.500000000000036,2.249999999999908,-0.4999999999999005,0.2499999999999503
2024-12-27,52.74999999999999,1.499999999999968,12.24999999999996,7.000000000000028,-2.999999999999936,-16.00000000000001,17.49999999999989,2.500000000000036,2.500000000000036,0.0,0.0
2024-12-30,46.25000000000004,-1.250000000000018,8.950000000000014,2.749999999999986,-4.000000000000092,-16.40000000000015,17.45000000000001,3.999999999999915,0.5000000000000782,0.2499999999999503,-1.250000000000107
2024-12-31,45.50000000000001,-1.500000000000057,8.499999999999996,2.499999999999947,-6.00000000000005,-16.00000000000019,17.25000000000012,3.999999999999915,0.5000000000000782,0.2499999999999503,-1.999999999999957
2025-01-01,45.50000000000001,-1.500000000000057,8.499999999999996,2.499999999999947,-6.00000000000005,-16.00000000000019,17.25000000000012,3.999999999999915,0.5000000000000782,0.2499999999999503,-1.999999999999957
2025-01-02,49.49000000000004,0.4999999999999893,9.750000000000014,4.499999999999993,-3.749999999999964,-14.49999999999996,14.75000000000009,5.989999999999895,0.9800000000000253,1.990000000000158,-2.500000000000213
2025-01-03,63.49999999999998,4.250000000000043,19.75000000000007,13.25000000000003,-1.250000000000107,-22.00000000000006,14.00000000000006,9.500000000000064,3.250000000000064,-0.2500000000001279,-0.9999999999999787
2025-01-06,69.49999999999994,6.00000000000005,24.50000000000001,19.50000000000003,-0.7500000000000284,-23.49999999999994,14.97000000000011,3.059999999999974,3.500000000000014,0.2499999999999503,0.9999999999999787
2025-01-07,70.74999999999996,4.000000000000004,22.75,17.45999999999999,0.0,-24.03999999999993,17.83000000000001,1.959999999999873,2.749999999999808,-0.9999999999999787,-0.2499999999999503
2025-01-08,73.49999999999994,4.000000000000004,19.50000000000003,16.5,-2.250000000000085,-18.50000000000005,19.00000000000013,0.0,3.000000000000114,0.2499999999999503,-1.499999999999879
2025-01-09,73.49999999999994,4.000000000000004,16.99999999999999,15.00000000000004,-3.750000000000142,-15.00000000000004,17.49999999999989,1.489999999999903,1.489999999999903,0.0,-1.000000000000156
2025-01-10,79.5,6.500000000000039,21.0,18.50000000000005,-2.10000000000008,-16.99999999999982,17.49999999999989,2.500000000000213,1.750000000000185,-0.7599999999998275,-0.2399999999999736
2025-01-13,86.10000000000007,9.299999999999997,25.04999999999997,23.4,-2.699999999999925,-17.39999999999995,17.00999999999997,2.179999999999893,2.099999999999902,-0.8999999999998565,-0.1000000000001222
2025-01-14,90.24999999999999,9.250000000000025,26.25000000000002,25.49999999999999,-0.2499999999999503,-17.75000000000002,16.47000000000016,0.8099999999998886,1.249999999999929,-1.750000000000007,1.249999999999929
2025-01-15,80.99999999999996,7.500000000000018,25.0,22.50000000000005,-1.600000000000001,-19.99999999999993,16.99999999999999,2.000000000000135,1.539999999999786,-0.5000000000000782,-1.000000000000156
2025-01-16,79.25000000000004,6.25,22.29999999999999,19.74999999999998,-1.999999999999957,-18.59999999999999,17.05000000000005,2.999999999999936,3.250000000000064,-0.2499999999999503,-0.5000000000000782
2025-01-17,70.40000000000006,4.999999999999982,18.04999999999994,13.24999999999994,-2.650000000000041,-17.84999999999997,18.77000000000013,3.359999999999985,3.600000000000136,0.700000000000145,-2.149999999999963
2025-01-20,64.1,4.70000000000006,14.45000000000007,9.800000000000075,-2.199999999999847,-14.40000000000001,17.65000000000008,2.699999999999925,1.399999999999935,-0.6000000000000227,-1.399999999999935
2025-01-21,57.24999999999998,2.999999999999936,13.24999999999994,8.749999999999947,-3.500000000000014,-14.75000000000009,15.24999999999999,4.499999999999993,1.750000000000007,0.0,-0.7500000000000284
2025-01-22,59.90000000000002,3.300000000000036,13.95,9.199999999999964,-1.29999999999999,-15.39999999999999,14.75000000000009,4.499999999999815,1.900000000000013,-1.500000000000057,0.0
2025-01-23,68.49999999999996,4.000000000000004,15.50000000000002,10.49999999999995,0.0,-16.50000000000009,15.50000000000011,6.999999999999851,1.499999999999879,-0.5000000000000782,0.9999999999999787
2025-01-24,68.49999999999996,2.499999999999947,13.49999999999998,9.999999999999964,0.7499999999998508,-14.49999999999996,15.00000000000004,5.499999999999972,0.9999999999999787,1.989999999999981,-0.9800000000000253
2025-01-27,67.99999999999997,2.500000000000036,13.3,8.750000000000036,0.1500000000000057,-15.34999999999993,15.79999999999995,6.00000000000005,2.749999999999986,-3.000000000000114,2.999999999999936
2025-01-28,69.24999999999999,3.100000000000058,14.80000000000006,10.59999999999999,1.099999999999923,-15.90000000000007,14.90000000000009,5.299999999999905,2.250000000000085,-1.950000000000074,1.750000000000007
2025-01-29,68.00000000000006,4.999999999999982,16.99999999999999,10.50000000000004,3.500000000000014,-18.49999999999987,14.5999999999999,6.300000000000061,0.9999999999999787,-2.500000000000036,-3.500000000000014
2025-01-30,66.35,5.499999999999972,17.49999999999998,9.499999999999975,2.699999999999925,-19.99999999999993,15.50000000000011,6.49999999999995,1.250000000000107,-1.999999999999957,0.7500000000000284
2025-01-31,68.25000000000001,6.500000000000039,20.45000000000003,12.75000000000004,2.249999999999908,-21.64999999999999,15.7,4.999999999999893,0.7500000000000284,-1.250000000000107,-1.750000000000007
2025-02-03,68.75,6.99999999999994,21.19999999999997,12.00000000000001,3.250000000000064,-23.4,17.19999999999988,6.000000000000227,3.749999999999964,-1.999999999999957,0.2499999999997726
2025-02-04,65.74999999999997,7.000000000000028,21.25000000000004,9.500000000000064,3.200000000000003,-25.99999999999998,20.25000000000006,6.00000000000005,3.999999999999915,-1.999999999999957,-0.4999999999999005
2025-02-05,56.25,5.999999999999961,16.95000000000002,7.749999999999968,1.249999999999929,-20.15000000000011,14.70000000000002,5.999999999999872,2.499999999999858,-1.750000000000007,-0.2499999999999503
2025-02-06,55.99999999999996,5.499999999999972,16.74999999999995,6.49999999999995,1.500000000000057,-21.49999999999999,14.75000000000009,7.250000000000156,1.249999999999929,-1.250000000000107,-0.2499999999999503
2025-02-07,57.74999999999997,7.749999999999968,18.99999999999995,8.749999999999947,2.999999999999936,-21.49999999999999,14.25000000000001,5.500000000000149,1.500000000000057,-1.750000000000007,-0.7500000000000284
2025-02-10,56.99999999999994,7.999999999999918,19.29999999999996,9.499999999999975,1.999999999999957,-21.10000000000003,14.79999999999997,3.000000000000114,1.499999999999879,0.9999999999999787,-1.500000000000057
2025-02-11,61.50000000000002,7.500000000000018,21.49999999999999,10.99999999999994,2.250000000000085,-24.49999999999992,16.99999999999999,3.749999999999964,1.750000000000007,0.2499999999999503,-1.499999999999879
2025-02-12,73.99999999999993,10.74999999999999,26.49999999999997,18.25000000000001,2.249999999999908,-24.00000000000002,15.24999999999999,2.999999999999936,2.249999999999908,0.4999999999999005,-1.499999999999879
2025-02-13,67.75000000000003,8.750000000000036,25.25000000000004,17.49999999999998,-0.5000000000000782,-24.24999999999997,14.50000000000014,6.739999999999924,3.23999999999991,-0.5000000000000782,-1.499999999999879
2025-02-14,62.25000000000005,5.50000000000006,19.00000000000004,10.74999999999999,-0.4999999999999005,-21.74999999999994,16.25000000000014,5.000000000000071,1.249999999999929,-0.2499999999999503,2.740000000000009
2025-02-17,63.50000000000007,6.25,20.75000000000005,13.25000000000003,-0.9999999999999787,-22.00000000000006,15.50000000000011,5.000000000000071,1.750000000000185,0.9999999999999787,-0.2500000000001279
2025-02-18,62.99999999999999,5.50000000000006,20.25000000000006,13.49999999999998,-1.499999999999879,-21.49999999999999,14.25000000000018,4.250000000000043,1.750000000000007,0.9999999999999787,-0.7500000000002061
2025-02-19,59.75000000000001,4.999999999999982,16.69999999999998,9.999999999999964,-0.5000000000000782,-18.39999999999993,14.70000000000002,5.250000000000021,0.0,0.2499999999999503,-0.2499999999999503
2025-02-20,53.50000000000001,4.999999999999982,15.50000000000002,5.499999999999972,-0.700000000000145,-20.50000000000001,17.99999999999997,5.000000000000071,1.999999999999957,0.7500000000002061,-0.9999999999999787
2025-02-21,50.0,4.999999999999982,14.50000000000005,6.200000000000028,0.1500000000000057,-17.80000000000008,12.85000000000007,6.700000000000017,0.7500000000000284,0.4999999999999005,-0.7499999999998508
2025-02-24,46.49999999999999,4.000000000000004,13.25000000000003,4.000000000000004,0.9999999999999787,-18.50000000000005,14.25000000000018,6.25,0.7500000000000284,-1.750000000000007,2.249999999999908
2025-02-25,37.5,3.249999999999975,13.49999999999998,2.749999999999986,-1.750000000000185,-20.99999999999991,14.25000000000001,5.749999999999922,1.249999999999929,-0.2499999999999503,-0.2499999999999503
2025-02-26,39.00000000000006,3.500000000000014,13.99999999999997,3.249999999999975,-0.7500000000000284,-21.25000000000004,13.99999999999988,6.25,-0.9999999999999787,0.2500000000001279,-1.250000000000107
2025-02-27,41.00000000000001,3.750000000000053,14.25000000000001,3.000000000000025,-1.999999999999957,-21.74999999999994,14.75000000000009,5.250000000000021,2.250000000000085,1.77635683940025e-13,-1.77635683940025e-13
2025-02-28,35.40000000000001,3.499999999999925,12.5,0.0,-2.700000000000102,-21.50000000000016,15.99999999999984,6.500000000000128,4.000000000000092,-2.400000000000091,-0.8099999999998886
2025-03-03,38.75000000000001,3.500000000000014,10.00000000000005,-1.750000000000007,-1.249999999999929,-18.2500000000001,15.75000000000006,5.500000000000149,2.499999999999858,-0.7500000000000284,0.7500000000000284
