Date,7y8y,10y12y,25y30y,20y25y,3y4y5y,5y7y10y,10y12y15y,20y25y30y
2024-12-19,0.5945999504566493,0.6551882847558405,0.4082623254981538,0.6075859571522428,0.2781726375237339,0.35042412412999474,0.261887053486008,0.45552515464013066
2024-12-20,0.582527646783637,0.6408995440028487,0.40545228369972186,0.5999821459941702,0.28940473727227695,0.3646943579357827,0.2619899775308517,0.45573141851192367
2024-12-23,0.575463690885912,0.6321169377761608,0.40117002022875053,0.5956423230339121,0.28919424636762997,0.3685313328137461,0.26812200648117396,0.4689111223075727
2024-12-24,0.5927460762147939,0.637219059138041,0.44545492687939187,0.5974565910130619,0.3005656721043638,0.3703849421501821,0.2777304673803815,0.5334892332998915
2024-12-26,0.5992284127506774,0.6359523258247748,0.4827833016698902,0.6024428316159175,0.31347756293322904,0.36981551896979586,0.2825894873706524,0.5974665177823393
2024-12-27,0.5944146889196791,0.6345389308435402,0.4976360277803113,0.6004613275186611,0.3290564584175935,0.3759065540949738,0.2850797846680025,0.610198000690915
2024-12-30,0.5835800478815797,0.6265027983867133,0.4953130945690883,0.5988577868421343,0.33276307971226754,0.38742555087662933,0.2852820826590447,0.6101839782660884
2024-12-31,0.5726184194376165,0.6137851750703935,0.4942655789295495,0.5971773050711024,0.3337184636604053,0.3983678102253589,0.2863642741288367,0.6101861400197612
2025-01-02,0.5722184816412088,0.6118415754992098,0.4942253204336037,0.5955952897730027,0.3323864394854737,0.40054534472098274,0.2871210340163126,0.6102366920981346
2025-01-03,0.565827035481711,0.5992722976928069,0.4857431877440594,0.5863138400970367,0.3348500218906861,0.40099651435597006,0.2867394416134739,0.6101032526330786
2025-01-06,0.5653163528084698,0.5968066212382654,0.48325486767206194,0.584443830177702,0.33727437498128177,0.4009876919564818,0.2855403916822918,0.6101346892654702
2025-01-07,0.5657182896986377,0.5963358518994247,0.48209024065731315,0.5835703337880361,0.34133490825325535,0.4022055732966021,0.28541399859076777,0.610138383909361
2025-01-08,0.5663356055101834,0.5965092362053643,0.48213669484555016,0.5837625291330569,0.3413544467057881,0.40401167304542823,0.2870089729732518,0.6101706404895589
2025-01-09,0.5735311471602986,0.6095303727999946,0.4906066017871499,0.5957380513861026,0.34315221177878896,0.406186632167993,0.28706908158568073,0.6107261273068365
2025-01-10,0.5851375134246896,0.6361756063454036,0.5001313052535933,0.6118070063910225,0.34235951927657554,0.4073809877793594,0.28680185533139724,0.6120829510726321
2025-01-13,0.5880930772171228,0.6556506567503604,0.5081478933948433,0.6272595727662429,0.34242815165643586,0.4107727792634202,0.28667991165383194,0.6139713937379029
2025-01-14,0.5869898140629278,0.6631499743061894,0.5114775709153254,0.6362191143668986,0.34601098207265946,0.41997995900036733,0.28734627235636795,0.6158516414285461
2025-01-15,0.5875092854087135,0.6643831270393528,0.5119776098114255,0.6382106938065888,0.3465599901032573,0.4290243560563441,0.28823522649445227,0.6163921014578299
2025-01-16,0.5892155473122738,0.6640301944701685,0.5115832916572995,0.6377226329942245,0.34729606924707723,0.4324462686373533,0.28969993049333065,0.6164254640188137
2025-01-17,0.5952130935838593,0.6703767548919716,0.5153859675761637,0.6416873267763546,0.3536447919065256,0.4343389884794525,0.2891866716811246,0.6164868033287478
2025-01-20,0.5997656686156729,0.6720550953244607,0.5147472418165043,0.6414761425243127,0.3536499679885622,0.43293018955297446,0.2893760246087231,0.616421500929579
2025-01-21,0.5990394013540017,0.6722530119896801,0.5154406340709204,0.6418685070673564,0.35473347296391095,0.4359734237532833,0.2895980718657454,0.6157074669485865
2025-01-22,0.5975404256199939,0.6738161923535674,0.51705414328309,0.645231400970059,0.3550401001416247,0.43932231229454805,0.2898754949260945,0.6159315503001684
2025-01-23,0.5835715490252876,0.6614537663150669,0.5117325612434986,0.639100420649139,0.35281271660804153,0.44090405092025897,0.28960694242415436,0.6161300701573011
2025-01-24,0.5830739034037794,0.6562008305811351,0.508692424586282,0.6375879435946487,0.36226125498635403,0.4510326531151174,0.2883426321095049,0.6162250460827129
2025-01-27,0.5821908098522689,0.6553150566890489,0.5043163351267359,0.634410292827572,0.37127478693914057,0.4614269321377283,0.28543746192987635,0.6163187900127677
2025-01-28,0.5524470751964514,0.6447915825084897,0.5043163350599594,0.6321907118051993,0.3758568447339995,0.468069775321786,0.28501336677977035,0.6159478679755733
2025-01-29,0.549105721072226,0.6453134984102394,0.504377974039341,0.6326983162141988,0.37724715839428674,0.4645201280431896,0.2850639442209057,0.6161635835129985
2025-01-30,0.5435768576316501,0.6435819078965723,0.5043076246216037,0.6321883220104155,0.3798407725476375,0.4627859337218071,0.2846619429720868,0.6159311925309151
2025-01-31,0.5344099553712647,0.6434832821790184,0.5040414360300973,0.6322267936212395,0.37934781396552253,0.42745942745181215,0.2828822638237676,0.6155146996551756
2025-02-03,0.535473191782156,0.6380056449000808,0.4952501229151255,0.6229362181338142,0.3697126482599756,0.40607500316195894,0.2796397684901739,0.6153734209254491
2025-02-04,0.5291998341352061,0.6200436608102063,0.48537125440202755,0.6111797296922074,0.3688513784823188,0.4023822672004974,0.2785396813495825,0.6150423583194446
2025-02-05,0.5170308318720102,0.6007210829428116,0.48065589047755297,0.602913704050024,0.37154806304792165,0.40352779156969815,0.27839835321330536,0.6141777765577349
2025-02-06,0.5094994423097319,0.5830341191260743,0.47565147134960034,0.5931595404185519,0.37771320592494817,0.40257647133632524,0.2785067717116213,0.6130239181802469
2025-02-07,0.483001140174749,0.5332101183882089,0.4594890120737869,0.5663042047030805,0.377774308758978,0.40157071238717273,0.27829660258804956,0.610707452748559
2025-02-10,0.4465882027380811,0.47391396651816864,0.44026583654760126,0.5358346837668395,0.3806056072978754,0.40430421589105503,0.2770197842199635,0.6089905612967111
2025-02-11,0.43545615108082897,0.462591758909604,0.43677845408752586,0.5309595662534304,0.38043837939399344,0.4042064732611621,0.274961585540164,0.6096574112588585
2025-02-12,0.435192019017652,0.4624672606060723,0.4377835402352341,0.531006280582951,0.38430961656010554,0.42379047458148433,0.2737962422297936,0.6099726462353983
2025-02-13,0.43542402401800784,0.4552253354495618,0.434636244923316,0.5286117296631635,0.3883958548045527,0.4358204430892661,0.2725424763913278,0.6100804666285087
2025-02-14,0.43501451291458837,0.4469483014671456,0.4315903697727808,0.5267793299992481,0.38886792222661243,0.43785561434018777,0.2707521189246469,0.6100681961939771
2025-02-17,0.43479868142331296,0.44401850415874633,0.4305989322873744,0.5265092863939276,0.3861969242713046,0.4363873805093032,0.2702618190994745,0.6100467052098837
2025-02-18,0.43778376204712605,0.445889099820437,0.43170175156632046,0.5276974751156367,0.3883227787283424,0.4367394766545465,0.2696624548891452,0.6100572102448784
2025-02-19,0.44336799270163874,0.44893965513857437,0.4295008251400329,0.5251178852465354,0.3880672370236479,0.43608433347376513,0.26919188971910263,0.6100571759792394
2025-02-20,0.4459097370557409,0.45011875407356755,0.425438470232345,0.5201583020886577,0.3766307141224617,0.42267974947623294,0.26868000897416616,0.6100003163429495
2025-02-21,0.4429273338482925,0.4499103314261837,0.4253270518069187,0.5151134267199894,0.3709530307366085,0.42139073246766606,0.26840033352922793,0.6079594094639764
2025-02-24,0.4277718773836185,0.4501101878326264,0.42285587870278096,0.49847600438898765,0.36467672431412756,0.424728185969883,0.2559337890364273,0.5795336662815476
2025-02-25,0.4114871625115262,0.4500013510507548,0.4164791344068754,0.45648289256159913,0.36204674640850903,0.4244248658836298,0.217449552934442,0.5108618327232384
2025-02-26,0.40672509328598894,0.4495947380033801,0.41415839939452703,0.41435606742644365,0.36492963864275874,0.42164619329006736,0.18232615194303242,0.44776407415086883
2025-02-27,0.40632656165598363,0.44529915726983355,0.41431306442697713,0.3939758195164061,0.3650236930898792,0.418744508328576,0.17238831652362768,0.43101690050282687
2025-02-28,0.40691100533794644,0.4472697414729859,0.4154332052756301,0.39346819122290794,0.36663422617438957,0.41773395048250767,0.17139490379086045,0.43034107106215325
2025-03-03,0.40363141437387345,0.4462114054922297,0.4153506611181442,0.39332230168117865,0.3807758064501398,0.41988763821069813,0.17162534673692972,0.43034002111174485
2025-03-04,0.4008782958357905,0.44223894398785846,0.41237081939654013,0.3876359079845115,0.3872570353664433,0.42019105109459465,0.17196302498125976,0.4300452182075531
2025-03-05,0.40249873813884723,0.4377400099466476,0.40841684662672795,0.3801723982287624,0.39578141286964,0.42082318235550115,0.17171024913523267,0.4297104916780985
2025-03-06,0.40763219216354146,0.4381159379479748,0.40831386092237604,0.3802389667955708,0.3956370335380084,0.4204293386432308,0.17270394814956605,0.4299701899905507
2025-03-07,0.43351448524116815,0.4564490639264925,0.41302782872511573,0.3895927170900533,0.39564829747788416,0.4212987248027426,0.17634911995134656,0.4304823262336473
2025-03-10,0.44956914791037367,0.4740286435473308,0.4209924263306893,0.40287804596887966,0.3951976921858808,0.4248163561208485,0.1789280879719512,0.4309332955663124
2025-03-11,0.4586569184358468,0.48940259646408885,0.4289197094072474,0.41451149947703203,0.39824103379784914,0.43081316294996186,0.17644091124305056,0.43120098755516656
2025-03-12,0.45873547565645717,0.4877416585948086,0.4263510793469607,0.40966595592116206,0.39784203538655544,0.4243442819350933,0.17020898001658707,0.4309121269722976
2025-03-13,0.4537520740302671,0.4810452161096677,0.423717423995356,0.4066747094443783,0.3924544808537135,0.4241587818183337,0.16933736172561364,0.43181811944375
2025-03-14,0.44161945388623935,0.473214485731283,0.4219943795483496,0.40498053554917507,0.39340687104304917,0.419382518463949,0.16860227831782126,0.4326611810512657
2025-03-17,0.4278011746569572,0.4685811053405003,0.4214546106514335,0.4024060634993535,0.3975932195582874,0.41759673475229936,0.16711099345251945,0.4320808008436496
2025-03-18,0.42301457014972804,0.47185756660901357,0.41968719017486583,0.40475349724805587,0.3888044623674475,0.4020921725754244,0.1641269513059643,0.43121499098828137
2025-03-19,0.4195698130362869,0.4719185594155611,0.4168440476646414,0.4019559272406396,0.38987913536729235,0.4032613345841036,0.15023083754962438,0.4164118679554574
2025-03-20,0.3994663997797552,0.4694449161772503,0.3738631479628819,0.3970433435045677,0.3825934751393444,0.4016892128982526,0.13135088050015997,0.3269517152725335
2025-03-21,0.39058013368305006,0.47728402639267486,0.32358647418645425,0.3993672682700667,0.368068787825956,0.4016019306883553,0.11866102758507792,0.1918520665341831
2025-03-24,0.38820389548125317,0.48984734797757246,0.3148781397833714,0.4156116722862645,0.35787428557360396,0.40065307124776234,0.11389163588422253,0.1473813318008802
2025-03-25,0.3882506094049522,0.4941853576428329,0.3163654517857752,0.41920712066501603,0.35528124455422155,0.393389762437256,0.11427602588366993,0.14841825411107473
2025-03-26,0.39119922679790464,0.49565117670717573,0.31126441372198926,0.4172777016702566,0.3571125176331538,0.3846091777136381,0.11214425696861072,0.14897964981235046
2025-03-27,0.3959137380892453,0.4950809640528912,0.3108418905611673,0.41735425214220334,0.3571211160099822,0.3824533121889789,0.11119338623233996,0.14859437226996416
2025-03-28,0.3972366508844426,0.49479686800298206,0.3149518992788315,0.41986167972742994,0.35234094748919287,0.3861433595036013,0.11785285251429758,0.14862613263417143
2025-03-31,0.3972623144853318,0.4955158807428305,0.3171107070964866,0.4212828617127129,0.35238915743109556,0.39060772498332563,0.12468306777659599,0.14858043309486657
2025-04-01,0.39741841548993007,0.4958460540122085,0.3171038691624803,0.4212011149135942,0.346945524598645,0.39812077110432076,0.14109168450195558,0.1485310774610046
2025-04-02,0.4003264944643482,0.505116238622254,0.3218959980873381,0.4300510886356468,0.3513126657940176,0.4029875099499952,0.17796886043408616,0.15177863905687275
2025-04-03,0.40100275900474197,0.5179757267764563,0.32599271945429315,0.44633540811288486,0.35989670371497007,0.4144284906460756,0.22166255318821754,0.16128741446670072
2025-04-04,0.4321827339878995,0.5487346684358309,0.3327410711401205,0.4669961638935832,0.3624641853832838,0.42034670335730084,0.23261348053348266,0.1742717895266492
2025-04-07,0.4264514379781979,0.5216040928314435,0.3179720435270186,0.4408640515245078,0.3669576940244182,0.415466468578069,0.23506302670159612,0.16721907594097374
2025-04-08,0.5215187876131836,0.589833196376449,0.35890775882199133,0.48211093268326144,0.36454113316313436,0.41002652775904014,0.2350630266649197,0.16662732482544668
2025-04-09,0.7429952934157843,0.7275116445516112,0.39545673541657256,0.5401557204918965,0.37994998267241736,0.39822174186052284,0.23478012418067173,0.18359612737419526
2025-04-10,0.8803033536983474,0.8117894304284904,0.45265557183333754,0.6271988297876936,0.3821273497322713,0.40429707806994125,0.23841049526566926,0.2081325772791692
2025-04-11,0.934319053487751,0.8616415080731387,0.49188963135884206,0.6841493415095412,0.37820449969713543,0.4142237609567956,0.2501592807192302,0.22287553605909607
2025-04-14,0.952545683850999,0.8887170768827739,0.5167867223524859,0.716173486382283,0.38108051751961747,0.42523940206587113,0.2543403123675596,0.2291186239383896
2025-04-15,0.9710103563336436,0.9089790086756256,0.5230544548849093,0.7197182040234172,0.3850167731165996,0.4282343437970484,0.253993416817196,0.2283644365636664
2025-04-16,0.9747550999967775,0.9082631414550983,0.522158814106331,0.7175246355360542,0.4240012186454387,0.426736232894713,0.25372510895040995,0.2281513358277606
2025-04-17,0.9830463617154218,0.9056154595518171,0.5214803764768673,0.7149027924456587,0.5770111807831158,0.42347357774848277,0.25471098587336194,0.22631117862193287
2025-04-21,0.9974989601338855,0.9058827446777126,0.5208673457290834,0.7140963422804343,0.6815405622906128,0.4147627840636036,0.25591717003243375,0.22615690111045317
2025-04-22,1.000382634736992,0.9068983572525904,0.5213450412965814,0.7152582580663788,0.7023524215787433,0.40059308509640945,0.2558134828857974,0.2262497728921299
2025-04-23,1.0045602381987877,0.9169726175254893,0.5246045667388399,0.7205242199443278,0.7001743938337018,0.3910118808001069,0.2561626809052946,0.22676173649726653
2025-04-24,1.023847036460183,0.9372762032339452,0.5291770961623075,0.7266155693730546,0.6997868760951277,0.39108943516738703,0.25613883096889534,0.2277720025606343
2025-04-25,1.0310206084625733,0.9452475962311312,0.5319460323491731,0.7284326592674782,0.698022613076048,0.38889621671988894,0.25962061899257005,0.22725655717563334
2025-04-28,1.0298182675595018,0.9454443637473734,0.5321601055900438,0.7283314675670186,0.6957678992066059,0.3885550758224663,0.26471938580550175,0.2274617825974676
2025-04-29,1.030457785296364,0.9516924010342815,0.5371555795989149,0.7322294143632525,0.6955613650519011,0.3885727491743304,0.26584196613813477,0.22737470158318826
2025-04-30,1.032229886040966,0.9606451131091772,0.5460639465152198,0.7395249602466499,0.6939214189776549,0.38930337978337154,0.2656779545638759,0.22691916812479504
2025-05-01,1.0329443515438517,0.96372044162792,0.5502832926169762,0.7433473301307074,0.6912562469542625,0.39066464760667596,0.26560847179223496,0.22701430638271403
2025-05-02,1.0327785897428845,0.9626205100640188,0.5497445141827964,0.7426503470403641,0.6886702817025969,0.39038175023595656,0.26546598110080066,0.22698072130278252
2025-05-05,1.0406527783084563,0.9658296735287774,0.5498032419590353,0.7421873953268764,0.6887943303341915,0.3905580700983409,0.2651413472202864,0.22639377873681635
2025-05-06,1.040839816089504,0.964114351784495,0.549872003880332,0.7401089674932194,0.687178444504679,0.38681835810342513,0.26505316882223645,0.22534313681903448
2025-05-07,1.0412789602583772,0.9658100338455956,0.5499026850614935,0.7449716063045605,0.6922004555455552,0.390947416724361,0.26535365237566255,0.2360872574391799
2025-05-08,1.041640856457702,0.9662559086858971,0.5488983950456172,0.7502728197624464,0.697040363317827,0.37583865770459923,0.26549930696855023,0.2500505389094838
2025-05-09,1.0424579003231556,0.9709627868785394,0.5504217799972521,0.7575985329139939,0.7050897903727739,0.36278764996029317,0.26555395743981625,0.25759417941360924
2025-05-12,1.0422828761980443,0.9709727535140367,0.5504112178793706,0.7579303055343716,0.7078557395455148,0.36070609966851286,0.2655441153415977,0.25845223793944966
2025-05-13,1.0434189362370232,0.9746636088899975,0.5517961899256522,0.7612519705219623,0.7111547260026276,0.36222047578313293,0.26551303353572897,0.26035556085069367
2025-05-14,1.042585254065935,0.9757319418133579,0.5525615259902182,0.7628348296957431,0.7119496959968317,0.364713463699973,0.26560886362010383,0.26093415838624806
2025-05-15,1.0401354445200743,0.9752198288688815,0.5852309301484124,0.7637118378850052,0.7123510902826764,0.367015721758996,0.26730254209582094,0.2997187697636233
2025-05-16,1.0388808946776007,0.9741829859377232,0.6631900739796667,0.7633122571154298,0.7116803440022982,0.36630841369709116,0.27140423798984264,0.4402359898416115
2025-05-19,1.0410550002229375,0.9821715400549653,0.7080795411005963,0.7695578032589112,0.7117960129231333,0.3664048438461101,0.2751935747493336,0.5602712523877346
2025-05-20,1.0413211792156707,0.9871727690553262,0.7153147094898773,0.775911345641443,0.7101296666247168,0.3639065316077324,0.27657381741149467,0.5962438187404925
2025-05-21,1.041288169775335,0.9906596282298843,0.7178281109585682,0.7832788770581434,0.713370980323939,0.3690981841202607,0.27817857475171187,0.5979443789477537
2025-05-22,1.0421769169575374,0.990418518710336,0.7175308009442137,0.783881067538532,0.7181145420248324,0.36911149160822304,0.28155477232226395,0.6001617144626051
2025-05-23,1.0441671650558437,0.9917830385016462,0.7189162429060877,0.7837899510358199,0.7246635778912912,0.36759744389025595,0.28735429748239805,0.6021831565524176
2025-05-27,1.0457010551645693,0.9927486862386964,0.7199124073564226,0.7832845162735118,0.7254720124916372,0.3680195070726803,0.28977829899714325,0.6037581833211495
2025-05-28,1.047549635510345,0.9928862612648142,0.7196067615152171,0.7828987737862656,0.7176519201678748,0.36557226327344294,0.28979125621995194,0.6040461784909013
2025-05-29,1.0484132833862627,0.9931223534399164,0.7192216207518218,0.7823041403679998,0.7146272889192306,0.36397671160678724,0.28958423418051565,0.6040799881470132
2025-05-30,1.0496676477306415,0.9979244627200615,0.7206626843238196,0.7846311254612761,0.7089575398588616,0.36077759318442837,0.28957948155707297,0.6042097122862486
2025-06-02,1.0473206817519738,1.001090442446778,0.7218309169435625,0.7870885123137855,0.7088664328389946,0.36131837411378714,0.2890311781103696,0.6044285795413898
2025-06-03,1.0376693288577818,0.9937682973335396,0.719328936935618,0.783171640168959,0.7090031574233271,0.36367817492227567,0.2868924294231748,0.6043702929501995
2025-06-04,1.0354263349799668,0.9885736154591303,0.7155898748917576,0.7780079709700142,0.7118642797224684,0.3623984485641779,0.28428258496901276,0.6041440070258141
2025-06-05,1.0320975917936852,0.9815274501451612,0.7096787987393028,0.7705905822245503,0.7104297238866844,0.3552485171033915,0.2827179554579605,0.6039797293123279
2025-06-06,1.0320375930592744,0.9808622178736796,0.7089875168462109,0.7691348982290653,0.7104809236339091,0.3543986748984033,0.2827340897384412,0.6037754000914396
2025-06-09,1.0354109946961354,0.9863299805501407,0.710494173296016,0.7718768198354766,0.7108031505411412,0.35650645452974405,0.2828264140258982,0.6033387570882708
2025-06-10,1.0382762776584302,0.9923422745688032,0.7129002878691446,0.775517301248974,0.7101470780669199,0.3564751358163418,0.28278343406258405,0.603059567758702
2025-06-11,1.0420998098706769,1.0033556028363297,0.7185355620136391,0.7842830478865779,0.7075071589995725,0.35642565823000716,0.28287489342467415,0.6032907349859807
2025-06-12,1.04339628373933,1.0098798018110442,0.723806799517461,0.7917597413792038,0.7057821369837673,0.35584478314646106,0.28332147741492053,0.603667181487427
2025-06-13,1.0431149353885474,1.0099510097699416,0.7239926323091288,0.7919033612911553,0.7052361915668863,0.3519000983835542,0.2836028708945795,0.6036682350736955
2025-06-16,1.0438333125739703,1.0108076120613079,0.7237378147890579,0.7915842715618089,0.7053460113763156,0.35601426094394395,0.28421926507005546,0.6038510361677433
2025-06-17,1.043245419710468,1.006594310386985,0.7214081956962661,0.7884189079551751,0.7065598489594022,0.36198121130030264,0.28420722221246814,0.6040640707473655
2025-06-18,1.0421333378640278,0.9991836182414114,0.7154388416923279,0.7800274307987191,0.7078157944567631,0.36422631628732954,0.28392902691069444,0.6036839263358744
2025-06-19,1.0419052312079786,0.9965759907512775,0.7137468339928408,0.7771648834987108,0.7090279954791694,0.35728531769923727,0.28466409274885557,0.6034682185698758
2025-06-20,1.040471709717584,0.9955208466223485,0.713532360085315,0.7762511946493167,0.7081148827212248,0.35695874276521067,0.28507408185699484,0.6034188147263915
2025-06-23,1.03870106115387,0.9958009851698234,0.7131584830314925,0.7760741772651777,0.7081259193389664,0.35604032455583223,0.2845311028739529,0.6033861082502913
2025-06-24,1.0406171606527905,0.9955861050030647,0.7113406422703339,0.7748016760673021,0.7080683198661778,0.35136004455070985,0.28162381132623043,0.6033821299820563
2025-06-25,1.0404961509117878,0.9966195085149279,0.7113700569714752,0.7748356760598194,0.7085465985336613,0.3493330638434539,0.2786308220455687,0.6033821924830723
2025-06-26,1.040446553297034,0.9967732022376483,0.7116454638074019,0.7746913850453555,0.7103867171318513,0.3447948985445075,0.27025790195129745,0.6035497387467682
2025-06-27,1.0391691915549681,0.9922343855287793,0.7094062169131395,0.7694034217164359,0.7078939290200463,0.338728751661505,0.24491878417248802,0.6028654555242137
2025-06-30,1.0336272493699743,0.9739758090637564,0.6995386456161592,0.7480585198638163,0.7022429927083537,0.3206512639407702,0.20646552352640882,0.5999360266738203
2025-07-01,1.0153275122694774,0.9417473216139317,0.6906768776997207,0.7238831416095398,0.7020614493804475,0.31263696242065814,0.19415662812224788,0.5949146736121763
2025-07-02,1.016601236760054,0.9427959883598014,0.6906336442916612,0.7251033290510233,0.6998833586380709,0.3125334329691362,0.19036810809089968,0.5948470913390368
2025-07-03,0.971247385445191,0.897688143690138,0.6694106770814775,0.693569190002349,0.7004498097368349,0.3107140743837263,0.18836083269746232,0.5934290309273652
2025-07-04,0.8122199789206985,0.7881515903621384,0.6476926361910053,0.6450137698239614,0.6916474824052781,0.3107789809319898,0.1872017580318557,0.5873934706422979
2025-07-07,0.6623502660101482,0.7053920042180051,0.6124577130405687,0.5661754426129103,0.690711388023707,0.29856381483052774,0.18155929366296414,0.5793223615422873
2025-07-08,0.5774730044712094,0.6401485199503497,0.5833117717437578,0.4988293452031734,0.6906086728646799,0.2881804104490068,0.1683793568281282,0.5737833186529722
2025-07-09,0.5418397276356457,0.602362631242538,0.5652317478160293,0.4601496996758931,0.6896762003662598,0.28242502868898084,0.1628966430907213,0.5717405071282418
2025-07-10,0.5095287291724943,0.5760132831181247,0.5608338588356327,0.4583770599012442,0.6859544236411254,0.2743059957252995,0.16288203403766677,0.5723874894216913
2025-07-11,0.50668219669154,0.580512478142388,0.5615442994808896,0.4601147648524042,0.6612157598699605,0.2731300561810982,0.16303368412784466,0.5720187362821416
2025-07-14,0.48281375693973017,0.580874262710959,0.5613610211401582,0.46011413033977877,0.5304806897190204,0.2754443121593016,0.16242616380227887,0.5718899213280417
2025-07-15,0.4547209830329378,0.5811010950878938,0.5624390101879924,0.4632273339463652,0.38396949368323624,0.2767884513637493,0.16594320341290228,0.5721956595412175
2025-07-16,0.45098157752255247,0.5808704207765374,0.5627171373317817,0.46356132378213766,0.3347813265588861,0.27858109500887857,0.16897620875244046,0.572172505135154
2025-07-17,0.4438549196154391,0.5635349215850637,0.5599105014689957,0.4597398048599986,0.33875661832261206,0.282848302204583,0.16863374153397365,0.5728290794219294
2025-07-18,0.400696657640338,0.5300438248361051,0.5558658395763356,0.45508338948338256,0.3396049900461351,0.31249412079174443,0.1688165154862191,0.5752975171759849
2025-07-21,0.3831833488210118,0.5143918667782408,0.552845615690272,0.45675734238193516,0.34013139514174606,0.3352676714678149,0.16289779116731595,0.5792279320476688
2025-07-22,0.3862997632243012,0.5153797495563568,0.5532019706272587,0.4613017454994668,0.33907061894150087,0.3416891375254997,0.1547245214406657,0.5803779611480735
2025-07-23,0.380697316153413,0.4989196516927839,0.5476420214114767,0.4536375643617001,0.339084701689335,0.34103616128026065,0.15259172981670976,0.5803600378621321
2025-07-24,0.3715250481385592,0.47701758308974973,0.5380324459956282,0.438808019606673,0.3386696053056855,0.3407506303149264,0.15403189420002245,0.5803528162752271
2025-07-25,0.3699819370502931,0.4708622358774297,0.5331312143206711,0.43209380243304096,0.3382257647735232,0.33724000732231374,0.15463751902950598,0.580687487887741
2025-07-28,0.3693313618740806,0.47310235511487286,0.5335824060883766,0.43278584640027984,0.33786731406982956,0.3371292765433768,0.1551852032905828,0.5806728722624478
2025-07-29,0.3496321457281347,0.4671783396182956,0.5333457691790211,0.43238547994625387,0.33769157006499745,0.33714721290470595,0.1555404969325968,0.5806732052561704
2025-07-30,0.34779998274589286,0.4679258091625578,0.5330679681563398,0.4322063565996314,0.3366110916138356,0.3368583588511001,0.15655461985579988,0.5798897433421532
2025-07-31,0.3728912852076436,0.500483162026402,0.5405306489339511,0.440225513343278,0.32741012271273207,0.33195569797589075,0.15705051403682566,0.5753671412838598
2025-08-01,0.4204345542949271,0.5569022813769235,0.5540313717714311,0.45867142230423436,0.31197580721020424,0.3285017592371335,0.15607391361919304,0.5699827958998143
2025-08-04,0.4334087871673659,0.5652086636335901,0.5565408315609819,0.45651886002483283,0.28917910966720084,0.32487188328085986,0.15573485314262694,0.5672568356226397
2025-08-05,0.4436237662197655,0.5818654716180728,0.5610290204333268,0.4668606651144669,0.28143628478008764,0.3272819157945465,0.15579053323996506,0.5676040645054272
2025-08-06,0.4602160022089472,0.6047067189541169,0.5638380085713194,0.47860345817066796,0.2728327899333375,0.327573626334253,0.15593724154537483,0.5697204795144583
2025-08-07,0.4618179888736065,0.6054931083273061,0.5623234994731705,0.4773320656575306,0.2693484169561052,0.32486348878305776,0.15562422009715687,0.5715252868600412
2025-08-08,0.4615269064118216,0.6027013815927023,0.528024485634706,0.47508954663849645,0.26869749059807674,0.3220415953662427,0.1527364058768547,0.5523115145566208
2025-08-11,0.461586877516184,0.6027171549484724,0.4252311235792355,0.475048917432557,0.272037780774935,0.3231574599590158,0.14495972453065184,0.4495000609084561
2025-08-12,0.45558817025280096,0.5888909737475411,0.3456108708727211,0.4647451516273725,0.27412264202671155,0.3248293217472431,0.13870395152122142,0.2845397326855125
2025-08-13,0.45527369806407325,0.5815275776152331,0.3301989079037007,0.4543760460522489,0.27337717043884113,0.3255461267671518,0.13653328684166902,0.201858155527156
2025-08-14,0.4564358582184669,0.5780276673018664,0.32600561748480594,0.44357119548278384,0.26156986341228716,0.3183727202651376,0.13352737173482024,0.1967746561211911
2025-08-15,0.45364263201363364,0.5799438370521323,0.32827795424535455,0.4448155907169737,0.24438744446785174,0.31860957519324,0.12674545173427434,0.19016386320405354
2025-08-18,0.44971184029563804,0.5776966388875651,0.32669016598391826,0.446262019080458,0.2237754968804704,0.3195532799350754,0.1149659173320401,0.18343831854441053
2025-08-19,0.4464235660828437,0.5739303640224314,0.32297184353568154,0.4465388574745309,0.2220792489837213,0.319787737470802,0.10999019369545378,0.17859218602486723
2025-08-20,0.44558423519671025,0.5748038755654611,0.3235757551884776,0.44732596599909497,0.22263249954125722,0.32008290523441907,0.10945223555595726,0.1776283166960818
2025-08-21,0.4527442389576137,0.5845577204124903,0.3314558476104294,0.4566254180842556,0.2226518796202079,0.3229586295019284,0.10897050758044606,0.17844026828385032
2025-08-22,0.45809380775868175,0.5911884548364869,0.3408147904304917,0.4645757401949081,0.2226140141897331,0.3247630263287319,0.11046677811104053,0.1784223215839394
2025-08-25,0.47248620135827096,0.6116046963630262,0.3617789336337714,0.4813698326786324,0.22238571465064302,0.32580091599581135,0.11495894017255741,0.17741031232572038
2025-08-26,0.47286275412610607,0.6127012866801533,0.36337834549388404,0.48172876836819944,0.22333423159278692,0.3252460594881414,0.11612881272468349,0.17638718564126787
2025-08-27,0.46360851886729393,0.6073430694711527,0.35984377820000835,0.4776824269008067,0.21432301599070444,0.3171175515775458,0.11905837029053734,0.17604146436865176
2025-08-28,0.48238884090166123,0.6347182835639823,0.3725920465029634,0.4925963173892042,0.21800179422764646,0.317729565972491,0.12068634148499822,0.17752703147818025
2025-08-29,0.4953826909249237,0.6477726378236925,0.377475778348169,0.49858162974082826,0.21820133652422047,0.31903871235702846,0.1218064992078226,0.17823705019483307
