Tenor,spread_1m_3m,spread_10y_12y,spread_12y_15y,spread_15y_20y,fly_1m_3m_6m,fly_3m_6m_9m,fly_6m_9m_1y,fly_9m_1y_18m,fly_2y_3y_5y,fly_5y_7y_10y,fly_10y_12y_15y,fly_12y_15y_20y
2015-07-17,1.999999999999957,6.99999999999994,8.499999999999996,12.00000000000001,1.77635683940025e-13,5.999999999999872,-3.999999999999915,8.000000000000007,12.00000000000001,-2.999999999999936,1.500000000000057,3.500000000000014
2015-07-20,1.999999999999957,7.32999999999997,8.000000000000007,12.99999999999999,1.77635683940025e-13,5.999999999999872,-3.999999999999915,8.000000000000007,12.00000000000001,-1.330000000000098,0.6700000000000372,4.999999999999893
2015-07-21,5.999999999999961,7.000000000000028,8.499999999999996,10.99999999999994,-3.499999999999837,2.999999999999936,1.77635683940025e-13,5.499999999999972,12.34000000000002,-0.9999999999999787,1.500000000000057,2.500000000000036
2015-07-22,8.999999999999986,6.500000000000039,8.999999999999986,11.50000000000002,-6.00000000000005,3.000000000000114,-3.500000000000014,5.500000000000149,12.34000000000002,-1.500000000000057,2.499999999999858,2.500000000000036
2015-07-23,3.749999999999964,7.000000000000028,8.999999999999986,11.50000000000002,-1.999999999999957,6.749999999999901,-8.000000000000007,8.500000000000085,14.00000000000006,-1.000000000000156,1.999999999999957,2.500000000000036
2015-07-24,1.999999999999957,7.000000000000028,8.999999999999986,11.50000000000002,3.500000000000014,0.5000000000000782,-4.250000000000043,9.999999999999964,13.00000000000008,-1.000000000000156,1.999999999999957,2.500000000000036
2015-07-27,3.500000000000014,7.330000000000059,8.999999999999986,12.00000000000001,1.750000000000007,1.500000000000057,-5.250000000000021,10.49999999999986,12.5,-3.330000000000055,1.669999999999838,2.999999999999936
2015-07-28,-4.000000000000004,7.500000000000018,7.500000000000018,13.49999999999998,10.00000000000014,0.999999999999801,-7.499999999999929,14.49999999999996,16.00000000000001,-2.500000000000036,0.0,5.999999999999872
2015-07-29,-3.000000000000025,7.000000000000028,8.999999999999986,11.50000000000002,8.000000000000185,3.999999999999915,-8.950000000000102,10.9,13.99999999999997,-2.999999999999936,1.999999999999957,2.500000000000036
2015-07-30,1.499999999999968,7.000000000000028,8.999999999999986,11.50000000000002,3.550000000000075,3.399999999999892,-7.450000000000045,9.499999999999886,12.99999999999999,-0.9999999999999787,1.999999999999957,2.500000000000036
2015-07-31,2.999999999999936,7.000000000000028,8.999999999999986,11.50000000000002,0.0,8.000000000000007,-10.00000000000014,8.000000000000007,13.99999999999997,0.0,1.999999999999957,2.500000000000036
2015-08-03,9.999999999999964,7.500000000000018,7.500000000000018,13.49999999999998,0.9999999999999787,-1.500000000000057,-8.000000000000007,7.499999999999929,12.99999999999999,-0.5000000000000782,0.0,5.999999999999872
2015-08-04,12.00000000000001,6.500000000000039,8.499999999999996,12.00000000000001,0.0,1.999999999999957,-5.999999999999872,-0.9999999999999787,13.99999999999997,1.499999999999879,1.999999999999957,3.500000000000014
2015-08-05,11.50000000000002,5.999999999999961,9.499999999999975,11.50000000000002,1.999999999999957,3.000000000000114,-14.49999999999996,9.999999999999964,13.99999999999997,2.499999999999858,3.500000000000014,2.000000000000135
2015-08-06,21.0,7.169999999999987,7.500000000000018,12.00000000000001,-5.749999999999922,3.500000000000014,-14.74999999999991,-0.9999999999999787,12.9999999999999,4.330000000000034,0.3299999999999415,4.499999999999993
2015-08-07,13.99999999999997,6.99999999999994,8.000000000000007,12.00000000000001,2.000000000000135,0.0,-16.99999999999999,8.999999999999986,11.00000000000012,4.000000000000092,0.9999999999999787,4.000000000000092
2015-08-10,12.25000000000005,7.669999999999977,8.000000000000007,12.00000000000001,4.250000000000043,-1.500000000000057,-10.50000000000004,7.499999999999929,12.00000000000001,4.330000000000034,0.3300000000001191,4.000000000000092
2015-08-11,14.00000000000006,7.499999999999929,7.500000000000018,11.50000000000002,-1.500000000000057,0.9999999999999787,-8.499999999999908,8.999999999999986,12.9999999999999,5.000000000000071,1.77635683940025e-13,3.999999999999915
2015-08-12,8.999999999999986,10.32999999999999,8.000000000000007,8.499999999999996,-0.9999999999999787,10.99999999999994,-14.00000000000006,1.999999999999957,11.00000000000003,3.669999999999973,-2.329999999999899,0.4999999999999005
2015-08-13,12.5,7.500000000000018,9.499999999999975,11.00000000000003,-0.2499999999999503,1.999999999999957,-5.749999999999922,0.9999999999999787,10.32999999999991,8.999999999999808,1.999999999999957,1.500000000000057
2015-08-14,8.449999999999935,7.000000000000028,8.999999999999986,11.50000000000002,5.550000000000033,0.9999999999999787,-5.999999999999872,3.999999999999915,9.500000000000064,6.49999999999995,1.999999999999957,2.500000000000036
