,0
2017-12-20,102.78098367278814
2017-12-21,102.78247300601693
2017-12-22,102.80988103152863
2017-12-26,102.85169843800995
2017-12-27,102.89547456807713
2017-12-28,102.90168614538703
2018-01-02,103.02305628919387
2018-01-03,103.0395374733657
2018-01-04,103.06152180342805
2018-01-05,102.98210371681995
2018-01-08,102.9919467885255
2018-01-09,103.02092256485263
2018-01-10,102.97159439749986
2018-01-11,102.80861895801819
2018-01-12,102.75349319645753
2018-01-15,102.7836651183992
2018-01-16,102.79065296303057
2018-01-17,102.81384062026386
2018-01-18,102.81583588350229
2018-01-19,102.80035109496197
2018-01-22,102.77351368175793
2018-01-23,102.87172301563972
2018-01-24,102.98426637502907
2018-01-26,102.9202166661487
2018-01-29,102.98056296545366
2018-01-30,102.95545364277206
2018-01-31,103.03765771842279
2018-02-01,103.06370377077656
2018-02-02,103.06848623067833
2018-02-05,103.04066148126157
2018-02-06,102.98098100837933
2018-02-07,103.01090814989648
2018-02-08,103.004845759107
2018-02-09,102.99509128950113
2018-02-14,103.02240155554283
2018-02-15,103.08655155358515
2018-02-16,103.11238322457304
2018-02-19,103.19278551969377
2018-02-20,103.24175378632721
2018-02-21,103.22568586911736
2018-02-22,103.2408374359355
2018-02-23,103.2421587443551
2018-02-26,103.1855122775195
2018-02-27,103.12827399205018
2018-02-28,103.18591500619544
2018-03-01,103.22604639759648
2018-03-02,103.28439929689092
2018-03-05,103.46307753163342
2018-03-06,103.4941440593457
2018-03-07,103.46907586578405
2018-03-08,103.43801123404997
2018-03-09,103.4706430393332
2018-03-12,103.49614486975436
2018-03-13,103.47986155564524
2018-03-14,103.50192029810185
2018-03-15,103.4651143074836
2018-03-16,103.4439015518655
2018-03-19,103.53461897232935
2018-03-20,103.5257522082129
2018-03-21,103.55240920529336
2018-03-22,104.25650919325058
2018-03-23,104.28476543959957
2018-03-26,104.3313249299391
2018-03-27,104.32126165460079
2018-03-28,104.37550264040378
2018-03-29,104.4426542015471
2018-04-02,104.62939299470935
2018-04-03,104.48648976400258
2018-04-04,104.41883112081854
2018-04-05,104.39076603173805
2018-04-06,104.29539543486659
2018-04-09,104.23783959781954
2018-04-10,104.27287518624364
2018-04-11,104.35645909585034
2018-04-12,104.37205314245588
2018-04-13,104.38956553022105
2018-04-16,104.3754647178589
2018-04-17,104.39464288577224
2018-04-18,104.43662842613102
2018-04-19,104.36173778454751
2018-04-20,104.40915644582289
2018-04-23,104.37846834603477
2018-04-24,104.33720503036103
2018-04-25,104.2810528311423
2018-04-26,104.30118284613559
2018-04-27,104.38327034722998
2018-04-30,104.2859296266246
2018-05-02,104.25711299199409
2018-05-03,104.22687220869452
2018-05-04,104.194432294119
2018-05-07,103.98764671854688
2018-05-08,104.1929410053404
2018-05-09,104.23473109187495
2018-05-10,104.39192813425868
2018-05-11,104.34558090670949
2018-05-14,104.28534721959602
2018-05-15,104.2824509300139
2018-05-16,104.3475664847282
2018-05-17,103.79704017142232
2018-05-18,103.7804347494083
2018-05-21,103.86310577560276
2018-05-22,103.90875293030426
2018-05-23,103.82737394497876
2018-05-24,103.68690162865455
2018-05-25,103.64847948955283
2018-05-28,103.48560210513217
2018-05-29,103.4032215810774
2018-05-30,103.41418960090347
2018-06-01,103.45890771999106
2018-06-04,103.5567403111176
2018-06-05,102.98970206881326
2018-06-06,102.82243390099153
2018-06-07,102.83852138482523
2018-06-08,103.12069195685612
2018-06-11,103.04515021966981
2018-06-12,103.01532007547279
2018-06-13,103.05515792895157
2018-06-14,103.27696519932448
2018-06-15,103.23546817481373
2018-06-18,103.26188976269557
2018-06-19,103.28037614616991
2018-06-20,103.38420301843887
2018-06-21,103.45495284582378
2018-06-22,103.41289580427566
2018-06-25,103.44150922727977
2018-06-26,103.3980698868716
2018-06-27,103.6442579471004
2018-06-28,103.68844351892048
2018-06-29,103.69027268496194
2018-07-02,103.70567420156378
2018-07-03,103.76739897230874
2018-07-04,103.77714518816525
2018-07-05,103.79278747624876
2018-07-06,103.82054193383176
2018-07-10,103.80477264149417
2018-07-11,103.84948460481375
2018-07-12,103.87988629478586
2018-07-13,103.75292452758961
2018-07-16,103.82611387265422
2018-07-17,103.79199323198314
2018-07-18,103.82662162358314
2018-07-19,103.7819303550872
2018-07-20,103.83540700799558
2018-07-23,103.80053599779784
2018-07-24,103.82002409222216
2018-07-25,103.80489714124917
2018-07-26,103.81109289044343
2018-07-27,103.80335760964843
2018-07-30,103.82551449983185
2018-07-31,103.91059058557394
2018-08-01,103.93441012169227
2018-08-02,103.93384673249908
2018-08-03,103.97830262427807
2018-08-06,103.98305627447091
2018-08-07,104.09228450460593
2018-08-08,104.14033322198199
2018-08-09,104.13734620218584
2018-08-10,104.24864038845088
2018-08-13,104.26701196873292
2018-08-14,104.2311693123847
2018-08-15,104.29095049079355
2018-08-16,104.2575845068538
2018-08-17,104.30295535647957
2018-08-20,104.31969737461087
2018-08-21,104.44063548347155
2018-08-22,104.40679778675641
2018-08-23,104.47926116780441
2018-08-24,104.60139441681639
2018-08-27,104.54566901044751
2018-08-28,104.61696874986484
2018-08-29,104.59639672044807
2018-08-30,104.6234391852661
2018-08-31,104.5831203328012
2018-09-03,104.64520673012056
2018-09-04,104.65778204127281
2018-09-05,104.6738445359664
2018-09-06,104.62761409156742
2018-09-10,104.66564262383322
2018-09-11,104.68753754612308
2018-09-12,104.75844951625308
2018-09-13,104.75147607394018
2018-09-14,104.7594715974271
2018-09-17,104.82227344405706
2018-09-18,104.78961228271757
2018-09-19,104.77546329752145
2018-09-20,104.74306720952677
2018-09-21,104.73726067244498
2018-09-24,104.86747146241473
2018-09-25,104.88583570641303
2018-09-26,104.91306970133316
2018-09-27,104.959276705646
2018-09-28,104.88048405105259
2018-10-01,104.85227219391653
2018-10-02,104.8952445649074
2018-10-03,104.92747979948504
2018-10-04,105.03317415749005
2018-10-05,105.09869790062247
2018-10-08,105.14510157026432
2018-10-09,105.0992284354976
2018-10-10,105.1223389814365
2018-10-11,105.11120669686112
2018-10-15,105.0917882536884
2018-10-16,105.09970472772052
2018-10-17,105.0811996155692
2018-10-18,105.09428328305259
2018-10-19,105.09529902719584
2018-10-22,105.06768279000597
2018-10-23,105.08575929842982
2018-10-24,105.07769501433697
2018-10-25,105.09586097261703
2018-10-26,105.03673719037536
2018-10-29,105.12896177843596
2018-10-30,105.11113622101
2018-10-31,105.11302659636239
2018-11-01,105.11777454579875
2018-11-05,105.10629231404533
2018-11-06,105.11902917286946
2018-11-07,105.09765368510028
2018-11-08,105.09641927706548
2018-11-09,105.09951161774012
2018-11-12,105.09233397736371
2018-11-13,105.08971070251869
2018-11-14,105.08393427706024
2018-11-16,105.07781476224012
2018-11-19,105.07077197365126
2018-11-21,105.05393196094698
2018-11-22,105.06529524787179
2018-11-23,105.06348795171392
2018-11-26,105.08632947793114
2018-11-27,105.08529956367691
2018-11-28,105.09538388289418
2018-11-29,105.084384003916
2018-11-30,105.09149288910969
2018-12-03,105.08832328100817
2018-12-04,105.11150170990753
2018-12-05,105.09915591591175
2018-12-06,105.10309610657941
2018-12-07,105.11227471193936
2018-12-10,105.09104191679168
2018-12-11,105.09308079685012
2018-12-12,105.102877024467
2018-12-13,105.09107026606748
2018-12-14,105.0890172752422
2018-12-17,105.08828849167094
2018-12-18,105.08871916246596
2018-12-19,105.07278619470655
2018-12-20,105.06210667028566
2018-12-21,105.07529123501457
2018-12-26,105.07465784003809
2018-12-27,105.05250331539177
2018-12-28,105.06141170300272
2019-01-02,105.07919548194965
2019-01-03,105.07873758665282
2019-01-04,105.08426421889216
2019-01-07,105.07525642602573
2019-01-08,105.06929986666982
2019-01-09,105.10403623017982
2019-01-10,105.05773875917839
2019-01-11,105.0944854418228
2019-01-14,105.0864477339322
2019-01-15,105.0940986314724
2019-01-16,105.08964019451739
2019-01-17,105.09910557458882
2019-01-18,105.12556632045498
2019-01-21,105.12368922600301
2019-01-22,105.1204545737104
2019-01-23,105.13744091586388
2019-01-24,105.13751064317545
2019-01-28,105.13545305055791
2019-01-29,105.12566902310041
2019-01-30,105.13128590842639
2019-01-31,105.11853537967583
2019-02-01,105.11756580432751
2019-02-04,105.11084162451125
2019-02-05,105.1149046969722
2019-02-06,105.12474360519658
2019-02-07,105.12603096691535
2019-02-08,105.11892231345703
2019-02-11,105.10723998180087
2019-02-12,105.10366825638653
2019-02-13,105.11164158720013
2019-02-14,105.1238733741991
2019-02-15,105.12052777840834
2019-02-18,105.11662461803823
2019-02-19,105.11858189433696
2019-02-20,105.0948181462245
2019-02-21,105.1005681667299
2019-02-22,105.12424589117279
2019-02-25,105.11077993445977
2019-02-26,105.24475394918183
2019-02-27,105.20925782422046
2019-02-28,105.21477296392806
2019-03-01,105.23842713746825
2019-03-06,105.22068449030988
2019-03-07,105.24447228272989
2019-03-08,105.23367147714231
2019-03-11,105.22098458306803
2019-03-12,105.21274734481496
2019-03-13,105.19974068419916
2019-03-14,105.19448828118986
2019-03-15,105.21645578880359
2019-03-18,105.21527214912791
2019-03-19,105.21453352434816
2019-03-20,105.20523602852279
2019-03-21,105.18112516666378
2019-03-22,105.08909281880352
2019-03-25,105.10593333014606
2019-03-26,105.10533228064159
2019-03-27,105.01935468126813
2019-03-28,105.1421072579602
2019-03-29,105.05810400668918
2019-04-01,105.09815131904917
2019-04-02,105.0944194728483
2019-04-03,105.11763996943102
2019-04-04,105.1034216138752
2019-04-05,105.1245567486171
2019-04-08,105.12688788876481
2019-04-09,105.13117034630419
2019-04-10,105.10266775518372
2019-04-11,105.1571553979872
2019-04-12,105.16953883121222
2019-04-15,105.1782022456744
2019-04-16,105.17817302263204
2019-04-17,105.15992109191939
2019-04-18,105.2121929431488
2019-04-19,105.1771945660049
2019-04-22,105.25692841879682
2019-04-23,105.27507684088553
2019-04-24,105.18033020512176
2019-04-25,105.20806571713585
2019-04-26,105.14769114591023
2019-04-29,105.115771962046
2019-04-30,105.10330478244919
2019-05-02,105.13412679670367
2019-05-03,105.15981545525632
2019-05-06,105.12632492528158
2019-05-07,105.13510306131558
2019-05-08,105.14769418450587
2019-05-09,105.14922766837094
2019-05-10,105.15673831727604
2019-05-13,105.16971708550658
2019-05-14,105.1733807234448
2019-05-15,105.21920673888899
2019-05-16,105.24241679116182
2019-05-17,105.22663829993361
2019-05-20,105.20674226430131
2019-05-21,105.22162388109577
2019-05-22,105.23877432791879
2019-05-23,105.23581809497999
2019-05-24,105.26566290568499
2019-05-27,105.21656617613854
2019-05-28,105.23108258773493
2019-05-29,105.21793420604786
2019-05-30,105.27583469409556
2019-05-31,105.39236015501521
2019-06-03,105.44676226698004
2019-06-04,105.51098281719817
2019-06-05,105.52275354114875
2019-06-06,105.53004078005306
2019-06-07,105.30619791493785
2019-06-10,105.38835441428715
2019-06-11,105.3874833683191
2019-06-12,105.38096615616797
2019-06-13,105.89154486929793
2019-06-14,106.04117403215668
2019-06-17,105.9925055483705
2019-06-18,106.00808133726672
2019-06-19,106.0756806096058
2019-06-21,105.78271177546725
2019-06-24,105.8263832950812
2019-06-25,105.77977309802434
2019-06-26,105.71050494140108
2019-06-27,105.79384058587789
2019-06-28,105.75097134195552
2019-07-01,105.77194234801885
2019-07-02,105.8220460664372
2019-07-03,105.87512584956609
2019-07-04,105.70850664199082
2019-07-05,105.68054367592393
2019-07-08,105.655706269096
2019-07-10,105.58318920151027
2019-07-12,105.59919951463756
2019-07-15,105.62016208592749
2019-07-16,105.62974185571463
2019-07-17,105.55697006805849
2019-07-18,105.51565720931724
2019-07-19,105.60359703377988
2019-07-22,105.58246610285467
2019-07-23,105.55024917560381
2019-07-24,105.5830846904733
2019-07-25,105.64218280374295
2019-07-26,105.60551559119568
2019-07-29,105.66931564386415
2019-07-30,105.71148681461943
2019-07-31,105.80626934483068
2019-08-01,105.79224260877697
2019-08-02,105.77702227825631
2019-08-05,105.9969523073888
2019-08-06,105.81936209921558
2019-08-07,105.92612294058641
2019-08-08,105.84231593651221
2019-08-09,105.81625517564
2019-08-12,105.83010095634131
2019-08-13,105.8679913617312
2019-08-14,105.97887481397592
2019-08-15,105.9569055831806
2019-08-16,105.81842393617606
2019-08-19,105.9324718642696
2019-08-20,105.8639668699696
2019-08-21,105.74376673097059
2019-08-22,105.72631069380391
2019-08-23,105.83280309058027
2019-08-26,106.01468380842527
2019-08-27,106.01833642463473
2019-08-28,106.16638483754686
2019-08-29,106.10769678674762
2019-08-30,105.85105540029991
2019-09-02,106.01528971681924
2019-09-03,105.95980214867613
2019-09-04,105.86289137433384
2019-09-05,105.9774481832622
2019-09-06,105.99679735857188
2019-09-09,106.0011379753152
2019-09-10,106.0723643818825
2019-09-11,106.10160036745258
2019-09-12,106.10540147869489
2019-09-13,106.14837247992914
2019-09-16,106.05662995365293
2019-09-17,106.1838250591544
