,0
2022-01-20,103.45775989017429
2022-01-21,103.44834077679141
2022-01-24,103.49665533192207
2022-01-25,103.48371435321037
2022-01-26,103.4850606618073
2022-01-27,103.43524039654226
2022-01-28,103.48428009255535
2022-02-07,103.4563592054772
2022-02-08,103.46136990264037
2022-02-09,103.44428653060052
2022-02-10,103.3812260028788
2022-02-11,103.61723831905461
2022-02-14,103.61091360883617
2022-02-15,103.61781570840955
2022-02-16,103.60793923488939
2022-02-17,103.590232158746
2022-02-18,103.58508203255565
2022-02-21,103.63347404892289
2022-02-22,103.65617772304516
2022-02-23,103.59073260961227
2022-02-24,103.62956762563833
2022-02-25,103.60551042469662
2022-02-28,103.59451433451368
2022-03-01,103.55752568780143
2022-03-02,103.55248922872045
2022-03-03,103.48943727323874
2022-03-04,103.50919910509495
2022-03-07,103.53830167585376
2022-03-08,103.56394525039167
2022-03-09,103.58014379838501
2022-03-10,103.51443101183497
2022-03-11,103.58984388084956
2022-03-14,103.67703450478314
2022-03-15,103.7425969670297
2022-03-16,103.65040679685642
2022-03-17,103.68594804100357
2022-03-18,103.69145604254297
2022-03-21,103.71101461601778
2022-03-22,103.63477290251659
2022-03-23,103.67731086726933
2022-03-24,103.6748681875736
2022-03-25,103.69539288992222
2022-03-28,103.69083488170085
2022-03-29,103.69936971357501
2022-03-30,103.72961348690552
2022-03-31,103.64913858194986
2022-04-01,103.64389074526092
2022-04-06,103.66199270763798
2022-04-07,103.6643233555667
2022-04-08,103.64451888311493
2022-04-11,103.63315260188595
2022-04-12,103.65837642015741
2022-04-13,103.69287455817182
2022-04-14,103.78570157200477
2022-04-15,103.86366472446508
2022-04-18,103.90101952227052
2022-04-19,103.98058561167464
2022-04-20,103.96242932711093
2022-04-21,103.96271187098563
2022-04-22,103.94834933798052
2022-04-25,104.05149799872895
2022-04-26,103.99958470551236
2022-04-27,103.95721669699816
2022-04-28,103.95437048764147
2022-04-29,103.94432375579521
2022-05-05,103.98401409249927
2022-05-06,104.00588807214213
2022-05-09,104.03617068786207
2022-05-10,104.05746731212567
2022-05-11,104.043869234968
2022-05-12,104.10427034590906
2022-05-13,104.15747847141954
2022-05-16,104.21038933479159
2022-05-17,104.22703656250667
2022-05-18,104.1492721600445
2022-05-19,104.15508483604611
2022-05-20,104.21644981365405
2022-05-23,104.25859028100407
2022-05-24,104.1868132107363
2022-05-25,104.1638341052876
2022-05-26,104.26634293799002
2022-05-27,104.2378459316365
2022-05-30,104.30987941689516
2022-05-31,104.25136449987029
2022-06-01,104.30442876250456
2022-06-02,104.24736947229147
2022-06-06,104.21624136377501
2022-06-07,104.24198593741218
2022-06-08,104.25278648500766
2022-06-09,104.22767559819344
2022-06-10,104.25152086587433
2022-06-13,104.25290012072355
2022-06-14,104.22255894992169
2022-06-15,104.2214721106677
2022-06-16,104.22519381018019
2022-06-17,104.21533067729985
2022-06-20,104.2201646713653
2022-06-21,104.19472813697976
2022-06-22,104.2211872286532
2022-06-23,104.18999318625343
2022-06-24,104.24454311050373
2022-06-27,104.19685505540508
2022-06-28,104.24463971230942
2022-06-29,104.2737888028738
2022-06-30,104.27113494682858
2022-07-01,104.3199336607735
2022-07-04,104.23038685892485
2022-07-05,104.27960170888728
2022-07-06,104.30692071750131
2022-07-07,104.3262687762529
2022-07-08,104.33261430139329
2022-07-12,104.44806346877415
2022-07-13,104.45522034969952
2022-07-14,104.40913316885381
2022-07-15,104.42984303869815
2022-07-19,104.44719928608133
2022-07-20,104.46783655007434
2022-07-21,104.46372322727817
2022-07-22,104.4577213301605
2022-07-25,104.45183745552823
2022-07-26,104.47970866171623
2022-07-27,104.4698612253386
2022-07-28,104.50438618289158
2022-07-29,104.55799500919645
2022-08-01,104.60550216967465
2022-08-02,104.64748887593385
2022-08-03,104.79534144222609
2022-08-04,104.78876823770283
2022-08-05,104.81706681364078
2022-08-08,104.83118570416774
2022-08-09,104.70549503176399
2022-08-10,104.6520198608011
2022-08-11,104.62135424398109
2022-08-12,104.61819487896152
2022-08-15,104.70665386251969
2022-08-16,104.75189498627545
2022-08-17,104.74688369724178
2022-08-18,104.75396248746624
2022-08-19,104.76193943890009
2022-08-22,104.72948512693816
2022-08-23,104.70895518210584
2022-08-24,104.70469947609364
2022-08-25,104.69080863997442
2022-08-26,104.69544992879113
2022-08-29,104.738712409858
2022-08-30,104.72355335549264
2022-08-31,104.77501032198646
2022-09-01,104.75448178704984
2022-09-02,104.76936488933552
2022-09-05,104.77274508337764
2022-09-06,104.7606927606477
2022-09-07,104.77944743260757
2022-09-08,104.74933218608196
2022-09-09,104.75996816551536
2022-09-13,104.74248608091332
2022-09-14,104.74799059006455
2022-09-15,104.72134058057149
2022-09-16,104.69864296642713
2022-09-19,104.69908315420793
2022-09-20,104.70329040331421
2022-09-21,104.71146756006723
2022-09-22,104.67188467696813
2022-09-23,104.6887414267103
2022-09-26,104.70078468821735
2022-09-27,104.6735898833671
2022-09-28,104.69626437040145
2022-09-29,104.74342179127778
2022-09-30,104.80925759621948
2022-10-10,104.81713424565575
2022-10-11,104.83712970981843
2022-10-12,104.81580548236158
2022-10-13,104.82866620913482
2022-10-14,104.80522161949462
2022-10-17,104.79616336216739
2022-10-18,104.80768767327507
2022-10-19,104.78942359993519
2022-10-20,104.80794451869424
2022-10-21,104.79072108548868
2022-10-24,104.80217360774151
2022-10-25,104.85635223896593
2022-10-26,104.82408493429547
2022-10-27,104.80478662188608
2022-10-28,104.7717828109792
2022-10-31,104.76525600510939
2022-11-01,104.82414796966341
2022-11-02,104.8494367113547
2022-11-03,104.82428875821893
2022-11-04,104.81397821930014
2022-11-07,104.870205835961
2022-11-08,104.88749505127915
2022-11-09,104.94284549424493
2022-11-10,104.98518913838456
2022-11-11,104.99237701101765
2022-11-14,105.0923640886982
2022-11-15,105.13705228719625
2022-11-16,105.23677096059805
2022-11-17,105.10515476549283
2022-11-18,105.12402788716584
2022-11-21,105.12851111340562
2022-11-22,105.08470887059032
2022-11-23,104.95345325783126
2022-11-24,104.96387085827483
2022-11-25,105.09053135420892
2022-11-28,105.1908403730368
2022-11-29,105.22586679934413
2022-11-30,105.35672827055997
2022-12-01,105.18901465085646
2022-12-02,105.18500424764446
2022-12-05,105.291532252761
2022-12-06,105.43827913563682
2022-12-07,105.32854820891444
2022-12-08,105.34712277382894
2022-12-09,105.36349054213952
2022-12-12,105.34580199830825
2022-12-13,105.37184990322473
