,US,EU,Mexico,Chile,Brazil,India,China
2019-10-31,101.91124442169948,102.15079553243412,100.46860290655228,102.39435234733978,105.1937723415871,104.64691431510496,103.14143000100738
2019-11-01,101.81014516079902,102.1666534398472,100.46932339181588,102.39435234733978,105.18352188178504,104.65200204145408,103.14143000100738
2019-11-04,101.70585270627276,102.16661821118558,100.44498200659145,102.38585310023272,105.26330286061678,104.62929053860522,103.12804093254644
2019-11-05,101.621004654743,102.15332715468324,100.4192488362244,102.40190514037914,105.30359847241422,104.60057499726658,103.11538718164527
2019-11-06,101.67985340334629,102.12850493627734,100.50030572429532,102.39208811133112,105.33321079949344,104.593745429045,103.11538718164527
2019-11-07,101.62231472046648,102.12013229632944,100.4740328740665,102.38565079360455,105.3758681060071,104.6080127647457,103.14311445645386
2019-11-08,101.58040395225522,102.12905714179674,100.45830626471924,102.38585444582222,105.39015393506196,104.61530142303404,103.14311445645386
2019-11-11,101.60683235699616,102.15354827197744,100.44245611966234,102.3745495318322,105.41283839205924,104.64351769773069,103.14311445645386
2019-11-12,101.61854886459692,102.14842126790492,100.32773608511776,102.25914981063308,105.43637649263631,104.64962896787635,103.13615574905693
2019-11-13,101.68503435518564,102.1504175000359,100.29111644384992,102.1467044168796,105.48415242835064,104.6514263245647,103.15481324999858
2019-11-14,101.79898945961703,102.14474401553622,100.28213439191312,102.08620693545824,105.50253607830766,104.64504507052077,103.15481324999858
2019-11-15,101.77545524005976,102.15155411625732,100.3019672285403,102.19883850837223,105.47885706452809,104.670400969056,103.15481324999858
2019-11-18,101.78344155437054,102.1375956422342,100.31176948175572,102.22116778339928,105.57864479879682,104.66985639967596,102.98973372016766
2019-11-19,101.8126467722011,102.1395718688819,100.40019687829658,102.17923099302097,105.63092595465812,104.6818068157431,102.98973372016766
2019-11-20,101.818095808763,102.1533612134301,100.43251759250984,102.16530064453308,105.61408798556704,104.7380331620512,102.98973372016766
2019-11-21,101.82865980930936,102.13253144581186,100.39187995888555,102.19514535063156,105.76197424943494,104.6732306687725,102.98973372016766
2019-11-22,101.82566490182194,102.16444105096656,100.3695505425649,102.17705528003547,105.75480540284926,104.66661250670484,102.98973372016766
2019-11-25,101.80638651627604,102.17048123940064,100.32604212994092,102.19056323884844,105.82444386137256,104.67282522473344,102.98973372016766
2019-11-26,101.77541175948689,102.17441772060344,100.26552051109265,102.18552520371098,105.87904024250984,104.66381380141748,102.95355217266054
2019-11-27,101.82506148796324,102.18507442395418,100.30777526269856,102.16211178720472,105.9139982079765,104.61101241761844,102.95685174722648
2019-11-29,101.82079175554657,102.1720215631908,100.2946551065143,102.18860353429882,105.97488114775236,104.67004562976396,102.95685174722648
2019-12-02,101.76739186694203,102.18711075088429,100.28654808990424,102.16588220300422,106.0394132761368,104.68161435980451,102.95685174722648
2019-12-03,101.84544358874086,102.16569653721513,100.32086678987918,102.1573797486277,106.05783866990146,104.70421689991196,102.9182106229362
2019-12-04,101.84738899155586,102.19393700676324,100.3608170418903,102.17526752716164,106.06533681713591,104.7168191852718,102.95084465634106
2019-12-05,101.79091963632014,102.20231907369894,100.41447914335042,102.15557769599172,106.18060428280576,104.35975025586086,102.95084465634106
2019-12-06,101.77344460495212,102.2126923217481,100.4680137838011,102.18442252563422,106.24067704047168,104.37863817172716,102.95084465634106
2019-12-09,101.8201511101562,102.2239787739756,100.56924762360272,102.21469615765358,106.3111961552816,104.40744012930894,102.95084465634106
2019-12-10,101.82563999737376,102.24366776987002,100.50773116299008,102.22575233654922,106.34003761316112,104.4572507786742,102.95084465634106
2019-12-11,101.86530518135086,102.2291806183335,100.53985287726486,102.19011442306184,106.42393720354846,104.4659073500822,102.95084465634106
2019-12-12,101.7266355726162,102.22931943093208,100.53089495275908,102.18786272965112,106.45272662155509,104.47471550239776,102.91941818186712
2019-12-13,101.78380849791684,102.21273607692068,100.58689864154772,102.217567682932,106.44086748830446,104.4696644730064,102.90570452506252
2019-12-16,101.7414182597705,102.23263059224928,100.62243607009896,102.21120872632984,106.4251799447635,104.49159138591328,102.90570452506252
2019-12-17,101.74311940776646,102.22886028281005,100.59226846482515,102.19858725477155,106.58092629045092,104.51905104687012,102.90570452506252
2019-12-18,101.74537423819494,102.24942762447132,100.57722039452098,102.21211119533244,106.57809962549696,104.52888673248812,102.90570452506252
2019-12-19,101.7014406522058,102.2511604482161,100.40558666922507,102.21741990984114,106.57041831857047,104.53046428989543,102.90570452506252
2019-12-20,101.67076278668983,102.23980644142834,100.32489012312512,102.231054121751,106.53694672475712,104.5798883025534,102.8902010787934
2019-12-23,101.69489257953404,102.25666324669768,100.33860750098876,102.22788372744976,106.53114679857556,104.55669102306872,102.87437920447928
2019-12-24,101.7060998612116,102.25666324669768,100.33791388800051,102.22563651264724,106.54920389904608,104.5802717489448,102.83853837671724
2019-12-26,101.68752549737212,102.25666324669768,100.3761494741753,102.2237139969525,106.52846828126464,104.56040546797044,102.83853837671724
2019-12-27,101.6779241919994,102.22504848772948,100.51228885839984,102.21218033220784,106.54419176943608,104.53221382646538,102.83853837671724
2019-12-30,101.62428490902887,102.2386365513176,100.5175714410312,102.20459672360973,106.5271761561782,104.51567614614969,102.83853837671724
2019-12-31,101.59764965135297,102.2386365513176,100.52052771515376,102.20459672360973,106.5233455795846,104.46849250370714,102.85024527886652
2020-01-02,101.61404945640714,102.2091635724668,100.5368666700105,102.18401642078798,106.4982464247266,104.45360751983095,102.85024527886652
2020-01-03,101.66119419493252,102.17138917455064,100.53842130891267,102.19909190035705,106.50897448955872,104.43983768755432,102.8588899238506
2020-01-06,101.61267542557547,102.15443964380914,100.5602682996476,102.1572107838686,106.51123212777944,104.4381668446569,102.82218712316084
2020-01-07,101.67978018785648,102.15511964842834,100.52413597602263,102.18212277903092,106.4913734551948,104.44800494992886,102.82218712316084
2020-01-08,101.6355693845832,102.19357450868584,100.50795850250049,102.22376439275882,106.40222236631284,104.45797853193756,102.82218712316084
2020-01-09,101.64167296957552,102.19486385345952,100.49015922485177,102.2006569582612,106.4289304510224,104.47466892488822,102.82218712316084
2020-01-10,101.6546675672448,102.18905490199054,100.50014220986785,102.19643991114502,106.55859313446908,104.46889171178806,102.82218712316084
2020-01-13,101.66108217534872,102.17599108741088,100.47351177486638,102.22471650953744,106.56887735146675,104.4646573759403,102.87110253541532
2020-01-14,101.64806738137216,102.17265392732187,100.48786571141726,102.2308923315614,106.43314233002936,104.43706936354528,102.90536173426553
2020-01-15,101.6574224065097,102.17354188559196,100.4657260209771,102.22192877714312,106.33922915747472,104.4277068267054,102.95288632716986
2020-01-16,101.66892315500688,102.18857803140196,100.4267724908082,102.23023940516528,106.4470503737226,104.39729729884466,102.95288632716986
2020-01-17,101.67141852238866,102.18731851350628,100.43543576085314,102.23413695683104,106.40247373001915,104.40910647720484,102.88583202313094
2020-01-20,101.71935582953392,102.1859069593903,100.4290836681688,102.23253731578394,106.40601167077686,104.42971197910695,102.88583202313094
2020-01-21,101.68793096559504,102.15843838836064,100.39459325396862,102.22106978017602,106.31902602929244,104.4211495664798,102.88583202313094
2020-01-22,101.69660108398082,102.16975792119864,100.42497079894495,102.21520087725796,106.07354352202658,104.40614849250454,102.88583202313094
2020-01-23,101.74863817762224,102.20017693258905,100.44563810211496,102.20026678830038,106.2115704958431,104.4322453563971,102.88583202313094
2020-01-24,101.75031382446711,102.22022669321152,100.37733670462784,102.19387652339238,106.10702743913168,104.45194124788188,102.88583202313094
2020-01-27,101.78446307636312,102.26772269184794,100.38577452789524,102.2030859888218,105.96761212502736,104.5059303100933,102.88583202313094
2020-01-28,101.74437199618612,102.25457254208447,100.42422200437773,102.18620082239175,105.94606608650136,104.52190911842509,102.88583202313094
2020-01-29,101.77278913922092,102.27278390866051,100.45243390645058,102.18282932768166,106.21286368818564,104.52805438437738,102.88583202313094
2020-01-30,101.79360425558583,102.31725015537012,100.47561973811668,102.15918644672011,106.3570254786697,104.54165966553998,102.88583202313094
2020-01-31,101.89881524515044,102.2797291767328,100.5030797767616,102.12758834562176,106.56932159799966,104.630310912021,102.88583202313094
2020-02-03,101.86839882088168,102.27614542223333,100.49900351500716,102.150563842916,106.41271584127642,104.6388343177312,102.88583202313094
2020-02-04,101.82207895511614,102.29865649707445,100.47632140802878,102.13969116560357,106.3800923465304,104.6667396812531,102.88583202313094
2020-02-05,101.7805319602638,102.30317883806524,100.50591428177962,102.14140840928624,106.5034478118968,104.67620468862162,102.88583202313094
2020-02-06,101.85172452509114,102.3008806794896,100.48978823688216,102.14758029993712,106.77656464690092,104.74816811890028,102.88583202313094
2020-02-07,101.82860797850508,102.32271016841452,100.51545930858978,102.11996956069224,106.50940610166188,104.79327185126984,102.88583202313094
2020-02-10,101.83222007093065,102.33138698342886,100.5569310109974,102.1009002263252,106.47109506032272,104.7558868838744,102.62702786398192
2020-02-11,101.84841919223967,102.3677488862187,100.54475080142625,102.12499788413544,106.4686735908188,104.73066150969905,102.62422944616998
2020-02-12,101.82067430958789,102.38294874727124,100.52034512366488,102.12128882864064,106.50685373044652,104.68099454163529,102.63501498732305
2020-02-13,101.84864112351585,102.39451206569284,100.5199157337203,102.13988982209447,106.53511344799615,104.71136885149122,102.63501498732305
2020-02-14,101.86104599949996,102.41163531333883,100.54495995158771,102.14334072713211,106.46935981539312,104.73665467109524,102.63501498732305
2020-02-18,101.8689136570621,102.39217766078583,100.50677239125947,102.1563679234566,106.48830686886876,104.75513034959144,102.63501498732305
2020-02-19,101.86913516220592,102.3994027294206,100.50572341988897,102.15806114624375,106.41231013422336,104.74441160575564,102.63501498732305
2020-02-20,101.90296571242112,102.42930211585724,100.50265334046485,102.169348821092,106.41954017196544,104.73035727219082,102.63501498732305
2020-02-21,101.97168427160808,102.46070417878082,100.437746977018,102.15445688026584,106.44936410335052,104.73035727219082,102.63501498732305
2020-02-24,102.08761604530842,102.43974831301392,100.44865555319846,102.17202237137631,106.44936410335052,104.72173155820715,102.63501498732305
2020-02-25,102.11288624546376,102.38306395018324,100.45321235483418,102.17840465782795,106.44936410335052,104.7334849924944,102.63501498732305
2020-02-26,102.11981510899416,102.40238789668648,100.48369793005152,102.16932300579154,106.4897093544246,104.75928873667738,102.68703898028171
2020-02-27,102.36175082261904,102.39375601482806,100.53692453969968,102.12647114291228,106.49919066079087,104.77468115821686,102.7132355272026
2020-02-28,102.44750038083306,102.29657578822382,100.58557188909658,102.13282657515984,106.51629934932453,104.97568764252657,102.72311804303412
2020-03-02,102.42846814296932,102.13291110635676,100.62364940752192,102.18861451475682,106.6165012987373,105.04955529960765,102.72311804303412
2020-03-03,102.45951238388449,102.0950471001604,100.92018583592647,102.15706834141022,106.66989246503732,105.02719496317928,102.68087529351726
2020-03-04,102.49930825612968,102.03784326098152,100.95049985610127,102.23643605528189,106.59983888940066,105.02853526265592,102.6538020394025
2020-03-05,102.2890353780402,102.11162735845072,100.98249659256248,102.26139764035868,106.486805942695,104.96097392154007,102.63226099201732
2020-03-06,102.0509721930914,102.16527447312195,101.03056551918236,102.25186972181028,106.55346711331582,104.96260496553188,102.65192003621178
2020-03-09,102.14799258137155,102.03696763132896,101.13622560629886,102.25191435452967,106.27801483988166,105.15306026833402,102.69713916325452
2020-03-10,102.19798789821816,102.0943484530301,101.16494947269162,102.28822453960348,106.54686442536034,105.1401428329704,102.69713916325452
2020-03-11,102.1442522641711,101.97066405320533,101.27196778262343,102.26524340035373,106.71284540634387,105.0799442976313,102.86123713739411
2020-03-12,102.24405710582154,102.15288585767964,101.1560893360082,102.23420596707489,107.87039889946077,105.05885391692048,102.86123713739411
2020-03-13,102.1615776023732,102.33032798905325,101.2029279194986,102.23658827787642,108.18223818205487,105.05209490341096,102.87367457388574
2020-03-16,102.36470207228535,102.31979868316168,101.23918056363918,102.12777336106306,107.93466137097444,105.05864942553151,102.78798252634718
2020-03-17,102.28790763647235,102.34761849306142,101.45484076982476,102.10199865548113,107.84675333968944,104.97180806184768,102.79812811457748
2020-03-18,102.42012285729469,102.46179262121258,101.37254679895126,102.04843115253628,107.89685221431932,104.95560761549758,102.773491885893
2020-03-19,102.54909281625366,102.54547399873928,101.49957443321868,102.03669581832412,107.97447263256583,104.91676172471504,102.773491885893
2020-03-20,102.71619450203896,102.46854945350546,101.56815819030612,102.07942168987762,108.0910235232857,104.83269363971988,102.773491885893
2020-03-23,102.9195570583272,102.46174616915673,101.68195166289652,102.107529695232,108.19518260521971,104.73224033155452,102.66585261125722
2020-03-24,102.93963574516552,102.48323438858952,101.69383243308792,102.1149755128328,108.1857520206156,104.74157152895128,102.55303352933352
2020-03-25,102.88692412113132,102.53950761954538,101.68442344858444,102.13284077633014,108.2611365967947,104.74157152895128,102.55303352933352
2020-03-26,102.911294909611,102.45502615094011,101.67985454919211,102.1107861586748,108.35199118335782,104.88657776412607,102.55303352933352
2020-03-27,102.97935517491275,102.41829867739789,101.69524424972,102.11055389580194,108.39600439651926,104.83254643960494,102.68426306920078
2020-03-30,102.94112333415023,102.3885456827873,101.6977579562868,102.13892330946943,108.42226297874004,104.82053428176768,102.68426306920078
2020-03-31,102.93924164481264,102.43834097633302,101.7108409715531,102.16337036002676,108.46958896975094,104.78677665042682,102.68426306920078
2020-04-01,102.95049806964327,102.48425720835164,101.70960833917346,102.1491469235,108.48200271689656,104.7735989607496,102.6088853293428
2020-04-02,102.96314230993258,102.5084356554634,101.64906630371304,102.13137820676044,108.36410709117408,104.80262124844802,102.57846287783094
2020-04-03,102.96130057428653,102.48652080351584,101.66349489832322,102.08167594343928,108.35654221574312,104.82370657352509,102.30370149424093
2020-04-06,102.94972560853488,102.54371556959345,101.6656819352713,102.05640943323844,108.38691042874164,104.82351723611256,102.30370149424093
2020-04-07,102.92429202037704,102.7665120960726,101.64444959669304,102.07859798612463,108.3585492477152,104.7943560362906,102.57607168869971
2020-04-08,102.877786457747,102.7706377586974,101.62808660041154,102.09832537362738,108.32162840934367,104.84811364800942,102.57607168869971
2020-04-09,102.85372357147868,102.61464369866546,101.62808660041154,102.11355048417155,108.37867331298324,104.84586566060992,102.57607168869971
2020-04-10,102.85466403342498,102.61464369866546,101.62808660041154,102.11355048417155,108.37867331298324,104.84586566060992,102.57607168869971
2020-04-13,102.8620284794784,102.61464369866546,101.62408365577976,102.10839411675649,108.33281731224716,104.86945044008476,102.57607168869971
2020-04-14,102.84294903687874,102.58237101741192,101.6114745809906,102.11997212180492,108.3452750694479,104.83585599614943,102.59207819421032
2020-04-15,102.83678699890366,102.57558066595185,101.61518423949684,102.12870329178314,108.33312287646602,104.9988516093795,102.65832008796218
2020-04-16,102.8593573243484,102.57635813713108,101.62140605138018,102.12787414701498,108.29767476797396,105.08077039540294,102.65832008796218
2020-04-17,102.84490929558226,102.59225227083364,101.69953556173556,102.13732754071243,108.30786161336592,105.11742829940064,102.68314277279993
2020-04-20,102.84771055330977,102.69611177508622,101.68400150342288,102.14400329956352,108.27377502333128,105.28532610971344,102.68314277279993
2020-04-21,102.90238454843706,102.76533244458317,101.56924597871854,102.15013337778194,108.27377502333128,105.29826471929262,102.68314277279993
2020-04-22,102.895535456356,102.9159994319213,101.5394688690949,102.14670116077444,108.1794853123108,105.28928428112516,102.68314277279993
2020-04-23,102.92551247998804,102.84371060515036,101.55730251386804,102.14549045565852,108.14247241147464,105.40738432281084,102.68314277279993
2020-04-24,102.93161335588704,102.70997227988356,101.53048513406182,102.14523811305295,108.03913121901016,105.44110162818984,102.68314277279993
2020-04-27,102.91226081795944,102.7047069017652,101.55326577610988,102.1373929206666,108.0982605182416,105.443494921678,102.73363621208269
2020-04-28,102.94002236995247,102.6038918886146,101.57103200106744,102.14320217793455,108.28243981047189,105.4865893340007,102.75930987171276
2020-04-29,102.90742891485596,102.55579801251946,101.59694470633262,102.13941472477664,108.23339433342748,105.47444646659348,102.746976304832
2020-04-30,102.89432664264852,102.40722757987736,101.52902711064556,102.1351185826704,108.1561719764362,105.4935564846788,102.76927539314087
2020-05-01,102.90876494347914,102.40722757987736,101.52902711064556,102.1351185826704,108.1561719764362,105.4935564846788,102.76927539314087
2020-05-04,102.90643055566156,102.43069140467108,101.53786340061548,102.15271488865832,108.09622278562728,105.4896972382446,102.76927539314087
2020-05-05,102.90107102208958,102.4112398926088,101.55067952830412,102.14951879840646,108.01704516512632,105.50431808547972,102.76927539314087
2020-05-06,102.88176407699186,102.45915123016358,101.55667022014312,102.16501691082004,107.96630803187088,105.50142523005968,102.76927539314087
2020-05-07,102.88546784720457,102.4774754348944,101.57209871705496,102.16714561757026,107.89871360180436,105.50142523005968,102.74866075964242
2020-05-08,102.85649445671348,102.46692056226276,101.60624592468356,102.15873350791324,107.93388656450628,105.50595717153028,102.72956043104848
2020-05-11,102.85373542623728,102.49991548921452,101.59716866313111,102.15764178412918,107.9286861102712,105.52512821150484,102.72956043104848
2020-05-12,102.84206449268942,102.51339898254012,101.61899423243712,102.14831370732634,107.87554439569816,105.51850211521403,102.72956043104848
2020-05-13,102.84717953952632,102.49247265365076,101.60788870970003,102.1587007689851,107.85163549860717,105.56408303124388,102.72956043104848
2020-05-14,102.86821320061723,102.49081855772518,101.61066535262796,102.15789482870066,107.82764205187428,105.53047993734086,102.72956043104848
2020-05-15,102.85786025967457,102.49353104495673,101.546244283863,102.1706021801707,107.84126551398847,105.49216083808052,102.72956043104848
2020-05-18,102.86537023730529,102.49273960935363,101.55566104804198,102.1788857288174,107.8400279969955,105.48456365814572,102.76220579458742
2020-05-19,102.83596479895904,102.48864041194554,101.54869517395709,102.18919537471538,107.82680441683814,105.49232411600728,102.77666570733948
2020-05-20,102.8379826424638,102.48564539581524,101.52829699979996,102.21930920033246,107.80091298468253,105.53184556955262,102.77666570733948
2020-05-21,102.84724958930752,102.4908403642622,101.50048627639924,102.21930920033246,107.79758111136452,105.54808060551942,102.77666570733948
2020-05-22,102.86888634148148,102.49599014297902,101.48987609379304,102.21663477567576,107.78059044284836,105.60110260992086,102.78275210607636
2020-05-25,102.86245906922512,102.49148131785157,101.4866100209454,102.20965722797868,107.72185568002534,105.6665410056209,102.79962819787217
2020-05-26,102.83917640615388,102.45831063403232,101.51043636048836,102.17639998505494,107.716875845785,105.61796150459112,102.9004462545298
2020-05-27,102.8358591056711,102.45497841130786,101.48851344711372,102.17054560117234,107.74545504870818,105.63463450335588,102.90644254523728
2020-05-28,102.83948119678892,102.48130584756044,101.48488620945922,102.18250188680392,107.67443554025368,105.62045570362284,102.90644254523728
2020-05-29,102.83915179617613,102.5162549106782,101.37651972893084,102.17817075033987,107.66592207990408,105.62889164089393,102.95579393885612
2020-06-01,102.82495893978398,102.50343809040064,101.39248752066524,102.1783534043374,107.61288357567098,105.6441116539658,102.95579393885612
2020-06-02,102.81947058959832,102.50855428243612,101.40332238745437,102.16035647620596,107.52313391510364,105.65086962695597,102.95579393885612
2020-06-03,102.8294027364253,102.46232299663647,101.40981323914473,102.11935448722392,107.5282462011386,105.64710066475529,102.95579393885612
2020-06-04,102.83265755447614,102.48409263664038,101.4013764841638,102.1023757741423,107.48840160775146,105.62254525306822,103.0071750076027
2020-06-05,102.88107411790834,102.47777932280523,101.39997122428954,102.11360051368246,107.47865778661956,105.64624689816088,103.0071750076027
2020-06-08,102.87090551630318,102.53823574890266,101.4095043881309,102.12030959705092,107.45133088057892,105.70461144322884,103.0071750076027
2020-06-09,102.86189852276064,102.49627004769464,101.405655181688,102.14813950194868,107.422355620129,105.70023324173714,103.11562236098509
2020-06-10,102.81348516872104,102.46695287423462,101.39786427776204,102.15718302010984,107.38302443064698,105.69872569979266,103.11562236098509
2020-06-11,102.85423978428648,102.5235792850197,101.40703682228867,102.16940668695332,107.38302443064698,105.7515788920656,103.12716644133435
2020-06-12,102.83926505284002,102.55118690813023,101.40242947167168,102.16512353070188,107.37921704562363,105.73093174757189,103.1330505969434
2020-06-15,102.86274515124248,102.53438578342696,101.3883829488392,102.1670715638734,107.3814218542991,105.7040147424248,103.11556367920733
2020-06-16,102.82850211583224,102.52803960026333,101.38933062057018,102.16121258119206,107.34181399300738,105.72110656570186,103.11556367920733
2020-06-17,102.83084934073084,102.57810525594164,101.3793862187794,102.19398979829926,107.24589776382838,105.7219858863837,103.24991023427476
2020-06-18,102.82602677870514,102.61627826332251,101.35525168910088,102.2354187562097,107.2089765649692,105.73141630219136,103.24991023427476
2020-06-19,102.84561446588498,102.65323843663748,101.28584190540924,102.24004827307294,107.2094984424116,105.72927792840592,103.24991023427476
2020-06-22,102.85491781757968,102.74132228854566,101.3079825537486,102.2647165061513,107.18866759742478,105.72028887813016,103.23888264533664
2020-06-23,102.8358664213134,102.67846090651904,101.32418345241156,102.27176574870715,107.1989668015685,105.73995496057005,103.5256765401548
2020-06-24,102.84556328932864,102.71237927523153,101.29012057643314,102.27078207278232,107.2059911653199,105.77325576135756,103.67261886438423
2020-06-25,102.85410627449,102.73733551998836,101.3379016514788,102.25097230627836,107.19288948562232,105.76875832833623,103.67261886438423
2020-06-26,102.86480826562806,102.7587206224403,101.2994241636902,102.26712964696172,107.19634881314846,105.7592677315993,103.67261886438423
2020-06-29,102.8576860877403,102.7415173826022,101.31504468390564,102.26712964696172,107.21632247764391,105.75104642177912,103.67261886438423
2020-06-30,102.8497178638283,102.7711103447304,101.33275862466404,102.25727317681988,107.21141265606263,105.72611703575213,103.66169068287108
2020-07-01,102.85725119821755,102.7329170349589,101.33182188753892,102.2638910590916,107.22633828100476,105.72766000324394,103.66169068287108
2020-07-02,102.83764898638736,102.7384644096008,101.31314378303168,102.24583680090733,107.24221503105532,105.72994336938638,103.68352078670242
2020-07-03,102.85039249472196,102.74871414788528,101.31314378303168,102.24320526318743,107.224610294159,105.7240103364534,103.695129711066
2020-07-06,102.84672703747572,102.73127460942926,101.3445042418169,102.22507946438373,107.1937143736241,105.76292723445744,103.695129711066
2020-07-07,102.8522549054617,102.7034028673668,101.33752115605223,102.20331316517655,107.20106054462258,105.763568784118,103.695129711066
2020-07-08,102.86444359005208,102.68627380854952,101.35047542700238,102.20714822945094,107.19068085106314,105.76315711221062,103.74944177989624
2020-07-09,102.8761913812541,102.69271796725168,101.34023201076646,102.21720804028467,107.2369165523036,105.76453846620872,103.88526334678676
2020-07-10,102.8876827440356,102.71555175183497,101.37842455621067,102.21579229117016,107.21735189026045,105.74594746160432,103.8830697783186
2020-07-13,102.87713002744702,102.67704554861588,101.36009151722403,102.22062658983783,107.2403325763289,105.75631592945336,103.8830697783186
2020-07-14,102.87700945024088,102.6626135545148,101.35664175472895,102.21786301154012,107.22494183562236,105.74603570847552,103.8830697783186
2020-07-15,102.86567138900612,102.69401767336764,101.39002128469856,102.24654258219704,107.21519044674125,105.72920335243631,103.8830697783186
2020-07-16,102.86275448262153,102.71851189029408,101.3730220784832,102.24654258219704,107.21923995021356,105.70328850372896,103.85122196439951
2020-07-17,102.85835508568532,102.7225040806809,101.37183873382205,102.24705927709638,107.22202186770788,105.69501451494531,103.85122196439951
2020-07-20,102.86528036022882,102.70958406918731,101.38469991486625,102.2350001190925,107.20893176599276,105.70224231742203,103.85122196439951
2020-07-21,102.85590698574596,102.73089544805627,101.40012289776725,102.23478176169031,107.17494140983663,105.72945684143072,103.85122196439951
2020-07-22,102.86535402194508,102.73121000535576,101.45944029563547,102.21361816927076,107.23614690057164,105.71405615780009,103.85122196439951
2020-07-23,102.86839603721056,102.73911511680262,101.34614072460089,102.22547334428178,107.20087161749004,105.71441265624604,103.85122196439951
2020-07-24,102.8733159071936,102.73457987333212,101.3589362195858,102.21656195161992,107.18732632860278,105.71840959874544,103.85122196439951
2020-07-27,102.8666446464007,102.72106436524176,101.38143404839484,102.22213478737474,107.20187559352752,105.72403477395052,103.85122196439951
2020-07-28,102.8588059820116,102.73126186166104,101.42568583338418,102.22031257982414,107.2180977718426,105.69952998432856,103.85122196439951
2020-07-29,102.84200111366437,102.74464118004568,101.41834629700809,102.2296998790358,107.19517531877844,105.71020587248908,103.85122196439951
2020-07-30,102.8435901134554,102.74607193996444,101.4414024052552,102.22731852013028,107.17760768726528,105.69268826095504,103.85122196439951
2020-07-31,102.83478473415258,102.7469916331216,101.42215847904794,102.20603553614708,107.18753064488746,105.6740012835974,103.85122196439951
2020-08-03,102.84708132385548,102.74245854884614,101.39410136766318,102.20374770347613,107.16340990837602,105.66930753466688,103.9143715916626
2020-08-04,102.82775407918383,102.73475161637828,101.37234195385489,102.18978439889916,107.15021980692605,105.65616978484736,103.91970164681216
2020-08-05,102.83714608007368,102.74374203056682,101.35798171214954,102.17691124202726,107.18331100820204,105.63742471079264,103.91970164681216
2020-08-06,102.83320967022291,102.73554027741989,101.36172569210564,102.1844901459896,107.19613464172944,105.67254931328615,103.91970164681216
2020-08-07,102.82839296795048,102.73221041699026,101.32436773654273,102.198312067442,107.2002251473236,105.66786335945396,103.91970164681216
2020-08-10,102.83257990852871,102.74061557495888,101.25702660460011,102.19437664401474,107.18239656079258,105.7243131981302,103.91970164681216
2020-08-11,102.83946556457336,102.73032999285373,101.26017531318632,102.1968771530093,107.18994423381288,105.72365856312784,103.91970164681216
2020-08-12,102.83997563418892,102.70173331131588,101.22917428430294,102.20339210962597,107.17370177443844,105.75741837671124,103.91970164681216
2020-08-13,102.8378751409328,102.68819095347882,101.17381677537476,102.1967510580971,107.19162123222992,105.74814140810886,103.91970164681216
2020-08-14,102.80587054838716,102.7100729094564,101.11970715461725,102.1977812966244,107.172141290608,105.79341012680858,103.91970164681216
2020-08-17,102.81195755494316,102.71532308660667,101.06594054841732,102.19021361864245,107.17447165328905,105.81816308466698,103.8958145869564
2020-08-18,102.81330463674854,102.73662203588816,101.1952687833066,102.18701083383132,107.15935842410364,105.82151418059,103.8958145869564
2020-08-19,102.80576681856898,102.73998446162044,101.23286211516158,102.19086958170284,107.16336275477416,105.851882801891,103.8958145869564
2020-08-20,102.8116117029138,102.7609537382018,101.21122978595348,102.19738065837942,107.14459300396916,105.8809230159759,103.8958145869564
2020-08-21,102.80535050108274,102.7585321194013,101.20113466753888,102.20909574571542,107.15463627023496,105.91154263895528,103.92739826294628
2020-08-24,102.8064675632231,102.760252728288,101.11679282676847,102.20329276037847,107.155608248362,105.95708654261432,103.93509487995104
2020-08-25,102.82324657691905,102.75755638878448,101.12154172984498,102.21391975973282,107.1531791816585,105.95259095867593,103.97523981575038
2020-08-26,102.81603150953352,102.7489507656192,101.091032992395,102.21253987385263,107.1281556691518,106.01756587255508,103.9888734271782
2020-08-27,102.80215680868548,102.74029490320522,101.13892418456336,102.22931303624176,107.09816754108274,105.97514010780972,103.9888734271782
2020-08-28,102.86086652951433,102.73523327349244,101.21713308160408,102.2163353815063,107.10676068504964,106.01268658802098,103.9888734271782
2020-08-31,102.84922120374912,102.74464561470371,101.20561823585294,102.20726464107386,107.10126643393878,105.98792907381582,103.9888734271782
2020-09-01,102.82557345595217,102.739396197333,101.24065322307936,102.2050653539894,107.09843029407384,105.92990628161525,103.9812910976256
2020-09-02,102.82943693177144,102.71208988777398,101.28136062464988,102.1929130649648,107.13114451018193,105.93595459906766,103.99060280697964
2020-09-03,102.8297085817034,102.70998182710387,101.27441042804348,102.1850252583872,107.18663893539626,105.94350188117669,103.99060280697964
2020-09-04,102.87406040553437,102.6939103513256,101.32854574606458,102.18136412534544,107.20177024017757,105.95082180387068,103.99060280697964
2020-09-07,102.887248613557,102.69376706473147,101.3268266802854,102.18040309170024,107.20177024017757,106.00293733619628,103.97967970350363
2020-09-08,102.84042451677912,102.68255800938051,101.31953649621228,102.18513271455882,107.25058359644186,106.05293379721226,103.97967970350363
2020-09-09,102.84736778653168,102.7097842667631,101.24793170170295,102.18624012997412,107.23929362965704,106.02333534031574,103.97967970350363
2020-09-10,102.8480846984835,102.74968132060258,101.2129224026844,102.19615266842877,107.2549821345151,106.07751600174689,103.93473346457289
